都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1145262,3869189,18726,15,717238,3616,405682
青森県,225598,415661,4789,4,151129,452,69228
岩手県,173836,577755,3421,1,103563,316,66536
宮城県,405409,1088013,22399,20,204624,589,177797
秋田県,160473,80243,8897,1,89825,378,61373
山形県,181150,334236,6897,1,90443,275,83535
福島県,298953,1156057,3568,3,180682,379,114324
茨城県,472100,1985898,20807,10,301424,855,149014
栃木県,311331,1081954,5775,10,215803,630,89123
群馬県,328575,1048180,8454,2,225131,667,94323
埼玉県,1454420,4470252,19511,23,1160893,2715,271301
千葉県,1155050,3228518,17404,8,904076,2806,230764
東京都,3691181,10474192,53145,19,3093983,6400,537653
神奈川県,1804852,5624345,54103,51,1450734,3291,296724
新潟県,348808,1125653,6783,5,223993,236,117796
富山県,182163,420502,3515,1,123822,215,54611
石川県,216270,763788,4132,3,155716,338,56084
福井県,150437,506862,2091,0,110918,131,37297
山梨県,136653,658915,1473,1,93672,214,41294
長野県,340692,1242705,16816,6,321478,547,1851
岐阜県,393314,1504974,776,3,284881,738,106919
静岡県,611782,2094379,8570,2,478956,839,123417
愛知県,1662419,4711846,52622,23,1590946,3214,15637
三重県,321113,939363,10312,6,226621,607,83573
滋賀県,289835,1111039,5595,5,225722,416,58102
京都府,551208,1344226,13372,80,459222,1204,77410
大阪府,2370146,10884579,60809,37,2032077,6852,270408
兵庫県,1159780,2465506,13748,22,986750,3045,156237
奈良県,271520,840495,30054,9,195268,619,45579
和歌山県,168811,319456,267,3,129448,313,38783
鳥取県,91516,896118,9328,0,44778,125,37285
島根県,115718,429825,4926,2,109073,137,1582
岡山県,354376,996914,11798,7,330078,495,12005
広島県,572922,3079491,16516,7,409656,915,145835
山口県,208922,964156,3118,2,158495,445,46864
徳島県,115421,381737,1497,2,90741,230,22953
香川県,179980,468617,2921,2,138120,355,38584
愛媛県,211378,756182,3934,4,156705,348,50391
高知県,121312,494109,5146,1,94023,347,21796
福岡県,1225535,3918607,28236,4,1029285,2136,165878
佐賀県,189965,377021,13001,1,125171,278,51515
長崎県,249033,902784,21915,1,177499,369,49250
熊本県,391202,540288,7570,13,320699,733,62200
大分県,213038,1009928,2292,1,172076,423,38247
宮崎県,227192,238860,3965,4,189320,419,33488
鹿児島県,331012,793849,3049,2,286186,567,41210
沖縄県,527341,1279936,4584,4,494076,824,27857
