都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1331360,3964610,17478,2,717238,4519,592125
青森県,277442,415661,4160,0,151129,640,121513
岩手県,232983,695211,3168,0,103563,606,125646
宮城県,532596,1278578,21252,4,204624,936,305784
秋田県,198617,81563,8411,1,89825,586,99795
山形県,224101,368350,6459,0,90443,355,126844
福島県,399830,1156057,3568,0,180682,821,214759
茨城県,633229,1985898,19690,1,301424,1272,310843
栃木県,418680,1249193,5316,4,215803,1051,196510
群馬県,436691,1238864,7819,1,225131,1069,202672
埼玉県,1788150,5160680,17594,11,1160893,3859,605804
千葉県,1454550,3767529,16054,7,904076,3855,530565
東京都,4319164,11928857,47391,11,3093983,7983,1169807
神奈川県,2204681,6931696,4004,8,1450734,4231,745712
新潟県,450987,1295281,6375,0,223993,431,220188
富山県,235062,492516,3116,0,123822,307,107817
石川県,276601,763788,3872,1,155716,496,116517
福井県,198538,597801,1841,0,110918,196,85583
山梨県,188687,798599,1178,0,93672,394,93443
長野県,453114,1459275,1879,1,450879,853,497
岐阜県,537148,1809626,152,2,284881,1094,251021
静岡県,860455,2498673,8256,1,478956,1363,371880
愛知県,2097017,5688066,4605,6,2086731,4255,1426
三重県,456585,1150732,10068,1,226621,1033,218863
滋賀県,371434,1353992,5296,1,225722,666,139750
京都府,673484,1555512,12819,11,459222,1638,199805
大阪府,2815602,12598514,17138,24,2032077,8375,758012
兵庫県,1459372,2465506,12865,7,986750,3783,455974
奈良県,343908,1001888,29857,0,195268,848,117935
和歌山県,237078,319456,53,0,129448,515,107062
鳥取県,140101,1131690,9168,0,44778,256,85899
島根県,166224,532009,849,0,164946,294,135
岡山県,487987,1205601,2266,5,483159,830,1732
広島県,794402,3333609,15854,2,409656,1339,367553
山口県,310964,1194691,2921,1,158495,739,148809
徳島県,164910,452178,1336,0,90741,409,72424
香川県,250746,558628,2612,2,138120,611,109403
愛媛県,313301,965099,3779,3,156705,680,152137
高知県,167904,494109,5003,4,94023,582,68296
福岡県,1577471,3918607,26647,2,1029285,3153,518386
佐賀県,259653,377021,12742,0,125171,486,121254
長崎県,334536,1134175,21575,0,177499,630,134832
熊本県,531631,540288,6900,4,320699,1284,202748
大分県,301249,1009928,2152,1,172076,755,126266
宮崎県,318364,238860,3760,0,189320,770,124514
鹿児島県,438705,936599,798,1,286186,869,150852
沖縄県,575623,1412633,673,0,494076,923,79951
