"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",780360,17813,717238,2642,0,42667,3226488,"JP-01"
"Aomori","青森県",161261,4261,151129,310,2,5561,415661,"JP-02"
"Iwate","岩手県",112628,3214,103563,198,0,5653,473833,"JP-03"
"Miyagi","宮城県",269287,21371,204624,404,0,42888,934541,"JP-04"
"Akita","秋田県",106147,8514,89825,238,2,7570,75723,"JP-05"
"Yamagata","山形県",113157,6582,90443,197,0,15935,293819,"JP-06"
"Fukushima","福島県",195552,3568,180682,286,0,11016,1156057,"JP-07"
"Ibaraki","茨城県",374153,19816,301424,702,0,52211,1815549,"JP-08"
"Tochigi","栃木県",230952,5319,215803,512,0,9318,974416,"JP-09"
"Gunma","群馬県",244472,7956,225131,485,1,10900,918790,"JP-10"
"Saitama","埼玉県",1213211,17794,1160893,2449,5,32075,4025055,"JP-11"
"Chiba","千葉県",966018,16138,904076,2607,3,43197,2941588,"JP-12"
"Tokyo","東京都",3216571,48254,3093983,5932,9,68402,9557267,"JP-13"
"Kanagawa","神奈川県",1516371,11719,1450734,3019,17,50899,4883248,"JP-14"
"Niigata","新潟県",242234,6409,223993,170,0,11662,980811,"JP-15"
"Toyama","富山県",134289,3195,123822,181,1,7091,373338,"JP-16"
"Ishikawa","石川県",167527,3902,155716,286,1,7623,763788,"JP-17"
"Fukui","福井県",117454,1867,110918,101,1,4568,464610,"JP-18"
"Yamanashi","山梨県",98800,1248,93672,160,1,3720,553533,"JP-19"
"Nagano","長野県",219411,5367,213079,356,0,609,1060195,"JP-20"
"Gifu","岐阜県",302286,4981,284881,602,0,11822,1326232,"JP-21"
"Shizuoka","静岡県",505098,8229,478956,757,7,17156,1871944,"JP-22"
"Aichi","愛知県",1385032,9345,1371236,2908,6,1543,4220847,"JP-23"
"Mie","三重県",260969,10138,226621,542,3,23668,855649,"JP-24"
"Shiga","滋賀県",239495,5292,225722,340,1,8141,984879,"JP-25"
"Kyoto","京都府",484358,12869,459222,1104,14,11163,1227047,"JP-26"
"Osaka","大阪府",2129690,27915,2032077,6534,16,63164,9918919,"JP-27"
"Hyogo","兵庫県",1021912,12956,986750,2899,3,19307,2465506,"JP-28"
"Nara","奈良県",231752,29864,195268,546,0,6074,755445,"JP-29"
"Wakayama","和歌山県",137095,87,129448,254,0,7306,319456,"JP-30"
"Tottori","鳥取県",65517,9194,44778,81,0,11464,739533,"JP-31"
"Shimane","島根県",85686,1356,83951,98,0,281,373118,"JP-32"
"Okayama","岡山県",283395,3440,277139,414,4,2402,879946,"JP-33"
"Hiroshima","広島県",442077,15962,409656,769,2,15690,2780898,"JP-34"
"Yamaguchi","山口県",168806,2957,158495,395,1,6959,850137,"JP-35"
"Tokushima","徳島県",95488,1329,90741,177,0,3241,339648,"JP-36"
"Kagawa","香川県",145481,2591,138120,299,2,4471,414560,"JP-37"
"Ehime","愛媛県",166444,3749,156705,289,2,5701,650043,"JP-38"
"Kochi","高知県",102333,5038,94023,301,1,2971,494109,"JP-39"
"Fukuoka","福岡県",1093536,26764,1029285,1995,2,35492,3918607,"JP-40"
"Saga","佐賀県",160181,12761,125171,229,0,22020,377021,"JP-41"
"Nagasaki","長崎県",216240,21362,177499,332,3,17047,780331,"JP-42"
"Kumamoto","熊本県",336631,6909,320699,652,1,8371,540288,"JP-43"
"Oita","大分県",179615,2149,172076,388,1,5002,919938,"JP-44"
"Miyazaki","宮崎県",199151,3822,189320,376,2,5633,238860,"JP-45"
"Kagoshima","鹿児島県",304248,1371,286186,547,0,16144,752287,"JP-46"
"Okinawa","沖縄県",505413,2923,494076,760,4,7654,1204550,"JP-47"
