"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1014501,18785,717238,3088,11,275390,3621375,"JP-01"
"Aomori","青森県",189795,4503,151129,372,2,33791,415661,"JP-02"
"Iwate","岩手県",144579,3373,103563,245,1,37398,536008,"JP-03"
"Miyagi","宮城県",338361,22297,204624,483,13,110957,1026555,"JP-04"
"Akita","秋田県",135643,8821,89825,305,3,36692,78366,"JP-05"
"Yamagata","山形県",154263,6874,90443,239,1,56707,318889,"JP-06"
"Fukushima","福島県",249358,3568,180682,335,1,64773,1156057,"JP-07"
"Ibaraki","茨城県",421588,20442,301424,752,9,98970,1985898,"JP-08"
"Tochigi","栃木県",270280,5601,215803,566,4,48310,1032986,"JP-09"
"Gunma","群馬県",286175,8319,225131,572,3,52153,994964,"JP-10"
"Saitama","埼玉県",1330186,18888,1160893,2570,20,147835,4280531,"JP-11"
"Chiba","千葉県",1052413,16752,904076,2714,6,128871,3103835,"JP-12"
"Tokyo","東京都",3449428,51314,3093983,6123,17,298008,10082839,"JP-13"
"Kanagawa","神奈川県",1659181,38743,1450734,3128,25,166576,5344759,"JP-14"
"Niigata","新潟県",295681,6670,223993,198,6,64820,1068417,"JP-15"
"Toyama","富山県",159071,3382,123822,197,2,31670,402208,"JP-16"
"Ishikawa","石川県",193383,4042,155716,310,1,33315,763788,"JP-17"
"Fukui","福井県",133926,2023,110918,110,0,20875,493162,"JP-18"
"Yamanashi","山梨県",119382,1571,93672,180,0,23959,614030,"JP-19"
"Nagano","長野県",290938,18663,267815,427,1,4033,1179615,"JP-20"
"Gifu","岐阜県",348076,622,284881,671,0,61902,1426306,"JP-21"
"Shizuoka","静岡県",559353,8362,478956,798,1,71237,2010960,"JP-22"
"Aichi","愛知県",1520982,37029,1462696,3036,18,18221,4485533,"JP-23"
"Mie","三重県",290746,10259,226621,569,3,53297,911828,"JP-24"
"Shiga","滋賀県",264438,5464,225722,377,2,32875,1050034,"JP-25"
"Kyoto","京都府",515825,13301,459222,1147,33,42155,1292971,"JP-26"
"Osaka","大阪府",2254540,45377,2032077,6704,26,170382,10516020,"JP-27"
"Hyogo","兵庫県",1090431,13365,986750,2972,9,87344,2465506,"JP-28"
"Nara","奈良県",250738,29947,195268,575,8,24948,805243,"JP-29"
"Wakayama","和歌山県",154432,197,129448,283,2,24504,319456,"JP-30"
"Tottori","鳥取県",77764,9261,44778,101,0,23624,821834,"JP-31"
"Shimane","島根県",101391,3512,96885,112,2,882,403929,"JP-32"
"Okayama","岡山県",319361,8253,300660,447,5,10001,951038,"JP-33"
"Hiroshima","広島県",511305,16333,409656,839,4,84477,2951776,"JP-34"
"Yamaguchi","山口県",190623,3029,158495,413,0,28686,891635,"JP-35"
"Tokushima","徳島県",105133,1415,90741,197,0,12780,365242,"JP-36"
"Kagawa","香川県",164296,2813,138120,319,1,23044,447690,"JP-37"
"Ehime","愛媛県",187951,3895,156705,316,2,27035,710019,"JP-38"
"Kochi","高知県",110565,5044,94023,321,1,11177,494109,"JP-39"
"Fukuoka","福岡県",1153890,27260,1029285,2075,5,95270,3918607,"JP-40"
"Saga","佐賀県",173265,12894,125171,256,1,34944,377021,"JP-41"
"Nagasaki","長崎県",232481,21652,177499,348,1,32982,856092,"JP-42"
"Kumamoto","熊本県",361785,7145,320699,680,5,33261,540288,"JP-43"
"Oita","大分県",195186,2213,172076,402,1,20495,989916,"JP-44"
"Miyazaki","宮崎県",212169,3846,189320,399,2,18604,238860,"JP-45"
"Kagoshima","鹿児島県",317372,1829,286186,558,2,28799,774525,"JP-46"
"Okinawa","沖縄県",516427,2505,494076,813,6,19033,1254878,"JP-47"
