"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",228882,17672,208791,1937,4,482,1870570,"JP-01"
"Aomori","青森県",37220,4105,33029,86,0,0,198064,"JP-02"
"Iwate","岩手県",18990,2489,16424,77,0,0,219006,"JP-03"
"Miyagi","宮城県",59746,5943,53071,174,3,558,461889,"JP-04"
"Akita","秋田県",17097,2618,14432,47,3,0,51107,"JP-05"
"Yamagata","山形県",18113,2562,15472,79,2,0,171542,"JP-06"
"Fukushima","福島県",37490,4099,33192,199,3,0,682576,"JP-07"
"Ibaraki","茨城県",117398,7920,109098,380,4,0,44762,"JP-08"
"Tochigi","栃木県",64447,6242,57958,247,1,0,666815,"JP-09"
"Gunma","群馬県",71658,5004,66366,288,2,0,547317,"JP-10"
"Saitama","埼玉県",439333,27495,410442,1396,20,0,2467714,"JP-11"
"Chiba","千葉県",366102,20060,341084,1663,16,3295,1814359,"JP-12"
"Tokyo","東京都",1273927,100035,1169701,4191,31,0,6012115,"JP-13"
"Kanagawa","神奈川県",614101,31109,580960,2032,26,0,2180686,"JP-14"
"Niigata","新潟県",44472,4521,39861,90,0,0,525969,"JP-15"
"Toyama","富山県",28516,2683,25754,79,2,0,212439,"JP-16"
"Ishikawa","石川県",35457,2361,32888,186,3,22,356459,"JP-17"
"Fukui","福井県",21805,1251,20512,42,0,0,265128,"JP-18"
"Yamanashi","山梨県",23382,1799,21525,64,1,6,248105,"JP-19"
"Nagano","長野県",45655,4058,40717,167,0,713,582039,"JP-20"
"Gifu","岐阜県",70185,4152,65329,314,1,390,735938,"JP-21"
"Shizuoka","静岡県",124686,8085,113694,379,1,2528,1059734,"JP-22"
"Aichi","愛知県",418420,19976,396472,1972,16,0,2326478,"JP-23"
"Mie","三重県",57365,4587,54018,268,4,1508,430346,"JP-24"
"Shiga","滋賀県",70528,5269,65067,192,1,0,527462,"JP-25"
"Kyoto","京都府",158112,9633,146869,671,13,939,725404,"JP-26"
"Osaka","大阪府",805905,37647,763519,4715,289,24,6236656,"JP-27"
"Hyogo","兵庫県",337815,15276,320428,2117,15,6,1365625,"JP-28"
"Nara","奈良県",75480,9953,65177,350,7,0,448383,"JP-29"
"Wakayama","和歌山県",29113,1286,27542,110,0,175,137791,"JP-30"
"Tottori","鳥取県",9523,718,8684,13,0,108,307052,"JP-31"
"Shimane","島根県",9779,1135,8633,11,0,0,141330,"JP-32"
"Okayama","岡山県",64303,2953,58933,223,1,2194,483667,"JP-33"
"Hiroshima","広島県",98974,9598,88928,448,5,0,1507872,"JP-34"
"Yamaguchi","山口県",30256,2580,27512,164,1,0,484444,"JP-35"
"Tokushima","徳島県",16406,755,15576,79,2,4,180004,"JP-36"
"Kagawa","香川県",30582,2752,27717,113,0,0,227858,"JP-37"
"Ehime","愛媛県",25650,2482,23039,129,4,0,297771,"JP-38"
"Kochi","高知県",17439,1310,16028,101,1,0,217339,"JP-39"
"Fukuoka","福岡県",309050,27701,273778,1136,9,6435,2257881,"JP-40"
"Saga","佐賀県",33059,2705,27893,88,0,2373,219545,"JP-41"
"Nagasaki","長崎県",33756,3219,31931,116,1,1510,309411,"JP-42"
"Kumamoto","熊本県",65163,4534,60357,272,5,0,231584,"JP-43"
"Oita","大分県",33420,2847,30429,144,1,0,484424,"JP-44"
"Miyazaki","宮崎県",26900,2864,23992,118,0,74,153490,"JP-45"
"Kagoshima","鹿児島県",46189,5326,39940,170,0,753,312555,"JP-46"
"Okinawa","沖縄県",125706,7920,117336,441,7,9,665645,"JP-47"
