"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",62027,427,60015,1475,0,110,1296158,"JP-01"
"Aomori","青森県",5957,55,5864,38,0,0,106801,"JP-02"
"Iwate","岩手県",3528,41,3434,53,0,0,138606,"JP-03"
"Miyagi","宮城県",16380,67,16173,118,0,22,270796,"JP-04"
"Akita","秋田県",1940,6,1907,27,0,0,27703,"JP-05"
"Yamagata","山形県",3642,35,3551,56,0,0,116849,"JP-06"
"Fukushima","福島県",9639,113,9350,176,0,0,479148,"JP-07"
"Ibaraki","茨城県",24787,298,24269,220,0,0,40625,"JP-08"
"Tochigi","栃木県",15930,323,15490,117,0,0,536171,"JP-09"
"Gunma","群馬県",17780,344,17258,178,0,0,362913,"JP-10"
"Saitama","埼玉県",117354,1305,114990,1059,1,0,1681532,"JP-11"
"Chiba","千葉県",101620,688,99652,1028,0,252,1264855,"JP-12"
"Tokyo","東京都",387895,4961,379759,3175,4,0,4261890,"JP-13"
"Kanagawa","神奈川県",171253,1400,168534,1319,3,0,1868605,"JP-14"
"Niigata","新潟県",8567,340,8164,63,0,0,337458,"JP-15"
"Toyama","富山県",4913,44,4817,52,0,0,134217,"JP-16"
"Ishikawa","石川県",8118,90,7868,138,0,22,217099,"JP-17"
"Fukui","福井県",3204,87,3079,38,0,0,129039,"JP-18"
"Yamanashi","山梨県",5205,42,5134,29,0,0,138818,"JP-19"
"Nagano","長野県",9347,307,8919,97,1,24,375306,"JP-20"
"Gifu","岐阜県",19545,219,19061,219,0,46,482391,"JP-21"
"Shizuoka","静岡県",27310,353,26598,209,0,150,741868,"JP-22"
"Aichi","愛知県",107679,932,105586,1161,1,0,1538543,"JP-23"
"Mie","三重県",14926,111,14983,163,0,331,276023,"JP-24"
"Shiga","滋賀県",12949,447,12398,104,0,0,302608,"JP-25"
"Kyoto","京都府",37034,655,35872,292,7,215,483209,"JP-26"
"Osaka","大阪府",207311,3387,200858,3066,47,0,4328936,"JP-27"
"Hyogo","兵庫県",79504,566,77540,1398,3,0,883775,"JP-28"
"Nara","奈良県",16337,382,15806,149,0,0,287960,"JP-29"
"Wakayama","和歌山県",5356,50,5137,62,0,107,69171,"JP-30"
"Tottori","鳥取県",1731,63,1639,5,0,24,175432,"JP-31"
"Shimane","島根県",1897,153,1739,5,0,0,66059,"JP-32"
"Okayama","岡山県",15800,17,15421,136,0,226,310392,"JP-33"
"Hiroshima","広島県",23834,1639,21992,203,1,0,1010378,"JP-34"
"Yamaguchi","山口県",6791,929,5769,93,1,0,222391,"JP-35"
"Tokushima","徳島県",3325,36,3225,66,0,2,119065,"JP-36"
"Kagawa","香川県",4794,87,4668,38,0,1,148498,"JP-37"
"Ehime","愛媛県",5534,122,5330,82,0,0,177040,"JP-38"
"Kochi","高知県",4198,31,4134,33,0,0,112586,"JP-39"
"Fukuoka","福岡県",75543,529,74176,627,3,211,1467205,"JP-40"
"Saga","佐賀県",6057,89,5897,30,0,41,124242,"JP-41"
"Nagasaki","長崎県",6250,125,6053,73,0,1,208272,"JP-42"
"Kumamoto","熊本県",14457,34,14287,136,0,0,125560,"JP-43"
"Oita","大分県",8266,79,8103,84,0,0,314198,"JP-44"
"Miyazaki","宮崎県",6163,25,6096,41,0,1,73188,"JP-45"
"Kagoshima","鹿児島県",9611,381,9056,66,0,108,180365,"JP-46"
"Okinawa","沖縄県",57430,6796,50238,398,18,2,456003,"JP-47"
