"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",155090,28080,125610,1670,8,270,1602229,"JP-01"
"Aomori","青森県",17912,3380,14478,54,0,0,151573,"JP-02"
"Iwate","岩手県",8313,2125,6132,56,1,0,171222,"JP-03"
"Miyagi","宮城県",35554,6625,28141,129,10,659,368523,"JP-04"
"Akita","秋田県",8000,2087,5882,31,2,0,39968,"JP-05"
"Yamagata","山形県",10187,2195,7930,62,0,0,144644,"JP-06"
"Fukushima","福島県",21902,3311,18409,182,4,0,581353,"JP-07"
"Ibaraki","茨城県",63569,8916,54389,264,16,0,43645,"JP-08"
"Tochigi","栃木県",40272,7406,32705,161,9,0,610494,"JP-09"
"Gunma","群馬県",46784,7596,38952,236,14,0,464896,"JP-10"
"Saitama","埼玉県",278291,42144,235009,1138,58,0,2114449,"JP-11"
"Chiba","千葉県",240084,49827,184906,1202,34,4149,1563115,"JP-12"
"Tokyo","東京都",906564,173562,729554,3448,87,0,5254509,"JP-13"
"Kanagawa","神奈川県",401967,53366,347054,1547,83,0,2180686,"JP-14"
"Niigata","新潟県",26113,4149,21899,65,4,0,444013,"JP-15"
"Toyama","富山県",14317,5076,9184,57,2,0,173797,"JP-16"
"Ishikawa","石川県",21438,3765,17492,158,7,23,274817,"JP-17"
"Fukui","福井県",10257,1572,8646,39,3,0,194979,"JP-18"
"Yamanashi","山梨県",14228,2399,11796,39,4,6,186746,"JP-19"
"Nagano","長野県",28231,5090,22029,134,1,978,486029,"JP-20"
"Gifu","岐阜県",47413,7629,38909,255,8,620,621734,"JP-21"
"Shizuoka","静岡県",77357,13091,60043,291,5,3932,923339,"JP-22"
"Aichi","愛知県",278570,42050,235074,1446,51,0,1929959,"JP-23"
"Mie","三重県",36499,5788,31496,219,5,1004,354936,"JP-24"
"Shiga","滋賀県",41792,8751,32917,124,2,0,405661,"JP-25"
"Kyoto","京都府",111568,22953,86472,370,101,1773,632144,"JP-26"
"Osaka","大阪府",584150,136383,444148,3601,779,18,5429707,"JP-27"
"Hyogo","兵庫県",229146,51817,175662,1687,45,20,1184607,"JP-28"
"Nara","奈良県",47957,14368,33370,219,25,0,380330,"JP-29"
"Wakayama","和歌山県",20233,3017,16979,92,11,145,111580,"JP-30"
"Tottori","鳥取県",5372,821,4468,8,0,75,230815,"JP-31"
"Shimane","島根県",5699,640,5052,7,0,0,103516,"JP-32"
"Okayama","岡山県",44105,5836,34676,179,14,3414,413636,"JP-33"
"Hiroshima","広島県",68156,18206,49602,348,14,0,1355636,"JP-34"
"Yamaguchi","山口県",19045,2427,16504,114,3,0,339555,"JP-35"
"Tokushima","徳島県",8694,1692,6942,71,0,11,149251,"JP-36"
"Kagawa","香川県",15628,3316,12238,60,3,14,189872,"JP-37"
"Ehime","愛媛県",15122,2023,12993,106,3,0,246323,"JP-38"
"Kochi","高知県",10676,2163,8449,64,9,0,163173,"JP-39"
"Fukuoka","福岡県",209400,41165,162144,835,17,5256,1927631,"JP-40"
"Saga","佐賀県",20439,3638,15435,55,2,1311,179186,"JP-41"
"Nagasaki","長崎県",22556,4658,18593,99,2,794,267811,"JP-42"
"Kumamoto","熊本県",44129,8309,35627,193,16,0,186852,"JP-43"
"Oita","大分県",21271,2597,18580,94,0,0,406807,"JP-44"
"Miyazaki","宮崎県",16870,2047,14794,76,0,47,120998,"JP-45"
"Kagoshima","鹿児島県",27706,4087,23125,106,6,388,250730,"JP-46"
"Okinawa","沖縄県",94950,5187,89340,422,27,1,571933,"JP-47"
