"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",63242,1172,60172,1477,0,421,1310598,"JP-01"
"Aomori","青森県",6250,345,5866,39,0,0,109357,"JP-02"
"Iwate","岩手県",3577,81,3443,53,0,0,140231,"JP-03"
"Miyagi","宮城県",16618,238,16187,118,0,75,274132,"JP-04"
"Akita","秋田県",2028,94,1907,27,0,0,27964,"JP-05"
"Yamagata","山形県",3778,164,3558,56,0,0,119343,"JP-06"
"Fukushima","福島県",9829,274,9379,176,1,0,487147,"JP-07"
"Ibaraki","茨城県",25434,881,24333,220,1,0,40742,"JP-08"
"Tochigi","栃木県",16588,846,15624,118,0,0,541547,"JP-09"
"Gunma","群馬県",18638,1108,17349,181,0,0,372627,"JP-10"
"Saitama","埼玉県",120261,3962,115239,1060,1,0,1710777,"JP-11"
"Chiba","千葉県",104141,2337,99860,1029,0,915,1278193,"JP-12"
"Tokyo","東京都",399101,14233,381691,3177,3,0,4335367,"JP-13"
"Kanagawa","神奈川県",174700,4343,169038,1319,5,0,1917056,"JP-14"
"Niigata","新潟県",9252,955,8234,63,0,0,348277,"JP-15"
"Toyama","富山県",5032,157,4823,52,0,0,137348,"JP-16"
"Ishikawa","石川県",8278,225,7892,139,0,22,220062,"JP-17"
"Fukui","福井県",3482,321,3111,38,0,12,133861,"JP-18"
"Yamanashi","山梨県",5459,285,5150,29,0,5,143310,"JP-19"
"Nagano","長野県",10209,980,9009,97,1,123,387986,"JP-20"
"Gifu","岐阜県",20235,670,19096,219,0,250,490556,"JP-21"
"Shizuoka","静岡県",28546,1598,26360,210,1,378,763064,"JP-22"
"Aichi","愛知県",110218,3315,105742,1161,1,0,1557703,"JP-23"
"Mie","三重県",15494,656,15005,165,0,332,279143,"JP-24"
"Shiga","滋賀県",13850,1239,12507,104,0,0,306281,"JP-25"
"Kyoto","京都府",38938,1934,36041,292,28,671,491631,"JP-26"
"Osaka","大阪府",215408,10393,201946,3069,146,0,4390162,"JP-27"
"Hyogo","兵庫県",81395,2153,77844,1399,2,1,896282,"JP-28"
"Nara","奈良県",16777,872,15914,149,0,158,296214,"JP-29"
"Wakayama","和歌山県",5794,468,5151,62,2,113,70953,"JP-30"
"Tottori","鳥取県",1830,156,1643,5,0,26,181093,"JP-31"
"Shimane","島根県",2166,387,1774,5,0,0,69204,"JP-32"
"Okayama","岡山県",16376,415,15445,136,0,380,329200,"JP-33"
"Hiroshima","広島県",27170,4503,22462,205,2,0,1048744,"JP-34"
"Yamaguchi","山口県",7702,1699,5910,93,2,0,235060,"JP-35"
"Tokushima","徳島県",3427,133,3232,66,0,4,121107,"JP-36"
"Kagawa","香川県",5025,306,4680,38,0,1,150868,"JP-37"
"Ehime","愛媛県",6116,692,5342,82,0,0,177568,"JP-38"
"Kochi","高知県",4284,104,4147,33,1,0,116756,"JP-39"
"Fukuoka","福岡県",77808,2093,74288,628,2,799,1494594,"JP-40"
"Saga","佐賀県",6547,373,5911,30,0,233,128687,"JP-41"
"Nagasaki","長崎県",6769,623,6074,73,0,1,211865,"JP-42"
"Kumamoto","熊本県",15624,828,14660,136,0,0,129032,"JP-43"
"Oita","大分県",8548,350,8114,84,0,0,320164,"JP-44"
"Miyazaki","宮崎県",6378,289,6098,41,0,50,74675,"JP-45"
"Kagoshima","鹿児島県",10167,880,9081,66,0,140,184522,"JP-46"
"Okinawa","沖縄県",64041,11618,52025,398,34,0,474002,"JP-47"
