"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1264817,18364,717238,4159,8,525056,3964610,"JP-01"
"Aomori","青森県",261435,4505,151129,553,4,105248,415661,"JP-02"
"Iwate","岩手県",212082,3374,103563,469,0,104676,629165,"JP-03"
"Miyagi","宮城県",489405,22176,204624,784,13,261821,1167956,"JP-04"
"Akita","秋田県",184879,8800,89825,510,3,85744,81376,"JP-05"
"Yamagata","山形県",208353,6903,90443,322,0,110685,347301,"JP-06"
"Fukushima","福島県",361929,3568,180682,487,3,177192,1156057,"JP-07"
"Ibaraki","茨城県",570599,21079,301424,1037,22,247059,1985898,"JP-08"
"Tochigi","栃木県",375930,5901,215803,845,13,153381,1150811,"JP-09"
"Gunma","群馬県",396875,8399,225131,876,12,162469,1126185,"JP-10"
"Saitama","埼玉県",1673597,19660,1160893,3090,38,489954,4785557,"JP-11"
"Chiba","千葉県",1345250,18924,904076,3119,23,419131,3392797,"JP-12"
"Tokyo","東京都",4118169,53569,3093983,7025,56,963592,11055720,"JP-13"
"Kanagawa","神奈川県",2063192,61701,1450734,3683,66,547074,6139287,"JP-14"
"Niigata","新潟県",415038,6787,223993,297,6,183961,1195030,"JP-15"
"Toyama","富山県",213515,3420,123822,265,8,86008,447462,"JP-16"
"Ishikawa","石川県",252484,4126,155716,415,2,92227,763788,"JP-17"
"Fukui","福井県",180597,2159,110918,157,1,67363,542361,"JP-18"
"Yamanashi","山梨県",167426,1621,93672,270,0,71863,714668,"JP-19"
"Nagano","長野県",406528,17768,387402,720,5,638,1324543,"JP-20"
"Gifu","岐阜県",481135,901,284881,903,3,194450,1625047,"JP-21"
"Shizuoka","静岡県",750948,9233,478956,997,5,261762,2230789,"JP-22"
"Aichi","愛知県",1926133,71157,1843766,3647,30,7563,5040236,"JP-23"
"Mie","三重県",399783,10449,226621,756,9,161957,993801,"JP-24"
"Shiga","滋賀県",336483,5655,225722,516,6,104590,1190130,"JP-25"
"Kyoto","京都府",625765,13598,459222,1357,65,151588,1439533,"JP-26"
"Osaka","大阪府",2642999,96579,2032077,7386,73,506957,11525396,"JP-27"
"Hyogo","兵庫県",1338861,14114,986750,3315,29,334682,2465506,"JP-28"
"Nara","奈良県",315275,30152,195268,687,16,89168,893320,"JP-29"
"Wakayama","和歌山県",210155,304,129448,413,7,79990,319456,"JP-30"
"Tottori","鳥取県",121913,9326,44778,182,0,67627,1006227,"JP-31"
"Shimane","島根県",147053,6344,140061,215,0,433,466454,"JP-32"
"Okayama","岡山県",435838,15355,397010,640,13,22833,1045577,"JP-33"
"Hiroshima","広島県",713607,16711,409656,1071,15,286169,3303453,"JP-34"
"Yamaguchi","山口県",271112,3220,158495,593,4,108804,1055687,"JP-35"
"Tokushima","徳島県",143083,1618,90741,309,1,50415,402624,"JP-36"
"Kagawa","香川県",221952,3277,138120,483,6,80072,501365,"JP-37"
"Ehime","愛媛県",275625,4109,156705,496,5,114315,856087,"JP-38"
"Kochi","高知県",147675,5178,94023,456,9,48018,494109,"JP-39"
"Fukuoka","福岡県",1450541,31434,1029285,2503,17,387319,3918607,"JP-40"
"Saga","佐賀県",236484,13131,125171,379,3,97803,377021,"JP-41"
"Nagasaki","長崎県",301774,23963,177499,460,3,99852,987140,"JP-42"
"Kumamoto","熊本県",484331,8025,320699,982,32,154625,540288,"JP-43"
"Oita","大分県",269871,2493,172076,523,1,94779,1009928,"JP-44"
"Miyazaki","宮崎県",286535,4122,189320,569,3,92524,238860,"JP-45"
"Kagoshima","鹿児島県",394363,12112,286186,649,11,95416,871973,"JP-46"
"Okinawa","沖縄県",556316,10871,494076,841,7,50528,1327804,"JP-47"
