都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1351817,3964610,17378,2,717238,4584,612617
青森県,281768,415661,4164,1,151129,655,125820
岩手県,236464,732964,3178,1,103563,620,129103
宮城県,541138,1345174,21124,0,204624,963,314427
秋田県,202081,81563,8344,0,89825,603,103309
山形県,229471,378952,6477,0,90443,364,132187
福島県,408080,1156057,3568,0,180682,852,222978
茨城県,640140,2491785,19601,0,301424,1298,317817
栃木県,425566,1303594,5245,2,215803,1081,203437
群馬県,442789,1296003,7767,1,225131,1102,208789
埼玉県,1806690,5358444,17420,2,1160893,3993,624384
千葉県,1471240,3938748,15836,0,904076,3934,547394
東京都,4364565,12456865,47405,4,3093983,8088,1215089
神奈川県,2228491,7412301,4134,5,1450734,4323,769300
新潟県,462033,1371834,6362,1,223993,450,231228
富山県,238622,515319,3091,0,123822,320,111389
石川県,281017,763788,3886,0,155716,516,120899
福井県,201741,619260,1825,0,110918,200,88798
山梨県,192429,830928,1156,0,93672,418,97183
長野県,463892,1531055,1604,0,461998,881,591
岐阜県,545026,1897993,62,1,284881,1119,258964
静岡県,870033,2625221,8051,0,478956,1406,381620
愛知県,2117592,5984116,2874,2,2109200,4340,1178
三重県,462336,1208122,10036,0,226621,1059,224620
滋賀県,375255,1406984,5219,0,225722,678,143636
京都府,681236,1610899,12831,15,459222,1666,207517
大阪府,2840228,13201589,16570,7,2032077,8535,783046
兵庫県,1472944,2465506,12828,2,986750,3903,469463
奈良県,347908,1048012,29834,0,195268,876,121930
和歌山県,240573,319456,25,2,129448,527,110573
鳥取県,143306,1182561,9153,0,44778,267,89108
島根県,169397,557509,299,0,168739,301,58
岡山県,492746,1272633,616,1,490984,856,290
広島県,807532,3362780,15839,2,409656,1370,380667
山口県,315922,1241438,2884,0,158495,756,153787
徳島県,167685,474345,1295,0,90741,421,75228
香川県,254281,584530,2562,1,138120,625,112974
愛媛県,317965,1022331,3710,1,156705,696,156854
高知県,169809,494109,4979,0,94023,600,70207
福岡県,1591444,3918607,26436,0,1029285,3195,532528
佐賀県,261800,377021,12718,0,125171,495,123416
長崎県,337703,1199641,21252,0,177499,646,138306
熊本県,536437,540288,6752,2,320699,1313,207673
大分県,304645,1009928,2093,0,172076,777,129699
宮崎県,321054,238860,3751,0,189320,777,127206
鹿児島県,443812,949396,285,0,286186,893,156448
沖縄県,580353,1452737,1292,1,494076,1014,83971
