"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",836901,18149,717238,2729,4,98785,3365286,"JP-01"
"Aomori","青森県",167785,4335,151129,328,0,11993,415661,"JP-02"
"Iwate","岩手県",119713,3269,103563,204,0,12677,497515,"JP-03"
"Miyagi","宮城県",282559,21525,204624,417,1,55993,962793,"JP-04"
"Akita","秋田県",113433,8652,89825,256,2,14700,76389,"JP-05"
"Yamagata","山形県",124205,6593,90443,209,0,26960,300434,"JP-06"
"Fukushima","福島県",206921,3568,180682,301,0,22370,1156057,"JP-07"
"Ibaraki","茨城県",385518,20053,301424,721,4,63320,1815549,"JP-08"
"Tochigi","栃木県",239355,5389,215803,520,2,17643,995661,"JP-09"
"Gunma","群馬県",254013,8024,225131,510,2,20348,943745,"JP-10"
"Saitama","埼玉県",1239348,17949,1160893,2485,8,58021,4111494,"JP-11"
"Chiba","千葉県",986766,16213,904076,2645,2,63832,3002063,"JP-12"
"Tokyo","東京都",3269735,49008,3093983,6005,15,120739,9737233,"JP-13"
"Kanagawa","神奈川県",1548181,15319,1450734,3068,19,79060,5023879,"JP-14"
"Niigata","新潟県",253405,6446,223993,182,0,22784,1008027,"JP-15"
"Toyama","富山県",140652,3214,123822,183,0,13433,383099,"JP-16"
"Ishikawa","石川県",174071,3909,155716,294,2,14152,763788,"JP-17"
"Fukui","福井県",121038,1897,110918,104,0,8119,473082,"JP-18"
"Yamanashi","山梨県",103051,1275,93672,170,0,7934,575851,"JP-19"
"Nagano","長野県",235318,8098,226346,365,0,509,1093321,"JP-20"
"Gifu","岐阜県",312868,305,284881,620,0,27062,1360321,"JP-21"
"Shizuoka","静岡県",519283,8205,478956,767,0,31355,1921211,"JP-22"
"Aichi","愛知県",1412227,13302,1394453,2965,7,1507,4298092,"JP-23"
"Mie","三重県",268799,10113,226621,551,0,31514,877089,"JP-24"
"Shiga","滋賀県",246038,5329,225722,364,3,14623,1005594,"JP-25"
"Kyoto","京都府",491994,12911,459222,1119,12,18742,1249780,"JP-26"
"Osaka","大阪府",2166852,30807,2032077,6610,12,97358,10155703,"JP-27"
"Hyogo","兵庫県",1042412,13124,986750,2912,8,39626,2465506,"JP-28"
"Nara","奈良県",237194,29899,195268,553,3,11474,772069,"JP-29"
"Wakayama","和歌山県",142468,181,129448,263,1,12576,319456,"JP-30"
"Tottori","鳥取県",68843,9200,44778,85,0,14780,766605,"JP-31"
"Shimane","島根県",89510,1746,87496,99,0,169,382811,"JP-32"
"Okayama","岡山県",292933,4261,285479,420,2,2773,909239,"JP-33"
"Hiroshima","広島県",459964,16066,409656,783,0,33459,2838737,"JP-34"
"Yamaguchi","山口県",175363,2971,158495,396,2,13501,865151,"JP-35"
"Tokushima","徳島県",97570,1341,90741,184,1,5304,348373,"JP-36"
"Kagawa","香川県",151039,2665,138120,304,1,9950,425473,"JP-37"
"Ehime","愛媛県",172240,3773,156705,289,2,11473,670683,"JP-38"
"Kochi","高知県",104442,5018,94023,308,0,5093,494109,"JP-39"
"Fukuoka","福岡県",1109461,26702,1029285,2024,3,51450,3918607,"JP-40"
"Saga","佐賀県",163274,12794,125171,237,0,25072,377021,"JP-41"
"Nagasaki","長崎県",220535,21376,177499,337,0,21323,806903,"JP-42"
"Kumamoto","熊本県",343739,6956,320699,658,2,15426,540288,"JP-43"
"Oita","大分県",183924,2169,172076,394,1,9285,947066,"JP-44"
"Miyazaki","宮崎県",203021,3820,189320,387,1,9494,238860,"JP-45"
"Kagoshima","鹿児島県",308268,1054,286186,550,0,20478,760325,"JP-46"
"Okinawa","沖縄県",509214,1918,494076,784,7,12436,1229400,"JP-47"
