都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1194167,3964610,18617,8,717238,3835,454477
青森県,240056,415661,4859,5,151129,494,83574
岩手県,189739,595927,3398,1,103563,362,82416
宮城県,437614,1120258,22199,15,204624,652,210139
秋田県,170880,80766,8933,2,89825,426,71696
山形県,192293,339359,6887,0,90443,291,94672
福島県,323286,1156057,3568,6,180682,416,138620
茨城県,506939,1985898,20858,16,301424,909,183748
栃木県,335379,1107341,5782,9,215803,693,113101
群馬県,353309,1079393,8440,11,225131,722,119016
埼玉県,1533834,4586344,19467,29,1160893,2826,350648
千葉県,1222207,3334035,18225,21,904076,2874,297032
東京都,3843082,10691274,53508,42,3093983,6559,689032
神奈川県,1896234,5836800,67999,49,1450734,3406,374095
新潟県,375491,1157211,6719,6,223993,256,144523
富山県,194392,430217,3501,6,123822,232,66837
石川県,228952,763788,4138,3,155716,356,68742
福井県,160953,524388,2114,1,110918,136,47785
山梨県,146341,672973,1447,0,93672,230,50992
長野県,364363,1277445,17032,11,344251,605,2475
岐阜県,421975,1551872,818,5,284881,791,135485
静岡県,651783,2152519,8907,5,478956,876,163044
愛知県,1753154,4839651,66134,31,1658956,3341,24723
三重県,345432,974646,10358,4,226621,642,107811
滋賀県,306289,1136899,5673,4,225722,448,74446
京都府,576139,1374142,13447,86,459222,1236,102234
大阪府,2454815,11095365,84883,51,2032077,6976,330879
兵庫県,1215829,2465506,13921,24,986750,3115,212043
奈良県,286422,862082,30086,14,195268,642,60426
和歌山県,180511,319456,258,7,129448,338,50467
鳥取県,101556,938680,9327,0,44778,141,47310
島根県,126812,440927,7100,2,118179,157,1376
岡山県,379442,1025328,15110,6,341859,538,21935
広島県,615412,3144422,16578,8,409656,967,188211
山口県,225065,1003938,3198,3,158495,482,62890
徳島県,123696,388483,1542,4,90741,257,31156
香川県,191976,480631,3031,4,138120,383,50442
愛媛県,231095,786651,3986,6,156705,387,70017
高知県,129419,494109,5172,3,94023,365,29859
福岡県,1297433,3918607,29564,8,1029285,2211,236373
佐賀県,204716,377021,13041,0,125171,304,66200
長崎県,263936,934929,22422,4,177499,393,63622
熊本県,421684,540288,7843,14,320699,789,92353
大分県,229986,1009928,2335,4,172076,454,55121
宮崎県,241737,238860,4005,1,189320,447,47965
鹿児島県,345780,812424,5676,3,286186,571,53347
沖縄県,534028,1297826,4894,3,494076,834,34224
