都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1303611,3964610,18022,6,717238,4361,563990
青森県,272418,415661,4413,3,151129,609,116267
岩手県,224465,655729,3243,1,103563,558,117101
宮城県,515376,1215622,21604,8,204624,871,288277
秋田県,193039,81563,8614,1,89825,549,94051
山形県,217405,357149,6626,0,90443,341,119995
福島県,385383,1156057,3568,1,180682,566,200567
茨城県,612060,1985898,20518,18,301424,1173,288945
栃木県,402338,1188931,5631,11,215803,958,179946
群馬県,423390,1179005,8117,9,225131,983,189159
埼玉県,1750561,4962338,18822,33,1160893,3503,567343
千葉県,1419757,3586421,18078,29,904076,3467,494136
東京都,4254635,11429621,50570,31,3093983,7535,1102547
神奈川県,2157273,6481479,29110,41,1450734,3953,673476
新潟県,436409,1238934,6543,1,223993,364,205509
富山県,225884,467692,3316,3,123822,293,98453
石川県,267812,763788,4044,3,155716,467,107585
福井県,192039,564408,2027,2,110918,180,78914
山梨県,181503,743108,1351,1,93672,334,86146
長野県,433697,1386210,8864,3,424535,787,489
岐阜県,516977,1707007,547,3,284881,1011,230538
静岡県,823712,2361856,9002,13,478956,1218,334536
愛知県,2042126,5323919,34537,42,1996024,3937,7628
三重県,437064,1080771,10348,4,226621,918,199177
滋賀県,358934,1237621,5568,3,225722,607,127037
京都府,657323,1491068,13327,49,459222,1508,183266
大阪府,2756921,11953733,50560,86,2032077,7898,666386
兵庫県,1429330,2465506,13566,19,986750,3575,425439
奈良県,333917,946400,30058,7,195268,767,107824
和歌山県,227717,319456,216,8,129448,471,97582
鳥取県,133734,1074629,9280,0,44778,234,79442
島根県,158570,503752,2562,0,155270,262,476
岡山県,470799,1132746,18149,18,438959,763,12928
広島県,767498,3290721,16327,15,409656,1221,340294
山口県,296302,1133706,3150,0,158495,671,133986
徳島県,156568,423785,1464,5,90741,368,63995
香川県,240586,528518,2919,4,138120,546,99001
愛媛県,299780,911343,3959,2,156705,608,138508
高知県,158383,494109,5117,6,94023,531,58712
福岡県,1537746,3918607,29097,19,1029285,2907,476457
佐賀県,253053,377021,12961,6,125171,439,114482
長崎県,324644,1057283,23016,3,177499,563,123566
熊本県,518176,540288,7402,21,320699,1176,188899
大分県,290918,1009928,2357,2,172076,637,115848
宮崎県,310283,238860,3968,4,189320,709,116286
鹿児島県,424877,913315,4643,10,286186,787,133261
沖縄県,569708,1364256,3573,3,494076,866,71193
