"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1327075,17636,717238,4490,4,587711,3964610,"JP-01"
"Aomori","青森県",276717,4173,151129,638,0,120777,415661,"JP-02"
"Iwate","岩手県",231718,3189,103563,598,0,124368,682197,"JP-03"
"Miyagi","宮城県",529988,21368,204624,926,8,303070,1263457,"JP-04"
"Akita","秋田県",197705,8411,89825,581,1,98888,81563,"JP-05"
"Yamagata","山形県",222962,6471,90443,354,1,125694,365411,"JP-06"
"Fukushima","福島県",397351,3568,180682,808,0,212293,1156057,"JP-07"
"Ibaraki","茨城県",631250,19766,301424,1267,8,308793,1985898,"JP-08"
"Tochigi","栃木県",416654,5381,215803,1041,6,194429,1235370,"JP-09"
"Gunma","群馬県",435126,7847,225131,1055,4,201093,1225924,"JP-10"
"Saitama","埼玉県",1783887,17793,1160893,3805,17,601396,5117673,"JP-11"
"Chiba","千葉県",1451116,16593,904076,3801,10,526646,3698650,"JP-12"
"Tokyo","東京都",4311407,47895,3093983,7902,12,1161627,11803439,"JP-13"
"Kanagawa","神奈川県",2199697,6877,1450734,4188,15,737898,6832968,"JP-14"
"Niigata","新潟県",448497,6357,223993,422,0,217725,1280616,"JP-15"
"Toyama","富山県",233873,3174,123822,306,1,106571,487235,"JP-16"
"Ishikawa","石川県",275364,3887,155716,487,3,115274,763788,"JP-17"
"Fukui","福井県",197644,1873,110918,195,0,84658,592379,"JP-18"
"Yamanashi","山梨県",187563,1188,93672,385,0,92318,788940,"JP-19"
"Nagano","長野県",450492,2947,446962,842,0,259,1445202,"JP-20"
"Gifu","岐阜県",534579,209,284881,1085,2,248404,1788308,"JP-21"
"Shizuoka","静岡県",856574,8373,478956,1353,2,367892,2470571,"JP-22"
"Aichi","愛知県",2091139,8385,2076055,4219,12,2480,5617249,"JP-23"
"Mie","三重県",454506,10120,226621,1025,5,216740,1138814,"JP-24"
"Shiga","滋賀県",370103,5314,225722,657,1,138410,1339479,"JP-25"
"Kyoto","京都府",671607,12899,459222,1621,24,197865,1541465,"JP-26"
"Osaka","大阪府",2809241,21861,2032077,8321,34,746982,12458670,"JP-27"
"Hyogo","兵庫県",1454940,13007,986750,3770,9,451413,2465506,"JP-28"
"Nara","奈良県",342862,29883,195268,835,1,116876,989625,"JP-29"
"Wakayama","和歌山県",236028,106,129448,507,3,105967,319456,"JP-30"
"Tottori","鳥取県",139193,9189,44778,253,0,84973,1117786,"JP-31"
"Shimane","島根県",165031,1001,163526,290,0,214,522108,"JP-32"
"Okayama","岡山県",486259,3419,479753,825,9,2262,1196273,"JP-33"
"Hiroshima","広島県",791004,15910,409656,1319,1,364119,3325005,"JP-34"
"Yamaguchi","山口県",309211,2981,158495,727,0,147008,1172735,"JP-35"
"Tokushima","徳島県",163803,1358,90741,401,1,71303,446267,"JP-36"
"Kagawa","香川県",249712,2693,138120,600,3,108299,551967,"JP-37"
"Ehime","愛媛県",311547,3819,156705,670,3,150353,954552,"JP-38"
"Kochi","高知県",167141,5033,94023,577,0,67508,494109,"JP-39"
"Fukuoka","福岡県",1573335,27007,1029285,3121,5,513922,3918607,"JP-40"
"Saga","佐賀県",258884,12766,125171,477,0,120470,377021,"JP-41"
"Nagasaki","長崎県",333361,22052,177499,622,1,133188,1117669,"JP-42"
"Kumamoto","熊本県",530143,6900,320699,1273,5,201271,540288,"JP-43"
"Oita","大分県",300063,2190,172076,745,0,125052,1009928,"JP-44"
"Miyazaki","宮崎県",317482,3789,189320,766,0,123607,238860,"JP-45"
"Kagoshima","鹿児島県",437093,1220,286186,862,0,148825,932941,"JP-46"
"Okinawa","沖縄県",574940,894,494076,911,1,79059,1402393,"JP-47"
