"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",168465,26444,140172,1744,5,105,1642843,"JP-01"
"Aomori","青森県",20283,3395,16830,58,0,0,158997,"JP-02"
"Iwate","岩手県",9752,2635,7462,59,1,404,176992,"JP-03"
"Miyagi","宮城県",39360,6033,32413,138,10,776,383290,"JP-04"
"Akita","秋田県",9237,1974,7231,32,2,0,42683,"JP-05"
"Yamagata","山形県",11280,2173,9042,65,0,0,149456,"JP-06"
"Fukushima","福島県",23657,2768,20705,184,7,0,598961,"JP-07"
"Ibaraki","茨城県",70508,8376,61850,282,17,0,43898,"JP-08"
"Tochigi","栃木県",44406,7256,36972,178,10,0,618970,"JP-09"
"Gunma","群馬県",50718,6907,43566,245,9,0,478277,"JP-10"
"Saitama","埼玉県",304791,34902,268722,1167,63,0,2178164,"JP-11"
"Chiba","千葉県",261915,33053,224311,1311,28,3240,1610961,"JP-12"
"Tokyo","東京都",974235,164922,805720,3593,73,0,5409687,"JP-13"
"Kanagawa","神奈川県",439450,48517,389284,1649,107,0,2180686,"JP-14"
"Niigata","新潟県",28724,3734,24922,68,3,0,457303,"JP-15"
"Toyama","富山県",16918,5285,11571,62,5,0,180667,"JP-16"
"Ishikawa","石川県",23750,3568,19996,163,6,23,287459,"JP-17"
"Fukui","福井県",12006,1693,10274,39,2,0,208557,"JP-18"
"Yamanashi","山梨県",16000,2384,13589,42,3,15,198398,"JP-19"
"Nagano","長野県",30393,3775,26179,142,3,297,500690,"JP-20"
"Gifu","岐阜県",52023,6552,44391,270,9,810,643591,"JP-21"
"Shizuoka","静岡県",86206,13399,69618,329,5,2860,943366,"JP-22"
"Aichi","愛知県",306325,38227,266518,1580,57,0,2016583,"JP-23"
"Mie","三重県",39936,5225,35629,235,5,1153,369137,"JP-24"
"Shiga","滋賀県",47495,8860,38501,134,1,0,425997,"JP-25"
"Kyoto","京都府",121252,19256,99777,415,93,1804,648317,"JP-26"
"Osaka","大阪府",635852,115268,516691,3863,776,30,5571739,"JP-27"
"Hyogo","兵庫県",250924,36127,213033,1781,39,17,1218168,"JP-28"
"Nara","奈良県",53808,14025,39523,260,23,0,394420,"JP-29"
"Wakayama","和歌山県",22043,2101,19692,101,5,149,116483,"JP-30"
"Tottori","鳥取県",6323,1252,4977,9,1,85,253666,"JP-31"
"Shimane","島根県",6179,668,5503,8,0,0,109739,"JP-32"
"Okayama","岡山県",47611,4981,40128,194,12,2308,424777,"JP-33"
"Hiroshima","広島県",72253,10330,61545,378,14,0,1387944,"JP-34"
"Yamaguchi","山口県",20588,2409,18054,125,3,0,377372,"JP-35"
"Tokushima","徳島県",10300,2114,8126,73,2,13,154752,"JP-36"
"Kagawa","香川県",17901,3341,14488,72,5,0,195512,"JP-37"
"Ehime","愛媛県",16416,1942,14362,112,2,0,254386,"JP-38"
"Kochi","高知県",11670,1754,9840,76,8,0,171888,"JP-39"
"Fukuoka","福岡県",227764,42870,178047,908,18,5939,1985084,"JP-40"
"Saga","佐賀県",22587,3160,17408,61,3,1958,185659,"JP-41"
"Nagasaki","長崎県",24501,3922,21385,108,2,914,274917,"JP-42"
"Kumamoto","熊本県",47720,7676,39824,220,14,0,193501,"JP-43"
"Oita","大分県",23157,2491,20568,98,0,0,419602,"JP-44"
"Miyazaki","宮崎県",18162,2009,16121,86,0,54,126705,"JP-45"
"Kagoshima","鹿児島県",30352,3405,26331,119,7,497,260699,"JP-46"
"Okinawa","沖縄県",98652,5447,92785,426,24,6,587214,"JP-47"
