"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",557638,58849,498446,2264,7,1921,2714032,"JP-01"
"Aomori","青森県",109243,11525,97555,163,0,0,331829,"JP-02"
"Iwate","岩手県",71124,9166,61828,130,0,0,376079,"JP-03"
"Miyagi","宮城県",178429,23506,151720,256,11,2947,758091,"JP-04"
"Akita","秋田県",60659,12690,47884,85,3,0,70391,"JP-05"
"Yamagata","山形県",58574,10795,47669,120,1,10,221072,"JP-06"
"Fukushima","福島県",115916,17895,97781,240,3,0,1004996,"JP-07"
"Ibaraki","茨城県",263564,19394,243649,521,5,0,1477266,"JP-08"
"Tochigi","栃木県",163130,20135,142643,352,6,0,865736,"JP-09"
"Gunma","群馬県",169767,44601,124782,384,4,0,795074,"JP-10"
"Saitama","埼玉県",931100,73276,855985,1839,38,0,3533970,"JP-11"
"Chiba","千葉県",746934,66042,633518,2045,19,45329,2547441,"JP-12"
"Tokyo","東京都",2614911,212627,2397347,4937,36,0,8539561,"JP-13"
"Kanagawa","神奈川県",1223394,55959,1164934,2501,71,0,4096657,"JP-14"
"Niigata","新潟県",150320,19294,130920,106,2,0,825865,"JP-15"
"Toyama","富山県",79047,13789,65142,116,5,0,309291,"JP-16"
"Ishikawa","石川県",107422,15083,92104,212,5,23,638345,"JP-17"
"Fukui","福井県",76825,11002,65762,61,3,0,405020,"JP-18"
"Yamanashi","山梨県",67134,8301,58817,93,0,77,443620,"JP-19"
"Nagano","長野県",136558,15895,118168,237,2,2258,894822,"JP-20"
"Gifu","岐阜県",200415,25779,170637,412,1,3587,1122701,"JP-21"
"Shizuoka","静岡県",340958,39445,297568,553,14,3392,1581793,"JP-22"
"Aichi","愛知県",988151,119738,866080,2333,39,0,3487037,"JP-23"
"Mie","三重県",165838,25155,143534,384,2,3235,669849,"JP-24"
"Shiga","滋賀県",166097,23124,142714,259,1,0,819318,"JP-25"
"Kyoto","京都府",362993,66821,292767,811,81,2594,1062847,"JP-26"
"Osaka","大阪府",1660832,206938,1448219,5675,74,0,8721109,"JP-27"
"Hyogo","兵庫県",753261,90943,659859,2469,45,10,2098119,"JP-28"
"Nara","奈良県",163524,36649,126438,437,13,0,652816,"JP-29"
"Wakayama","和歌山県",90978,11339,79157,173,2,309,257581,"JP-30"
"Tottori","鳥取県",40057,8035,31599,37,2,386,574838,"JP-31"
"Shimane","島根県",55677,7668,47948,61,1,0,307215,"JP-32"
"Okayama","岡山県",180334,20921,140502,305,11,18606,723970,"JP-33"
"Hiroshima","広島県",277639,51584,225491,564,9,0,2235424,"JP-34"
"Yamaguchi","山口県",102391,16615,85531,245,4,0,707582,"JP-35"
"Tokushima","徳島県",49726,8346,41310,103,4,33,266632,"JP-36"
"Kagawa","香川県",93346,12835,80311,200,3,0,346974,"JP-37"
"Ehime","愛媛県",101485,19609,81678,198,4,0,507245,"JP-38"
"Kochi","高知県",60697,11472,49059,166,9,0,404831,"JP-39"
"Fukuoka","福岡県",825244,94932,710951,1515,22,17846,3488643,"JP-40"
"Saga","佐賀県",112718,13251,91973,168,0,7326,368580,"JP-41"
"Nagasaki","長崎県",137525,36376,101110,179,3,140,594337,"JP-42"
"Kumamoto","熊本県",240686,38356,201876,454,17,0,434793,"JP-43"
"Oita","大分県",122393,14882,107295,216,7,0,769259,"JP-44"
"Miyazaki","宮崎県",130408,21343,108440,216,4,409,221204,"JP-45"
"Kagoshima","鹿児島県",200172,29170,167197,310,13,3495,609286,"JP-46"
"Okinawa","沖縄県",426798,31229,394652,542,21,375,1086665,"JP-47"
