"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60907,114,59332,1472,1,11,1188020,"JP-01"
"Aomori","青森県",5897,2,5857,38,0,0,97564,"JP-02"
"Iwate","岩手県",3487,1,3433,53,0,0,128744,"JP-03"
"Miyagi","宮城県",16275,3,16154,118,0,0,252765,"JP-04"
"Akita","秋田県",1925,11,1887,27,0,0,27342,"JP-05"
"Yamagata","山形県",3551,0,3495,56,0,0,106891,"JP-06"
"Fukushima","福島県",9486,4,9307,175,2,0,439438,"JP-07"
"Ibaraki","茨城県",24435,22,24194,219,1,0,40548,"JP-08"
"Tochigi","栃木県",15467,12,15338,117,1,0,504683,"JP-09"
"Gunma","群馬県",16824,24,16624,176,0,0,321596,"JP-10"
"Saitama","埼玉県",115730,110,114567,1053,10,0,1550673,"JP-11"
"Chiba","千葉県",100420,66,99325,1026,1,3,1152451,"JP-12"
"Tokyo","東京都",381975,222,378595,3158,10,0,3907778,"JP-13"
"Kanagawa","神奈川県",169088,136,167641,1311,8,0,1711988,"JP-14"
"Niigata","新潟県",8007,9,7937,61,0,0,301288,"JP-15"
"Toyama","富山県",4867,0,4815,52,0,0,123338,"JP-16"
"Ishikawa","石川県",7967,4,7812,129,0,22,204043,"JP-17"
"Fukui","福井県",3115,2,3075,38,0,0,122186,"JP-18"
"Yamanashi","山梨県",5155,0,5126,29,0,0,124304,"JP-19"
"Nagano","長野県",8883,1,8841,97,0,56,342465,"JP-20"
"Gifu","岐阜県",19235,39,18977,218,0,1,440595,"JP-21"
"Shizuoka","静岡県",26776,12,26553,209,0,2,671508,"JP-22"
"Aichi","愛知県",106494,97,105240,1157,3,0,1411553,"JP-23"
"Mie","三重県",14809,5,14966,163,0,325,251936,"JP-24"
"Shiga","滋賀県",12421,12,12305,104,0,0,277401,"JP-25"
"Kyoto","京都府",35950,47,35611,291,0,1,446478,"JP-26"
"Osaka","大阪府",202907,334,199517,3056,34,0,3867026,"JP-27"
"Hyogo","兵庫県",78618,86,77136,1396,4,0,803764,"JP-28"
"Nara","奈良県",15920,24,15747,149,0,0,266801,"JP-29"
"Wakayama","和歌山県",5299,4,5128,62,0,105,66941,"JP-30"
"Tottori","鳥取県",1669,1,1638,5,0,25,157896,"JP-31"
"Shimane","島根県",1731,3,1723,5,0,0,60030,"JP-32"
"Okayama","岡山県",15458,87,15194,136,1,41,289814,"JP-33"
"Hiroshima","広島県",22139,42,21895,202,0,0,945866,"JP-34"
"Yamaguchi","山口県",5786,39,5654,93,0,0,199962,"JP-35"
"Tokushima","徳島県",3291,5,3221,65,0,0,110382,"JP-36"
"Kagawa","香川県",4705,2,4664,38,0,1,137206,"JP-37"
"Ehime","愛媛県",5409,15,5312,82,0,0,163712,"JP-38"
"Kochi","高知県",4167,2,4132,33,0,0,105446,"JP-39"
"Fukuoka","福岡県",74512,51,73834,622,4,5,1338223,"JP-40"
"Saga","佐賀県",5864,8,5882,30,0,56,112457,"JP-41"
"Nagasaki","長崎県",6118,0,6045,73,0,0,191672,"JP-42"
"Kumamoto","熊本県",14395,2,14257,136,1,0,124519,"JP-43"
"Oita","大分県",8186,0,8102,84,0,0,284597,"JP-44"
"Miyazaki","宮崎県",6151,0,6094,41,0,16,73039,"JP-45"
"Kagoshima","鹿児島県",9102,0,9036,66,0,0,172780,"JP-46"
"Okinawa","沖縄県",50292,55,49836,398,1,3,416036,"JP-47"
