都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,876397,3424282,18349,6,717238,2782,138028
青森県,172159,415661,4339,1,151129,335,16356
岩手県,124699,503700,3278,1,103563,208,17650
宮城県,293670,976307,21733,5,204624,430,66883
秋田県,118426,76794,8645,3,89825,265,19691
山形県,131125,305862,6722,0,90443,217,33743
福島県,215453,1156057,3568,1,180682,308,30895
茨城県,392250,1815549,20099,4,301424,728,69999
栃木県,245590,1002846,5441,5,215803,528,23818
群馬県,260736,956933,8200,1,225131,524,26881
埼玉県,1258009,4150005,18238,12,1160893,2503,76375
千葉県,1000082,3035555,16353,3,904076,2661,76992
東京都,3306624,9829441,49535,18,3093983,6021,157085
神奈川県,1570868,5089975,20118,19,1450734,3076,96940
新潟県,262183,1022044,6512,2,223993,183,31495
富山県,144666,383725,3228,1,123822,185,17431
石川県,178165,763788,3953,4,155716,298,18198
福井県,123516,476717,1952,0,110918,104,10542
山梨県,106007,585964,1381,0,93672,172,10782
長野県,247960,1110999,12042,0,232917,373,2628
岐阜県,320041,1375206,382,0,284881,631,34147
静岡県,528388,1943340,8351,0,478956,778,40303
愛知県,1436004,4338675,18702,7,1405378,2984,8940
三重県,273303,887867,10132,0,226621,552,35998
滋賀県,250255,1012014,5383,2,225722,368,18782
京都府,497380,1258656,13037,18,459222,1126,23995
大阪府,2187597,10236472,35026,24,2032077,6633,113861
兵庫県,1054087,2465506,13165,8,986750,2924,51248
奈良県,240290,779849,29907,2,195268,561,14554
和歌山県,145430,319456,209,3,129448,267,15506
鳥取県,70856,780506,9221,0,44778,86,16771
島根県,92043,388970,2458,0,89066,99,420
岡山県,298164,919348,4511,4,289740,423,3490
広島県,470327,2862669,16149,1,409656,788,43734
山口県,179327,873058,3035,1,158495,401,17396
徳島県,99203,352318,1366,2,90741,189,6907
香川県,154536,431819,2726,1,138120,308,13382
愛媛県,175880,681492,3816,2,156705,290,15069
高知県,105575,494109,5025,0,94023,310,6217
福岡県,1118676,3918607,26793,3,1029285,2034,60564
佐賀県,165189,377021,12795,0,125171,239,26984
長崎県,223513,819049,21475,0,177499,339,24200
熊本県,347704,540288,7009,1,320699,661,19335
大分県,186152,957797,2172,1,172076,396,11508
宮崎県,205065,238860,3833,1,189320,389,11523
鹿児島県,310239,763357,1064,0,286186,552,22437
沖縄県,510986,1235632,2080,3,494076,798,14032
