都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1361102,3964610,17442,4,717238,4605,621817
青森県,283268,415661,4162,1,151129,667,127310
岩手県,237706,740725,3161,1,103563,623,130359
宮城県,543628,1360774,21165,1,204624,969,316870
秋田県,203479,81563,8385,0,89825,603,104666
山形県,230895,380397,6479,0,90443,369,133604
福島県,409941,1156057,3568,0,180682,856,224835
茨城県,642095,2491785,19579,1,301424,1300,319792
栃木県,427414,1315852,5271,3,215803,1086,205254
群馬県,444401,1307378,7758,0,225131,1106,210406
埼玉県,1813287,5402298,17413,5,1160893,4006,630975
千葉県,1476823,3972124,15790,2,904076,3943,553014
東京都,4382724,12581242,47585,6,3093983,8111,1233045
神奈川県,2237493,7505263,5631,8,1450734,4333,776795
新潟県,465383,1391457,6413,1,223993,455,234522
富山県,240366,519420,3098,1,123822,324,113122
石川県,282677,763788,3863,0,155716,523,122575
福井県,202505,625522,1817,0,110918,200,89570
山梨県,193552,833099,1131,0,93672,420,98329
長野県,466875,1547150,1809,0,464812,895,641
岐阜県,547515,1919178,102,0,284881,1124,261408
静岡県,872352,2649706,8044,2,478956,1408,383944
愛知県,2123168,6040367,3423,3,2114201,4359,1185
三重県,463903,1222295,10043,1,226621,1067,226172
滋賀県,376348,1417678,5211,0,225722,679,144736
京都府,684055,1623418,12808,13,459222,1671,210354
大阪府,2849629,13343353,18433,7,2032077,8555,790564
兵庫県,1477298,2465506,12844,1,986750,3908,473796
奈良県,349270,1057577,29836,0,195268,880,123286
和歌山県,241288,319456,18,0,129448,530,111292
鳥取県,143955,1193147,9152,0,44778,267,89758
島根県,169805,560152,337,0,169106,303,59
岡山県,493818,1279100,621,2,491600,856,741
広島県,811116,3366184,15833,1,409656,1373,384254
山口県,316753,1253825,2878,0,158495,757,154623
徳島県,168067,478300,1285,0,90741,422,75619
香川県,255222,588997,2555,1,138120,626,113921
愛媛県,318964,1029918,3729,1,156705,700,157830
高知県,170116,494109,4972,0,94023,602,70519
福岡県,1595490,3918607,26438,2,1029285,3204,536563
佐賀県,262278,377021,12718,0,125171,496,123893
長崎県,338509,1211415,21255,0,177499,647,139108
熊本県,537389,540288,6763,1,320699,1316,208611
大分県,305622,1009928,2105,0,172076,783,130658
宮崎県,321670,238860,3754,0,189320,778,127818
鹿児島県,444622,951480,312,1,286186,893,157231
沖縄県,582972,1462912,1835,1,494076,1016,86045
