都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,988352,3593391,18775,8,717238,3018,249321
青森県,185657,415661,4393,1,151129,362,29773
岩手県,140108,531765,3369,1,103563,237,32939
宮城県,328421,1017778,22235,9,204624,470,101092
秋田県,131845,77609,8767,2,89825,296,32957
山形県,149389,316099,6752,0,90443,239,51955
福島県,241896,1156057,3568,1,180682,324,57322
茨城県,416183,1985898,20445,5,301424,748,93566
栃木県,264410,1028725,5569,3,215803,563,42475
群馬県,280269,990410,8297,6,225131,560,46281
埼玉県,1314242,4257158,18782,19,1160893,2548,132019
千葉県,1041031,3103835,16744,6,904076,2704,117507
東京都,3419202,10047918,51292,19,3093983,6102,267825
神奈川県,1640552,5298346,36970,24,1450734,3120,149728
新潟県,288255,1060033,6667,4,223993,191,57404
富山県,155632,398349,3366,0,123822,193,28251
石川県,189945,763788,4036,1,155716,306,29887
福井県,131584,486909,2017,1,110918,107,18542
山梨県,116545,614030,1580,0,93672,178,21115
長野県,282777,1161533,18439,1,261464,395,2479
岐阜県,341787,1420098,648,0,284881,661,55597
静岡県,553145,1994357,8343,1,478956,795,65051
愛知県,1501183,4440883,34893,19,1452825,3033,10432
三重県,287218,897859,10227,1,226621,564,49806
滋賀県,261123,1040961,5440,4,225722,375,29586
京都府,511842,1288491,13246,31,459222,1144,38230
大阪府,2239950,10477032,42402,29,2032077,6694,158777
兵庫県,1083025,2465506,13330,11,986750,2961,79984
奈良県,248485,799920,29948,11,195268,571,22698
和歌山県,152549,319456,234,2,129448,278,22589
鳥取県,76280,817123,9258,0,44778,99,22145
島根県,99465,403929,3705,2,95210,108,442
岡山県,314507,951038,8253,5,300660,443,5151
広島県,503648,2919519,16282,7,409656,828,76882
山口県,188370,891635,3024,0,158495,412,26439
徳島県,104102,363482,1411,0,90741,196,11754
香川県,162220,444912,2765,1,138120,316,21019
愛媛県,185456,707591,3883,2,156705,313,24555
高知県,109302,494109,5053,2,94023,318,9908
福岡県,1146659,3918607,27152,5,1029285,2070,88152
佐賀県,171314,377021,12874,1,125171,253,33016
長崎県,230621,847570,21615,1,177499,344,31163
熊本県,358519,540288,7153,7,320699,679,29988
大分県,193032,986271,2196,1,172076,400,18360
宮崎県,210470,238860,3840,2,189320,397,16913
鹿児島県,315804,772595,1757,1,286186,556,27305
沖縄県,515265,1250674,2379,5,494076,812,17998
