"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1058031,18817,717238,3224,16,318752,3685274,"JP-01"
"Aomori","青森県",205672,4602,151129,387,4,49554,415661,"JP-02"
"Iwate","岩手県",153268,3378,103563,263,1,46064,549832,"JP-03"
"Miyagi","宮城県",357597,22350,204624,511,14,130112,1047877,"JP-04"
"Akita","秋田県",142328,8783,89825,321,1,43399,78993,"JP-05"
"Yamagata","山形県",162237,6932,90443,255,0,64607,323112,"JP-06"
"Fukushima","福島県",263134,3568,180682,347,3,78537,1156057,"JP-07"
"Ibaraki","茨城県",434389,20598,301424,779,8,111588,1985898,"JP-08"
"Tochigi","栃木県",281068,5655,215803,583,5,59027,1045916,"JP-09"
"Gunma","群馬県",297267,8346,225131,593,7,63197,1008015,"JP-10"
"Saitama","埼玉県",1360571,18989,1160893,2593,20,178096,4327357,"JP-11"
"Chiba","千葉県",1077856,16903,904076,2733,12,154144,3146212,"JP-12"
"Tokyo","東京都",3512368,52021,3093983,6169,20,360195,10170328,"JP-13"
"Kanagawa","神奈川県",1697311,44477,1450734,3154,28,198946,5411504,"JP-14"
"Niigata","新潟県",310020,6708,223993,204,4,79115,1083313,"JP-15"
"Toyama","富山県",165081,3440,123822,202,2,37617,405980,"JP-16"
"Ishikawa","石川県",199485,4103,155716,317,1,39349,763788,"JP-17"
"Fukui","福井県",138381,2049,110918,118,0,25296,493162,"JP-18"
"Yamanashi","山梨県",124325,1434,93672,189,0,29030,625587,"JP-19"
"Nagano","長野県",306419,20138,283920,472,2,1889,1193121,"JP-20"
"Gifu","岐阜県",360088,742,284881,693,0,73772,1445686,"JP-21"
"Shizuoka","静岡県",571985,8426,478956,804,1,83799,2029633,"JP-22"
"Aichi","愛知県",1558612,45744,1498043,3077,23,11748,4562509,"JP-23"
"Mie","三重県",298259,10285,226621,577,3,60776,911828,"JP-24"
"Shiga","滋賀県",271263,5555,225722,379,4,39607,1077610,"JP-25"
"Kyoto","京都府",524206,13286,459222,1164,59,50534,1307411,"JP-26"
"Osaka","大阪府",2282189,47009,2032077,6739,24,196364,10621075,"JP-27"
"Hyogo","兵庫県",1105756,13401,986750,2985,17,102620,2465506,"JP-28"
"Nara","奈良県",255559,29970,195268,584,5,29737,813646,"JP-29"
"Wakayama","和歌山県",157937,203,129448,294,2,27992,319456,"JP-30"
"Tottori","鳥取県",80824,9297,44778,104,0,26645,835950,"JP-31"
"Shimane","島根県",105092,3819,100202,122,3,949,412406,"JP-32"
"Okayama","岡山県",328515,9986,308906,458,7,9165,964408,"JP-33"
"Hiroshima","広島県",527319,16362,409656,862,8,100439,2976836,"JP-34"
"Yamaguchi","山口県",194987,3068,158495,421,1,33003,901613,"JP-35"
"Tokushima","徳島県",107397,1416,90741,207,1,15033,368121,"JP-36"
"Kagawa","香川県",168085,2850,138120,323,2,26792,453937,"JP-37"
"Ehime","愛媛県",193117,3934,156705,320,1,32158,722248,"JP-38"
"Kochi","高知県",113055,5061,94023,327,3,13644,494109,"JP-39"
"Fukuoka","福岡県",1168893,27592,1029285,2090,3,109926,3918607,"JP-40"
"Saga","佐賀県",176935,12915,125171,263,0,38586,377021,"JP-41"
"Nagasaki","長崎県",236176,21708,177499,351,1,36618,867480,"JP-42"
"Kumamoto","熊本県",367790,7124,320699,692,3,39275,540288,"JP-43"
"Oita","大分県",199280,2249,172076,404,4,24551,1001495,"JP-44"
"Miyazaki","宮崎県",215189,3867,189320,404,1,21598,238860,"JP-45"
"Kagoshima","鹿児島県",320350,2003,286186,561,1,31600,779209,"JP-46"
"Okinawa","沖縄県",518955,3067,494076,815,9,20997,1260942,"JP-47"
