都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1335090,3964610,17365,2,717238,4541,595946
青森県,278356,415661,4196,0,151129,640,122391
岩手県,233842,706387,3164,0,103563,610,126505
宮城県,535002,1293778,21182,5,204624,942,308254
秋田県,199440,81563,8400,2,89825,589,100626
山形県,225553,370315,6488,0,90443,355,128267
福島県,402026,1156057,3568,3,180682,832,216944
茨城県,634917,1985898,19619,0,301424,1281,312593
栃木県,420576,1263553,5275,2,215803,1061,198437
群馬県,438466,1250464,7779,1,225131,1084,204472
埼玉県,1792522,5209777,17526,7,1160893,3918,610185
千葉県,1458011,3796186,15975,6,904076,3887,534073
東京都,4327199,12053939,47223,8,3093983,8010,1177983
神奈川県,2209384,7026044,2677,7,1450734,4259,751714
新潟県,453727,1311484,6380,2,223993,437,222917
富山県,235880,498367,3093,0,123822,313,108652
石川県,277451,763788,3853,0,155716,501,117381
福井県,199103,602544,1811,0,110918,196,86178
山梨県,189587,818639,1155,0,93672,404,94356
長野県,455770,1475029,1791,1,453810,862,693
岐阜県,539320,1828301,106,2,284881,1104,253229
静岡県,863513,2527107,8119,0,478956,1379,375059
愛知県,2102267,5762747,3432,5,2093621,4295,919
三重県,458367,1160021,10061,1,226621,1039,220646
滋賀県,372423,1367386,5246,1,225722,669,140786
京都府,674990,1568959,12812,18,459222,1650,201306
大阪府,2821025,12756586,15097,14,2032077,8422,765429
兵庫県,1462836,2465506,12869,7,986750,3813,459404
奈良県,344736,1013813,29829,0,195268,858,118781
和歌山県,237877,319456,50,1,129448,516,107863
鳥取県,141088,1144324,9163,0,44778,260,86887
島根県,167311,536252,520,1,166340,296,155
岡山県,489375,1230729,986,4,486837,843,709
広島県,797210,3341756,15828,3,409656,1348,370378
山口県,312581,1203138,2909,1,158495,745,150432
徳島県,165901,457466,1339,0,90741,415,73406
香川県,251623,565705,2590,1,138120,614,110299
愛媛県,315123,981396,3747,1,156705,687,153984
高知県,168651,494109,4995,1,94023,590,69043
福岡県,1581292,3918607,26607,3,1029285,3166,522234
佐賀県,260391,377021,12744,1,125171,489,121987
長崎県,335621,1152623,21346,1,177499,638,136138
熊本県,533116,540288,6861,0,320699,1296,204260
大分県,302277,1009928,2139,1,172076,764,127298
宮崎県,319282,238860,3765,0,189320,774,125423
鹿児島県,440226,940089,653,1,286186,880,152507
沖縄県,576504,1421735,805,1,494076,1001,80622
