都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,836901,3365286,18149,4,717238,2729,98785
青森県,167785,415661,4335,0,151129,328,11993
岩手県,119713,497515,3269,0,103563,204,12677
宮城県,282559,962793,21525,1,204624,417,55993
秋田県,113433,76389,8652,2,89825,256,14700
山形県,124205,300434,6593,0,90443,209,26960
福島県,206921,1156057,3568,0,180682,301,22370
茨城県,385518,1815549,20053,4,301424,721,63320
栃木県,239355,995661,5389,2,215803,520,17643
群馬県,254013,943745,8024,2,225131,510,20348
埼玉県,1239348,4111494,17949,8,1160893,2485,58021
千葉県,986766,3002063,16213,2,904076,2645,63832
東京都,3269735,9737233,49008,15,3093983,6005,120739
神奈川県,1548181,5023879,15319,19,1450734,3068,79060
新潟県,253405,1008027,6446,0,223993,182,22784
富山県,140652,383099,3214,0,123822,183,13433
石川県,174071,763788,3909,2,155716,294,14152
福井県,121038,473082,1897,0,110918,104,8119
山梨県,103051,575851,1275,0,93672,170,7934
長野県,235318,1093321,8098,0,226346,365,509
岐阜県,312868,1360321,305,0,284881,620,27062
静岡県,519283,1921211,8205,0,478956,767,31355
愛知県,1412227,4298092,13302,7,1394453,2965,1507
三重県,268799,877089,10113,0,226621,551,31514
滋賀県,246038,1005594,5329,3,225722,364,14623
京都府,491994,1249780,12911,12,459222,1119,18742
大阪府,2166852,10155703,30807,12,2032077,6610,97358
兵庫県,1042412,2465506,13124,8,986750,2912,39626
奈良県,237194,772069,29899,3,195268,553,11474
和歌山県,142468,319456,181,1,129448,263,12576
鳥取県,68843,766605,9200,0,44778,85,14780
島根県,89510,382811,1746,0,87496,99,169
岡山県,292933,909239,4261,2,285479,420,2773
広島県,459964,2838737,16066,0,409656,783,33459
山口県,175363,865151,2971,2,158495,396,13501
徳島県,97570,348373,1341,1,90741,184,5304
香川県,151039,425473,2665,1,138120,304,9950
愛媛県,172240,670683,3773,2,156705,289,11473
高知県,104442,494109,5018,0,94023,308,5093
福岡県,1109461,3918607,26702,3,1029285,2024,51450
佐賀県,163274,377021,12794,0,125171,237,25072
長崎県,220535,806903,21376,0,177499,337,21323
熊本県,343739,540288,6956,2,320699,658,15426
大分県,183924,947066,2169,1,172076,394,9285
宮崎県,203021,238860,3820,1,189320,387,9494
鹿児島県,308268,760325,1054,0,286186,550,20478
沖縄県,509214,1229400,1918,7,494076,784,12436
