"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",733578,18604,712624,2571,1,221,3066110,"JP-01"
"Aomori","青森県",155144,4735,150122,287,3,0,414271,"JP-02"
"Iwate","岩手県",106232,2496,103545,191,1,0,452475,"JP-03"
"Miyagi","宮城県",254835,21463,204624,385,6,28363,867198,"JP-04"
"Akita","秋田県",97855,8734,88900,221,3,0,74586,"JP-05"
"Yamagata","山形県",102964,6647,90443,191,0,5683,283171,"JP-06"
"Fukushima","福島県",183222,4111,178851,260,0,0,1149922,"JP-07"
"Ibaraki","茨城県",357705,20106,301424,668,5,35507,1654084,"JP-08"
"Tochigi","栃木県",220452,5271,214694,487,3,0,950231,"JP-09"
"Gunma","群馬県",230958,8210,223635,463,2,1350,885827,"JP-10"
"Saitama","埼玉県",1175451,18948,1154149,2354,15,0,3912286,"JP-11"
"Chiba","千葉県",935238,16849,904076,2529,7,11784,2843675,"JP-12"
"Tokyo","東京都",3137491,60107,3071607,5777,15,0,9305134,"JP-13"
"Kanagawa","神奈川県",1470288,25082,1442248,2958,25,0,4650197,"JP-14"
"Niigata","新潟県",229448,7199,222098,151,0,0,943072,"JP-15"
"Toyama","富山県",126527,3576,122780,171,0,0,359384,"JP-16"
"Ishikawa","石川県",159026,4228,154495,280,0,23,762105,"JP-17"
"Fukui","福井県",112272,1933,110242,97,0,0,452547,"JP-18"
"Yamanashi","山梨県",94018,2117,91756,152,0,7,511528,"JP-19"
"Nagano","長野県",203308,4686,197969,334,2,319,1017239,"JP-20"
"Gifu","岐阜県",289562,5498,283119,580,0,365,1286052,"JP-21"
"Shizuoka","静岡県",486015,9667,470938,737,4,4673,1797604,"JP-22"
"Aichi","愛知県",1346999,33234,1310920,2845,11,0,4057828,"JP-23"
"Mie","三重県",249649,10233,226621,523,1,12272,820741,"JP-24"
"Shiga","滋賀県",230300,5885,224103,312,2,0,954475,"JP-25"
"Kyoto","京都府",472611,16470,454269,1038,30,834,1198556,"JP-26"
"Osaka","大阪府",2076621,46468,2023756,6397,33,0,9637491,"JP-27"
"Hyogo","兵庫県",997808,15421,979546,2842,9,1,2454869,"JP-28"
"Nara","奈良県",224517,31175,192821,521,2,0,730971,"JP-29"
"Wakayama","和歌山県",131586,2357,128673,247,5,309,318376,"JP-30"
"Tottori","鳥取県",61659,9238,44778,71,1,7572,704027,"JP-31"
"Shimane","島根県",81017,2070,78855,92,0,0,359474,"JP-32"
"Okayama","岡山県",270454,6379,259947,402,4,3726,816883,"JP-33"
"Hiroshima","広島県",422310,17739,403828,743,4,0,2686976,"JP-34"
"Yamaguchi","山口県",161021,3274,157366,381,1,0,827032,"JP-35"
"Tokushima","徳島県",91935,1600,90170,170,3,5,288928,"JP-36"
"Kagawa","香川県",140439,3066,137086,287,3,0,401864,"JP-37"
"Ehime","愛媛県",159970,3843,155839,288,1,0,625464,"JP-38"
"Kochi","高知県",98878,5211,93374,293,4,0,487995,"JP-39"
"Fukuoka","福岡県",1070035,28765,1024934,1922,9,14414,3904978,"JP-40"
"Saga","佐賀県",155610,12840,125171,218,2,17381,377021,"JP-41"
"Nagasaki","長崎県",210075,21850,177499,322,2,10404,742894,"JP-42"
"Kumamoto","熊本県",325661,8680,316363,618,6,0,540288,"JP-43"
"Oita","大分県",173884,2589,170943,352,4,0,888476,"JP-44"
"Miyazaki","宮崎県",193420,3671,188680,354,2,715,238609,"JP-45"
"Kagoshima","鹿児島県",296173,2630,286186,530,2,6827,739023,"JP-46"
"Okinawa","沖縄県",497373,3180,493210,711,6,272,1177094,"JP-47"
