"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",374770,8149,364992,2088,2,459,2338873,"JP-01"
"Aomori","青森県",59896,1525,58263,108,0,0,258309,"JP-02"
"Iwate","岩手県",37173,1215,35862,96,0,0,292942,"JP-03"
"Miyagi","宮城県",91574,2044,89048,198,2,284,611872,"JP-04"
"Akita","秋田県",31699,707,30922,70,0,0,63372,"JP-05"
"Yamagata","山形県",29734,690,28948,96,0,0,198645,"JP-06"
"Fukushima","福島県",65459,1027,64209,223,0,0,855961,"JP-07"
"Ibaraki","茨城県",162590,1297,160852,441,1,0,1380150,"JP-08"
"Tochigi","栃木県",92979,1042,91663,274,2,0,766320,"JP-09"
"Gunma","群馬県",96835,1215,95451,321,1,152,665097,"JP-10"
"Saitama","埼玉県",561400,4874,554873,1653,1,0,2913696,"JP-11"
"Chiba","千葉県",457756,3039,450981,1787,1,1949,2161502,"JP-12"
"Tokyo","東京都",1571719,16986,1550176,4557,0,0,7080242,"JP-13"
"Kanagawa","神奈川県",768717,5882,760616,2219,4,0,3033508,"JP-14"
"Niigata","新潟県",74392,940,73361,91,0,0,675678,"JP-15"
"Toyama","富山県",39064,1183,37787,94,0,0,257642,"JP-16"
"Ishikawa","石川県",58743,1272,57251,197,0,23,491055,"JP-17"
"Fukui","福井県",37673,882,36746,45,0,0,337066,"JP-18"
"Yamanashi","山梨県",33794,462,33266,68,0,2,353833,"JP-19"
"Nagano","長野県",76394,1047,75115,203,0,29,754197,"JP-20"
"Gifu","岐阜県",106625,2064,104056,343,0,162,924033,"JP-21"
"Shizuoka","静岡県",176124,2276,172872,420,0,556,1290246,"JP-22"
"Aichi","愛知県",557356,8266,547000,2090,2,0,2848622,"JP-23"
"Mie","三重県",85141,1152,85701,306,1,2018,545809,"JP-24"
"Shiga","滋賀県",93559,1389,91949,221,0,0,663553,"JP-25"
"Kyoto","京都府",208805,2680,205049,734,0,342,856928,"JP-26"
"Osaka","大阪府",997475,12272,980101,5102,8,0,7321435,"JP-27"
"Hyogo","兵庫県",435891,5030,428618,2244,4,1,1609508,"JP-28"
"Nara","奈良県",94880,1220,93270,390,0,0,531810,"JP-29"
"Wakayama","和歌山県",43465,445,42692,118,0,210,177183,"JP-30"
"Tottori","鳥取県",15775,263,15290,20,0,202,415274,"JP-31"
"Shimane","島根県",17610,304,17290,16,0,0,224574,"JP-32"
"Okayama","岡山県",102594,1702,99972,250,1,670,597565,"JP-33"
"Hiroshima","広島県",164752,3407,160851,494,0,0,1951967,"JP-34"
"Yamaguchi","山口県",47585,1180,46227,178,0,0,596201,"JP-35"
"Tokushima","徳島県",23620,664,22872,85,0,1,223210,"JP-36"
"Kagawa","香川県",49972,675,49169,128,0,0,286304,"JP-37"
"Ehime","愛媛県",42370,1180,41050,140,2,0,378551,"JP-38"
"Kochi","高知県",29405,1032,28259,114,0,0,304291,"JP-39"
"Fukuoka","福岡県",439372,6238,425695,1265,0,6174,2772047,"JP-40"
"Saga","佐賀県",54701,1208,50914,107,0,2472,288602,"JP-41"
"Nagasaki","長崎県",62782,2226,60666,124,0,234,413285,"JP-42"
"Kumamoto","熊本県",104422,3060,101062,300,2,0,291433,"JP-43"
"Oita","大分県",56625,865,55596,164,0,0,611018,"JP-44"
"Miyazaki","宮崎県",56407,1326,54861,145,1,75,193784,"JP-45"
"Kagoshima","鹿児島県",89548,2775,86222,208,1,343,433727,"JP-46"
"Okinawa","沖縄県",237857,10366,226922,480,5,89,897722,"JP-47"
