"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1340346,17353,717238,4554,5,601201,3964610,"JP-01"
"Aomori","青森県",279612,4152,151129,645,0,123686,415661,"JP-02"
"Iwate","岩手県",234651,3154,103563,616,0,127318,717917,"JP-03"
"Miyagi","宮城県",537579,21157,204624,955,3,310843,1316274,"JP-04"
"Akita","秋田県",200230,8353,89825,596,1,101456,81563,"JP-05"
"Yamagata","山形県",227083,6503,90443,360,0,129777,375000,"JP-06"
"Fukushima","福島県",404833,3568,180682,849,1,219734,1156057,"JP-07"
"Ibaraki","茨城県",636921,19579,301424,1291,2,314627,2491785,"JP-08"
"Tochigi","栃木県",422490,5248,215803,1072,0,200367,1281653,"JP-09"
"Gunma","群馬県",440251,7736,225131,1093,1,206291,1271629,"JP-10"
"Saitama","埼玉県",1797542,17405,1160893,3960,1,615284,5276452,"JP-11"
"Chiba","千葉県",1462467,15895,904076,3914,3,538582,3873590,"JP-12"
"Tokyo","東京都",4338667,47116,3093983,8057,3,1189511,12222273,"JP-13"
"Kanagawa","神奈川県",2215586,2700,1450734,4301,4,757851,7203091,"JP-14"
"Niigata","新潟県",457318,6346,223993,445,1,226534,1337500,"JP-15"
"Toyama","富山県",236783,3080,123822,313,0,109568,506482,"JP-16"
"Ishikawa","石川県",278565,3836,155716,509,0,118504,763788,"JP-17"
"Fukui","福井県",199989,1811,110918,196,0,87064,611698,"JP-18"
"Yamanashi","山梨県",190527,1155,93672,412,0,95288,822767,"JP-19"
"Nagano","長野県",459206,1534,457465,871,2,664,1501073,"JP-20"
"Gifu","岐阜県",541558,78,284881,1114,1,255485,1862684,"JP-21"
"Shizuoka","静岡県",866195,8091,478956,1396,0,377752,2575813,"JP-22"
"Aichi","愛知県",2108195,2470,2100525,4315,1,885,5859333,"JP-23"
"Mie","三重県",460099,10043,226621,1042,0,222393,1186034,"JP-24"
"Shiga","滋賀県",373499,5221,225722,676,1,141880,1385511,"JP-25"
"Kyoto","京都府",676913,12802,459222,1655,14,203234,1586615,"JP-26"
"Osaka","大阪府",2827387,14696,2032077,8476,6,772138,12942182,"JP-27"
"Hyogo","兵庫県",1466646,12826,986750,3869,4,463201,2465506,"JP-28"
"Nara","奈良県",345891,29827,195268,868,0,119928,1029656,"JP-29"
"Wakayama","和歌山県",239024,33,129448,522,1,109021,319456,"JP-30"
"Tottori","鳥取県",142125,9153,44778,263,0,87931,1163465,"JP-31"
"Shimane","島根県",168495,414,167685,299,1,97,544639,"JP-32"
"Okayama","岡山県",490834,593,488643,853,2,745,1247165,"JP-33"
"Hiroshima","広島県",801544,15813,409656,1359,2,374716,3354251,"JP-34"
"Yamaguchi","山口県",314220,2884,158495,749,0,152092,1224096,"JP-35"
"Tokushima","徳島県",166766,1309,90741,420,0,74296,465762,"JP-36"
"Kagawa","香川県",252600,2584,138120,618,1,111278,574441,"JP-37"
"Ehime","愛媛県",316362,3712,156705,695,2,155250,997053,"JP-38"
"Kochi","高知県",169278,4978,94023,597,0,69680,494109,"JP-39"
"Fukuoka","福岡県",1585104,26420,1029285,3184,3,526215,3918607,"JP-40"
"Saga","佐賀県",260910,12709,125171,492,0,122538,377021,"JP-41"
"Nagasaki","長崎県",336519,21255,177499,645,0,137120,1174768,"JP-42"
"Kumamoto","熊本県",534701,6756,320699,1305,1,205941,540288,"JP-43"
"Oita","大分県",303286,2099,172076,772,0,128339,1009928,"JP-44"
"Miyazaki","宮崎県",320030,3744,189320,776,0,126190,238860,"JP-45"
"Kagoshima","鹿児島県",442006,486,286186,885,1,154449,944761,"JP-46"
"Okinawa","沖縄県",577669,733,494076,1011,0,81849,1436771,"JP-47"
