"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",488182,51319,432160,2174,8,2529,2615662,"JP-01"
"Aomori","青森県",95206,13260,81798,148,0,0,311285,"JP-02"
"Iwate","岩手県",59468,8421,50934,113,0,0,357431,"JP-03"
"Miyagi","宮城県",148295,30902,114082,218,9,3093,723939,"JP-04"
"Akita","秋田県",50155,11415,38661,79,2,0,68387,"JP-05"
"Yamagata","山形県",46708,8688,37924,106,0,10,216698,"JP-06"
"Fukushima","福島県",95748,15949,79567,232,3,0,967258,"JP-07"
"Ibaraki","茨城県",228217,23496,204226,495,9,0,1477266,"JP-08"
"Tochigi","栃木県",140790,25143,115330,317,10,0,838958,"JP-09"
"Gunma","群馬県",145968,35000,110612,356,2,0,768546,"JP-10"
"Saitama","埼玉県",822803,112084,708999,1720,30,0,3363079,"JP-11"
"Chiba","千葉県",668237,68353,566097,1910,16,31877,2475643,"JP-12"
"Tokyo","東京都",2331579,290316,2036534,4729,38,0,8255885,"JP-13"
"Kanagawa","神奈川県",1096212,107840,986014,2358,57,0,3867584,"JP-14"
"Niigata","新潟県",122132,20528,101509,95,2,0,788927,"JP-15"
"Toyama","富山県",65238,13940,51191,107,5,0,297211,"JP-16"
"Ishikawa","石川県",90013,13532,76254,204,1,23,598542,"JP-17"
"Fukui","福井県",64489,11492,52942,55,1,0,389857,"JP-18"
"Yamanashi","山梨県",54896,8092,46789,78,0,63,429374,"JP-19"
"Nagano","長野県",115332,12859,98094,219,0,4160,866921,"JP-20"
"Gifu","岐阜県",166509,26958,136021,379,0,3151,1076032,"JP-21"
"Shizuoka","静岡県",289167,43457,240310,474,7,4926,1517829,"JP-22"
"Aichi","愛知県",850307,129981,718125,2201,34,0,3302506,"JP-23"
"Mie","三重県",138973,22479,118864,349,2,2719,644046,"JP-24"
"Shiga","滋賀県",141034,23717,117082,235,1,0,777543,"JP-25"
"Kyoto","京都府",315222,58692,241801,780,104,13949,980130,"JP-26"
"Osaka","大阪府",1470277,225855,1238988,5434,74,0,8422137,"JP-27"
"Hyogo","兵庫県",642161,82447,557370,2354,33,10,1950664,"JP-28"
"Nara","奈良県",139673,28846,110410,417,15,0,624992,"JP-29"
"Wakayama","和歌山県",73125,8507,64162,147,6,309,232687,"JP-30"
"Tottori","鳥取県",31381,6347,24723,24,1,287,530223,"JP-31"
"Shimane","島根県",47061,8409,38605,47,2,0,297444,"JP-32"
"Okayama","岡山県",150398,15773,124763,274,7,9588,697846,"JP-33"
"Hiroshima","広島県",227241,27593,199121,527,7,0,2098726,"JP-34"
"Yamaguchi","山口県",81456,13156,68094,206,3,0,683889,"JP-35"
"Tokushima","徳島県",38882,5513,33297,94,5,22,259800,"JP-36"
"Kagawa","香川県",76368,10885,65326,157,3,0,331564,"JP-37"
"Ehime","愛媛県",79757,15178,64414,165,2,0,472391,"JP-38"
"Kochi","高知県",48257,8167,39965,125,4,0,370021,"JP-39"
"Fukuoka","福岡県",712078,98969,591210,1393,16,20506,3317030,"JP-40"
"Saga","佐賀県",95825,13189,77132,143,1,5361,349845,"JP-41"
"Nagasaki","長崎県",109496,21951,87510,154,3,119,550150,"JP-42"
"Kumamoto","熊本県",205812,30445,174968,399,10,0,406426,"JP-43"
"Oita","大分県",101584,14502,86886,196,1,0,735693,"JP-44"
"Miyazaki","宮崎県",104561,18775,85383,184,7,219,212129,"JP-45"
"Kagoshima","鹿児島県",163254,27914,131753,253,2,3334,556885,"JP-46"
"Okinawa","沖縄県",384610,40829,343072,516,24,193,1055142,"JP-47"
