"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1145262,18726,717238,3616,15,405682,3869189,"JP-01"
"Aomori","青森県",225598,4789,151129,452,4,69228,415661,"JP-02"
"Iwate","岩手県",173836,3421,103563,316,1,66536,577755,"JP-03"
"Miyagi","宮城県",405409,22399,204624,589,20,177797,1088013,"JP-04"
"Akita","秋田県",160473,8897,89825,378,1,61373,80243,"JP-05"
"Yamagata","山形県",181150,6897,90443,275,1,83535,334236,"JP-06"
"Fukushima","福島県",298953,3568,180682,379,3,114324,1156057,"JP-07"
"Ibaraki","茨城県",472100,20807,301424,855,10,149014,1985898,"JP-08"
"Tochigi","栃木県",311331,5775,215803,630,10,89123,1081954,"JP-09"
"Gunma","群馬県",328575,8454,225131,667,2,94323,1048180,"JP-10"
"Saitama","埼玉県",1454420,19511,1160893,2715,23,271301,4470252,"JP-11"
"Chiba","千葉県",1155050,17404,904076,2806,8,230764,3228518,"JP-12"
"Tokyo","東京都",3691181,53145,3093983,6400,19,537653,10474192,"JP-13"
"Kanagawa","神奈川県",1804852,54103,1450734,3291,51,296724,5624345,"JP-14"
"Niigata","新潟県",348808,6783,223993,236,5,117796,1125653,"JP-15"
"Toyama","富山県",182163,3515,123822,215,1,54611,420502,"JP-16"
"Ishikawa","石川県",216270,4132,155716,338,3,56084,763788,"JP-17"
"Fukui","福井県",150437,2091,110918,131,0,37297,506862,"JP-18"
"Yamanashi","山梨県",136653,1473,93672,214,1,41294,658915,"JP-19"
"Nagano","長野県",340692,16816,321478,547,6,1851,1242705,"JP-20"
"Gifu","岐阜県",393314,776,284881,738,3,106919,1504974,"JP-21"
"Shizuoka","静岡県",611782,8570,478956,839,2,123417,2094379,"JP-22"
"Aichi","愛知県",1662419,52622,1590946,3214,23,15637,4711846,"JP-23"
"Mie","三重県",321113,10312,226621,607,6,83573,939363,"JP-24"
"Shiga","滋賀県",289835,5595,225722,416,5,58102,1111039,"JP-25"
"Kyoto","京都府",551208,13372,459222,1204,80,77410,1344226,"JP-26"
"Osaka","大阪府",2370146,60809,2032077,6852,37,270408,10884579,"JP-27"
"Hyogo","兵庫県",1159780,13748,986750,3045,22,156237,2465506,"JP-28"
"Nara","奈良県",271520,30054,195268,619,9,45579,840495,"JP-29"
"Wakayama","和歌山県",168811,267,129448,313,3,38783,319456,"JP-30"
"Tottori","鳥取県",91516,9328,44778,125,0,37285,896118,"JP-31"
"Shimane","島根県",115718,4926,109073,137,2,1582,429825,"JP-32"
"Okayama","岡山県",354376,11798,330078,495,7,12005,996914,"JP-33"
"Hiroshima","広島県",572922,16516,409656,915,7,145835,3079491,"JP-34"
"Yamaguchi","山口県",208922,3118,158495,445,2,46864,964156,"JP-35"
"Tokushima","徳島県",115421,1497,90741,230,2,22953,381737,"JP-36"
"Kagawa","香川県",179980,2921,138120,355,2,38584,468617,"JP-37"
"Ehime","愛媛県",211378,3934,156705,348,4,50391,756182,"JP-38"
"Kochi","高知県",121312,5146,94023,347,1,21796,494109,"JP-39"
"Fukuoka","福岡県",1225535,28236,1029285,2136,4,165878,3918607,"JP-40"
"Saga","佐賀県",189965,13001,125171,278,1,51515,377021,"JP-41"
"Nagasaki","長崎県",249033,21915,177499,369,1,49250,902784,"JP-42"
"Kumamoto","熊本県",391202,7570,320699,733,13,62200,540288,"JP-43"
"Oita","大分県",213038,2292,172076,423,1,38247,1009928,"JP-44"
"Miyazaki","宮崎県",227192,3965,189320,419,4,33488,238860,"JP-45"
"Kagoshima","鹿児島県",331012,3049,286186,567,2,41210,793849,"JP-46"
"Okinawa","沖縄県",527341,4584,494076,824,4,27857,1279936,"JP-47"
