"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",164068,26936,135405,1722,6,5,1628726,"JP-01"
"Aomori","青森県",19481,3301,16124,56,0,0,156562,"JP-02"
"Iwate","岩手県",9364,2508,6798,58,1,0,176108,"JP-03"
"Miyagi","宮城県",37957,7105,30260,135,10,457,378419,"JP-04"
"Akita","秋田県",8736,1691,7014,31,3,0,42387,"JP-05"
"Yamagata","山形県",10918,2162,8692,64,0,0,149210,"JP-06"
"Fukushima","福島県",23002,2946,19872,184,9,0,595713,"JP-07"
"Ibaraki","茨城県",68118,8534,59311,273,20,0,43898,"JP-08"
"Tochigi","栃木県",42712,7073,35466,173,9,0,616252,"JP-09"
"Gunma","群馬県",49232,7047,41943,242,10,0,474577,"JP-10"
"Saitama","埼玉県",296942,36360,259430,1152,56,0,2152250,"JP-11"
"Chiba","千葉県",254725,34132,215272,1277,27,4044,1591480,"JP-12"
"Tokyo","東京都",951548,172982,775025,3541,81,0,5348595,"JP-13"
"Kanagawa","神奈川県",426987,53251,372126,1610,102,0,2180686,"JP-14"
"Niigata","新潟県",27869,3949,23852,68,3,0,453693,"JP-15"
"Toyama","富山県",15934,5071,10804,59,4,0,178876,"JP-16"
"Ishikawa","石川県",22999,3787,19029,160,3,23,281064,"JP-17"
"Fukui","福井県",11428,1651,9738,39,3,0,205507,"JP-18"
"Yamanashi","山梨県",15818,2434,13355,42,4,13,186746,"JP-19"
"Nagano","長野県",29658,4580,24699,140,3,239,498757,"JP-20"
"Gifu","岐阜県",50352,7036,42462,265,10,589,635391,"JP-21"
"Shizuoka","静岡県",82983,12562,69375,311,6,735,937631,"JP-22"
"Aichi","愛知県",297764,40669,255570,1525,55,0,1997877,"JP-23"
"Mie","三重県",38722,5454,34152,232,4,1116,354936,"JP-24"
"Shiga","滋賀県",45348,8767,36450,131,0,0,420924,"JP-25"
"Kyoto","京都府",118266,20102,96047,398,86,1719,641784,"JP-26"
"Osaka","大阪府",616918,118422,494702,3767,798,27,5525352,"JP-27"
"Hyogo","兵庫県",244735,43507,199498,1750,46,20,1208739,"JP-28"
"Nara","奈良県",52210,14642,37321,247,26,0,391798,"JP-29"
"Wakayama","和歌山県",21456,2408,18801,98,8,149,114971,"JP-30"
"Tottori","鳥取県",6015,1146,4783,8,0,78,249267,"JP-31"
"Shimane","島根県",6023,656,5359,8,0,0,109739,"JP-32"
"Okayama","岡山県",46294,5836,34676,183,14,5599,413636,"JP-33"
"Hiroshima","広島県",70888,11972,58542,374,11,0,1360944,"JP-34"
"Yamaguchi","山口県",20060,2436,17503,121,4,0,377372,"JP-35"
"Tokushima","徳島県",9744,2015,7668,73,0,12,152287,"JP-36"
"Kagawa","香川県",17023,3340,13614,69,3,0,193268,"JP-37"
"Ehime","愛媛県",15923,1954,13857,112,1,0,248541,"JP-38"
"Kochi","高知県",11293,1922,9299,72,9,0,171309,"JP-39"
"Fukuoka","福岡県",221035,41069,174047,878,19,5041,1962747,"JP-40"
"Saga","佐賀県",21812,3404,16614,60,3,1734,183023,"JP-41"
"Nagasaki","長崎県",23755,3934,20581,105,2,865,272272,"JP-42"
"Kumamoto","熊本県",46471,8099,38160,212,14,0,191394,"JP-43"
"Oita","大分県",22468,2432,19939,97,0,0,414439,"JP-44"
"Miyazaki","宮崎県",17674,1921,15721,84,0,52,124604,"JP-45"
"Kagoshima","鹿児島県",29322,3658,25255,115,6,294,256881,"JP-46"
"Okinawa","沖縄県",97045,5203,91414,426,24,2,581671,"JP-47"
