"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",232048,18466,211632,1940,5,10,1880383,"JP-01"
"Aomori","青森県",37873,4181,33606,86,0,0,200751,"JP-02"
"Iwate","岩手県",19392,2408,16906,78,0,0,219826,"JP-03"
"Miyagi","宮城県",60673,5005,54848,175,4,645,467776,"JP-04"
"Akita","秋田県",17634,2726,14859,49,3,0,52069,"JP-05"
"Yamagata","山形県",18407,2112,16215,80,2,0,173251,"JP-06"
"Fukushima","福島県",38320,4111,34010,199,2,0,690319,"JP-07"
"Ibaraki","茨城県",119986,8052,111554,380,3,0,44830,"JP-08"
"Tochigi","栃木県",65535,6441,58844,250,1,0,677898,"JP-09"
"Gunma","群馬県",72466,4827,67349,290,1,0,551908,"JP-10"
"Saitama","埼玉県",444801,27257,416148,1396,18,0,2486139,"JP-11"
"Chiba","千葉県",370337,20271,346204,1669,17,2193,1836098,"JP-12"
"Tokyo","東京都",1285279,98197,1182875,4207,30,0,6062962,"JP-13"
"Kanagawa","神奈川県",620477,29465,588977,2035,32,0,2180686,"JP-14"
"Niigata","新潟県",45466,4644,40731,91,0,0,532385,"JP-15"
"Toyama","富山県",28744,2560,26103,81,1,0,214831,"JP-16"
"Ishikawa","石川県",35782,2263,33311,186,3,22,357257,"JP-17"
"Fukui","福井県",22109,1098,20967,44,0,0,267193,"JP-18"
"Yamanashi","山梨県",24262,1862,22343,64,1,7,248105,"JP-19"
"Nagano","長野県",46592,4242,41566,168,0,616,593215,"JP-20"
"Gifu","岐阜県",71290,3992,66227,314,0,757,740362,"JP-21"
"Shizuoka","静岡県",126057,8183,117163,380,1,331,1066008,"JP-22"
"Aichi","愛知県",421582,18611,400994,1977,18,0,2349808,"JP-23"
"Mie","三重県",58219,4388,55086,268,4,1523,430346,"JP-24"
"Shiga","滋賀県",71338,5045,66099,194,2,0,528994,"JP-25"
"Kyoto","京都府",159389,9549,148467,673,10,700,727962,"JP-26"
"Osaka","大阪府",811491,38543,768187,4738,284,23,6253028,"JP-27"
"Hyogo","兵庫県",340512,14577,323813,2125,14,3,1371180,"JP-28"
"Nara","奈良県",75987,9534,66102,351,9,0,452383,"JP-29"
"Wakayama","和歌山県",29466,1292,27889,110,0,175,138927,"JP-30"
"Tottori","鳥取県",9653,667,8858,14,0,114,309706,"JP-31"
"Shimane","島根県",10048,1202,8835,11,0,0,141330,"JP-32"
"Okayama","岡山県",65038,2953,58933,223,1,2929,483667,"JP-33"
"Hiroshima","広島県",100832,10202,90180,450,3,0,1547535,"JP-34"
"Yamaguchi","山口県",30715,2645,27904,166,1,0,484444,"JP-35"
"Tokushima","徳島県",16547,707,15764,79,2,3,181030,"JP-36"
"Kagawa","香川県",31081,2663,28305,113,0,0,228584,"JP-37"
"Ehime","愛媛県",26161,2634,23397,130,5,0,298548,"JP-38"
"Kochi","高知県",17681,1289,16291,101,3,0,222995,"JP-39"
"Fukuoka","福岡県",312601,27919,277160,1141,10,6381,2271127,"JP-40"
"Saga","佐賀県",33760,2729,28373,88,0,2570,221504,"JP-41"
"Nagasaki","長崎県",34253,3221,32445,116,1,1529,311214,"JP-42"
"Kumamoto","熊本県",67188,4839,62074,275,5,0,233272,"JP-43"
"Oita","大分県",34115,2987,30984,144,1,0,487468,"JP-44"
"Miyazaki","宮崎県",27645,3173,24428,118,2,74,155524,"JP-45"
"Kagoshima","鹿児島県",47233,5449,40891,171,0,722,315147,"JP-46"
"Okinawa","沖縄県",127423,8114,118874,441,9,6,670313,"JP-47"
