"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",631965,60983,570436,2378,5,1832,2834042,"JP-01"
"Aomori","青森県",129998,17889,111908,201,0,0,355579,"JP-02"
"Iwate","岩手県",87601,11954,75494,153,0,0,403312,"JP-03"
"Miyagi","宮城県",216918,31245,182822,290,10,2561,801204,"JP-04"
"Akita","秋田県",77499,20137,57276,86,4,0,71441,"JP-05"
"Yamagata","山形県",77192,16997,60062,143,0,10,229302,"JP-06"
"Fukushima","福島県",145859,27717,117900,242,3,0,1057517,"JP-07"
"Ibaraki","茨城県",306601,26349,279688,564,5,0,1477266,"JP-08"
"Tochigi","栃木県",188983,24118,164446,419,10,0,899139,"JP-09"
"Gunma","群馬県",194565,28659,167681,413,5,2188,825569,"JP-10"
"Saitama","埼玉県",1038383,75850,960508,2025,32,0,3678978,"JP-11"
"Chiba","千葉県",825528,52955,739804,2203,17,30566,2656636,"JP-12"
"Tokyo","東京都",2870490,192175,2673101,5214,38,0,8811840,"JP-13"
"Kanagawa","神奈川県",1328641,23245,1302685,2711,53,0,4285547,"JP-14"
"Niigata","新潟県",186900,24334,162447,119,6,0,870568,"JP-15"
"Toyama","富山県",102465,23248,79085,132,5,0,327101,"JP-16"
"Ishikawa","石川県",131400,20342,110812,223,6,23,689444,"JP-17"
"Fukui","福井県",92405,12512,79820,73,3,0,424182,"JP-18"
"Yamanashi","山梨県",80181,9637,70459,114,1,29,471939,"JP-19"
"Nagano","長野県",166312,20753,141340,265,1,3954,942812,"JP-20"
"Gifu","岐阜県",242309,30902,207921,466,8,3020,1184195,"JP-21"
"Shizuoka","静岡県",407188,49955,347983,628,8,8622,1658352,"JP-22"
"Aichi","愛知県",1156037,145594,1007901,2542,31,0,3673662,"JP-23"
"Mie","三重県",205995,40033,169406,444,5,3888,727705,"JP-24"
"Shiga","滋賀県",194774,22705,171785,284,3,0,865493,"JP-25"
"Kyoto","京都府",413566,60304,348683,876,72,3703,1121014,"JP-26"
"Osaka","大阪府",1870792,202918,1661933,5941,88,0,9059842,"JP-27"
"Hyogo","兵庫県",867715,83257,781873,2593,50,8,2252247,"JP-28"
"Nara","奈良県",193686,51971,141252,463,11,0,683451,"JP-29"
"Wakayama","和歌山県",111334,11993,98836,196,8,309,283326,"JP-30"
"Tottori","鳥取県",51059,8771,41825,48,2,415,628916,"JP-31"
"Shimane","島根県",67236,9514,57649,73,1,0,330237,"JP-32"
"Okayama","岡山県",221495,28317,180667,346,16,12165,766523,"JP-33"
"Hiroshima","広島県",343249,79892,262731,626,9,0,2441917,"JP-34"
"Yamaguchi","山口県",132758,22270,110175,313,4,0,754926,"JP-35"
"Tokushima","徳島県",72921,17056,55827,118,4,80,272010,"JP-36"
"Kagawa","香川県",116664,18019,98409,236,1,0,369845,"JP-37"
"Ehime","愛媛県",132020,27242,104532,246,3,0,560703,"JP-38"
"Kochi","高知県",80132,17036,62877,219,14,0,426104,"JP-39"
"Fukuoka","福岡県",956531,112908,819969,1674,12,21980,3678215,"JP-40"
"Saga","佐賀県",135744,17316,112427,190,3,5811,377021,"JP-41"
"Nagasaki","長崎県",173761,42255,134544,238,1,3276,654630,"JP-42"
"Kumamoto","熊本県",281586,33576,247497,513,24,0,461219,"JP-43"
"Oita","大分県",148330,16563,131503,264,8,0,818228,"JP-44"
"Miyazaki","宮崎県",162139,24487,136786,262,4,604,229678,"JP-45"
"Kagoshima","鹿児島県",247231,36443,206730,402,9,3656,672736,"JP-46"
"Okinawa","沖縄県",465534,29115,435332,593,24,494,1126506,"JP-47"
