都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,749911,3114851,17780,2,717238,2591,12302
青森県,157199,415661,4284,1,151129,298,1488
岩手県,108806,459557,3228,1,103563,193,1822
宮城県,260390,910773,21438,2,204624,394,33934
秋田県,100943,74932,8551,3,89825,226,2341
山形県,106666,286977,6623,0,90443,195,9405
福島県,187647,1156057,3568,0,180682,260,3137
茨城県,364663,1815549,20088,2,301424,686,42465
栃木県,224822,959762,5436,1,215803,491,3092
群馬県,237061,897609,8124,3,225131,469,3337
埼玉県,1192372,3954927,18025,8,1160893,2386,11068
千葉県,948940,2877602,16488,4,904076,2575,25801
東京都,3173426,9391621,49023,14,3093983,5832,24588
神奈川県,1489884,4743763,22920,19,1450734,2970,13260
新潟県,234239,957063,6431,1,223993,163,3652
富山県,129440,365448,3195,0,123822,177,2246
石川県,162196,763788,3932,1,155716,283,2265
福井県,114454,455127,1901,0,110918,98,1537
山梨県,96131,532573,1229,0,93672,153,1077
長野県,208857,1030766,5483,1,202616,347,411
岐阜県,294384,1300487,4981,0,284881,589,3933
静岡県,493670,1826246,8295,3,478956,746,5673
愛知県,1363941,4122007,18057,9,1340500,2869,2515
三重県,254238,834194,10190,2,226621,529,16898
滋賀県,234160,967426,5347,0,225722,324,2767
京都府,477882,1208470,12947,16,459222,1062,4651
大阪府,2098628,9731763,38032,25,2032077,6438,22081
兵庫県,1007949,2465506,13108,7,986750,2858,5233
奈良県,227565,740156,29905,0,195268,528,1864
和歌山県,133487,319456,104,3,129448,250,3685
鳥取県,63118,716154,9223,0,44778,74,9043
島根県,82750,363782,1824,0,80592,94,240
岡山県,275448,851339,6642,5,266592,409,1805
広島県,429365,2731202,16011,3,409656,758,2940
山口県,164268,834465,2962,2,158495,389,2422
徳島県,93198,328127,1340,0,90741,174,943
香川県,142735,406214,2688,4,138120,291,1636
愛媛県,162514,633082,3765,1,156705,288,1756
高知県,100376,494109,5046,1,94023,294,1013
福岡県,1080002,3918607,27219,5,1029285,1957,21541
佐賀県,157551,377021,12817,2,125171,224,19339
長崎県,212645,756863,21555,2,177499,328,13263
熊本県,330979,540288,7009,3,320699,639,2632
大分県,176106,888535,2182,1,172076,372,1476
宮崎県,195847,238860,3865,2,189320,360,2302
鹿児島県,299596,744052,2512,0,286186,541,10357
沖縄県,500682,1188776,3036,6,494076,722,2848
