"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",360009,16473,342309,2066,5,839,2256002,"JP-01"
"Aomori","青森県",56761,1658,54999,104,0,0,247204,"JP-02"
"Iwate","岩手県",34893,2187,32615,91,0,0,280155,"JP-03"
"Miyagi","宮城県",87221,2811,83866,197,0,347,584903,"JP-04"
"Akita","秋田県",30520,1312,29140,68,0,0,62289,"JP-05"
"Yamagata","山形県",28596,1342,27160,94,0,0,194847,"JP-06"
"Fukushima","福島県",63627,2014,61391,222,0,0,829379,"JP-07"
"Ibaraki","茨城県",158948,1883,156626,439,0,0,1240444,"JP-08"
"Tochigi","栃木県",91105,1857,88975,273,1,0,749921,"JP-09"
"Gunma","群馬県",94535,2281,91934,320,0,0,646745,"JP-10"
"Saitama","埼玉県",551243,7033,542603,1607,0,0,2839220,"JP-11"
"Chiba","千葉県",450235,5217,442606,1778,1,634,2102896,"JP-12"
"Tokyo","東京都",1542723,29307,1508909,4507,3,0,6883011,"JP-13"
"Kanagawa","神奈川県",755046,9603,743241,2202,12,0,2180686,"JP-14"
"Niigata","新潟県",72090,2349,69650,91,1,0,653050,"JP-15"
"Toyama","富山県",37430,2052,35285,93,1,0,249130,"JP-16"
"Ishikawa","石川県",55957,2745,52993,196,1,23,459186,"JP-17"
"Fukui","福井県",35386,1279,34062,45,0,0,326848,"JP-18"
"Yamanashi","山梨県",32627,998,31564,68,0,3,327859,"JP-19"
"Nagano","長野県",73687,2084,71343,200,1,60,728716,"JP-20"
"Gifu","岐阜県",101666,3909,96958,338,0,461,890562,"JP-21"
"Shizuoka","静岡県",170498,5351,164368,411,1,368,1250245,"JP-22"
"Aichi","愛知県",540766,14983,523720,2063,7,0,2726629,"JP-23"
"Mie","三重県",82445,2354,81754,301,1,1964,518286,"JP-24"
"Shiga","滋賀県",90937,2281,88437,219,0,0,644830,"JP-25"
"Kyoto","京都府",204022,5336,197442,717,11,527,833918,"JP-26"
"Osaka","大阪府",975797,22723,948022,5052,20,0,7097531,"JP-27"
"Hyogo","兵庫県",424728,9314,413181,2234,3,1,1563465,"JP-28"
"Nara","奈良県",92733,2064,90283,386,0,0,517609,"JP-29"
"Wakayama","和歌山県",42212,776,41110,117,0,209,173247,"JP-30"
"Tottori","鳥取県",15135,747,14171,20,0,197,397808,"JP-31"
"Shimane","島根県",16974,614,16345,15,0,0,210439,"JP-32"
"Okayama","岡山県",98499,4564,90421,248,1,3266,579695,"JP-33"
"Hiroshima","広島県",157120,8518,148116,486,0,0,1881526,"JP-34"
"Yamaguchi","山口県",44917,2222,42519,176,1,0,578248,"JP-35"
"Tokushima","徳島県",22227,687,21459,84,0,3,214410,"JP-36"
"Kagawa","香川県",48292,1645,46520,127,0,0,276243,"JP-37"
"Ehime","愛媛県",39794,1575,38080,139,1,0,359726,"JP-38"
"Kochi","高知県",27717,1408,26196,113,0,0,290944,"JP-39"
"Fukuoka","福岡県",426302,11578,406951,1256,5,6517,2686693,"JP-40"
"Saga","佐賀県",52514,1612,48346,105,0,2451,277798,"JP-41"
"Nagasaki","長崎県",58999,3043,55841,124,1,9,385146,"JP-42"
"Kumamoto","熊本県",98786,3850,94644,292,2,0,282731,"JP-43"
"Oita","大分県",54376,2125,52091,160,0,0,587692,"JP-44"
"Miyazaki","宮崎県",53258,2790,50403,142,0,77,191182,"JP-45"
"Kagoshima","鹿児島県",83302,3544,79061,199,0,498,415306,"JP-46"
"Okinawa","沖縄県",216721,12328,203832,460,12,101,851413,"JP-47"
