都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1357841,3964610,17426,3,717238,4595,618582
青森県,282743,415661,4167,0,151129,665,126782
岩手県,237180,738162,3167,1,103563,623,129827
宮城県,542735,1355958,21156,0,204624,969,315986
秋田県,202942,81563,8367,0,89825,603,104147
山形県,230428,380063,6482,0,90443,368,133135
福島県,409244,1156057,3568,0,180682,854,224140
茨城県,641499,2491785,19599,2,301424,1298,319178
栃木県,426657,1312750,5269,1,215803,1086,204499
群馬県,443843,1303336,7773,0,225131,1106,209833
埼玉県,1810996,5388588,17395,3,1160893,4004,628704
千葉県,1474858,3961871,15820,0,904076,3941,551021
東京都,4376092,12547344,47520,4,3093983,8106,1226483
神奈川県,2234286,7477013,5031,5,1450734,4329,774192
新潟県,464181,1385584,6375,0,223993,453,233360
富山県,239782,518408,3087,0,123822,323,112550
石川県,282056,763788,3858,0,155716,521,121961
福井県,202271,622609,1825,0,110918,200,89328
山梨県,193132,833099,1139,0,93672,419,97902
長野県,465795,1540061,1686,0,463879,892,662
岐阜県,546640,1913575,134,1,284881,1123,260502
静岡県,871559,2642147,8041,2,478956,1406,383156
愛知県,2121120,6020798,3306,3,2112526,4355,933
三重県,463289,1214729,10041,1,226621,1064,225563
滋賀県,375988,1415015,5203,0,225722,678,144385
京都府,683022,1619768,12806,10,459222,1671,209323
大阪府,2846114,13296860,17563,5,2032077,8550,787924
兵庫県,1475751,2465506,12838,0,986750,3906,472257
奈良県,348794,1054432,29840,1,195268,880,122806
和歌山県,241016,319456,16,0,129448,529,111023
鳥取県,143664,1190540,9157,0,44778,267,89462
島根県,169620,560152,301,0,168978,303,38
岡山県,493450,1279100,621,2,491600,856,373
広島県,809945,3365237,15834,1,409656,1372,383083
山口県,316476,1247910,2875,0,158495,756,154350
徳島県,167911,477317,1285,0,90741,421,75464
香川県,254869,587942,2560,1,138120,626,113563
愛媛県,318652,1029600,3744,2,156705,697,157506
高知県,169997,494109,4972,0,94023,602,70400
福岡県,1593943,3918607,26458,1,1029285,3202,534998
佐賀県,262068,377021,12713,0,125171,496,123688
長崎県,338181,1206915,21242,0,177499,647,138793
熊本県,537038,540288,6767,1,320699,1316,208256
大分県,305222,1009928,2101,0,172076,779,130266
宮崎県,321442,238860,3752,0,189320,778,127592
鹿児島県,444294,950846,293,0,286186,893,156922
沖縄県,581964,1459363,1741,1,494076,1014,85133
