"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",363161,14286,347815,2068,2,1008,2275176,"JP-01"
"Aomori","青森県",57373,1452,55817,104,0,0,249560,"JP-02"
"Iwate","岩手県",35424,2151,33182,91,0,0,282852,"JP-03"
"Miyagi","宮城県",88039,2510,85057,198,0,274,590310,"JP-04"
"Akita","秋田県",30738,1012,29658,68,0,0,62430,"JP-05"
"Yamagata","山形県",28831,1080,27657,94,0,0,195471,"JP-06"
"Fukushima","福島県",64208,1558,62428,222,0,0,833109,"JP-07"
"Ibaraki","茨城県",159774,1608,157727,439,0,0,1343469,"JP-08"
"Tochigi","栃木県",91534,1583,89677,274,1,0,753508,"JP-09"
"Gunma","群馬県",94865,1839,92863,320,0,157,649686,"JP-10"
"Saitama","埼玉県",553437,6469,545349,1619,0,0,2853469,"JP-11"
"Chiba","千葉県",451806,5217,442606,1780,1,2203,2102896,"JP-12"
"Tokyo","東京都",1549240,26779,1517940,4521,2,0,6928777,"JP-13"
"Kanagawa","神奈川県",756897,8379,746312,2206,11,0,2180686,"JP-14"
"Niigata","新潟県",72723,1952,70680,91,1,0,656321,"JP-15"
"Toyama","富山県",37724,1785,35846,93,1,0,250727,"JP-16"
"Ishikawa","石川県",56600,1968,54413,196,1,23,464510,"JP-17"
"Fukui","福井県",35845,1060,34740,45,0,0,328248,"JP-18"
"Yamanashi","山梨県",32882,971,31846,68,0,3,336886,"JP-19"
"Nagano","長野県",74269,1796,72198,200,1,75,731727,"JP-20"
"Gifu","岐阜県",102928,3684,98505,339,0,400,898355,"JP-21"
"Shizuoka","静岡県",172023,4540,165976,414,1,1093,1257019,"JP-22"
"Aichi","愛知県",544995,13245,529679,2071,7,0,2741632,"JP-23"
"Mie","三重県",83085,1981,82782,302,1,1980,528933,"JP-24"
"Shiga","滋賀県",91509,2043,89247,219,0,0,648332,"JP-25"
"Kyoto","京都府",204613,4445,199095,718,6,355,838719,"JP-26"
"Osaka","大阪府",980351,18409,956872,5070,16,0,7145243,"JP-27"
"Hyogo","兵庫県",427287,7870,417183,2234,4,0,1571784,"JP-28"
"Nara","奈良県",93239,1864,90988,387,0,0,519455,"JP-29"
"Wakayama","和歌山県",42523,644,41553,117,1,209,173988,"JP-30"
"Tottori","鳥取県",15306,637,14451,20,0,198,403285,"JP-31"
"Shimane","島根県",17144,549,16580,15,0,0,216324,"JP-32"
"Okayama","岡山県",99560,3285,94797,248,2,1230,588609,"JP-33"
"Hiroshima","広島県",158922,7244,151192,486,1,0,1897602,"JP-34"
"Yamaguchi","山口県",45601,2023,43401,177,0,0,578248,"JP-35"
"Tokushima","徳島県",22529,690,21755,85,0,1,216362,"JP-36"
"Kagawa","香川県",48739,1309,47303,127,0,0,278632,"JP-37"
"Ehime","愛媛県",40355,1561,38655,139,1,0,365970,"JP-38"
"Kochi","高知県",28002,1024,26865,113,1,0,290944,"JP-39"
"Fukuoka","福岡県",429508,10115,411815,1261,2,6317,2704471,"JP-40"
"Saga","佐賀県",52871,1330,49034,106,0,2401,280105,"JP-41"
"Nagasaki","長崎県",59687,3179,56688,124,0,304,389166,"JP-42"
"Kumamoto","熊本県",99535,3813,95429,293,2,0,284700,"JP-43"
"Oita","大分県",54975,1733,53081,161,0,0,593237,"JP-44"
"Miyazaki","宮崎県",54074,2412,51594,142,0,74,191792,"JP-45"
"Kagoshima","鹿児島県",84574,3306,80662,200,2,406,419508,"JP-46"
"Okinawa","沖縄県",220761,11168,209066,462,9,65,856310,"JP-47"
