都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1329210,3964610,17532,4,717238,4506,589934
青森県,277122,415661,4167,0,151129,639,121187
岩手県,232429,689403,3176,0,103563,602,125088
宮城県,531439,1270007,21294,5,204624,931,304590
秋田県,198061,81563,8403,2,89825,583,99250
山形県,223500,365969,6472,1,90443,354,126231
福島県,398536,1156057,3568,0,180682,813,213473
茨城県,632489,1985898,19701,4,301424,1269,310095
栃木県,417687,1243208,5330,5,215803,1045,195509
群馬県,435997,1231687,7850,2,225131,1063,201953
埼玉県,1786094,5138257,17637,12,1160893,3830,603734
千葉県,1452862,3738199,16301,8,904076,3825,528660
東京都,4315268,11864262,47544,12,3093983,7968,1165773
神奈川県,2202334,6860467,4616,18,1450734,4220,742764
新潟県,449737,1285589,6378,0,223993,422,218944
富山県,234464,488859,3124,1,123822,306,107212
石川県,275991,763788,3872,2,155716,489,115914
福井県,198143,592379,1860,0,110918,195,85170
山梨県,188156,798599,1187,0,93672,389,92908
長野県,451902,1448640,2374,0,449383,842,697
岐阜県,535940,1798551,182,2,284881,1089,249788
静岡県,858638,2474590,8322,4,478956,1360,370000
愛知県,2093923,5645654,5320,7,2083437,4242,924
三重県,455672,1138814,10086,2,226621,1029,217936
滋賀県,370784,1346931,5291,0,225722,661,139110
京都府,672523,1549455,12846,13,459222,1628,198827
大阪府,2812474,12539149,18148,28,2032077,8360,753889
兵庫県,1457296,2465506,12923,7,986750,3774,453849
奈良県,343461,993591,29880,3,195268,839,117474
和歌山県,236656,319456,69,1,129448,510,106629
鳥取県,139637,1125348,9175,0,44778,255,85429
島根県,165637,527504,934,1,164332,293,78
岡山県,487243,1205601,2266,5,483159,828,990
広島県,792992,3330243,15886,2,409656,1332,366118
山口県,310144,1186342,2937,1,158495,733,147979
徳島県,164361,449217,1345,0,90741,405,71870
香川県,250243,554983,2647,3,138120,607,108869
愛媛県,312400,964292,3824,3,156705,675,151196
高知県,167536,494109,5020,4,94023,581,67912
福岡県,1575362,3918607,26800,3,1029285,3137,516140
佐賀県,259252,377021,12752,0,125171,484,120845
長崎県,333943,1122320,21939,1,177499,627,133878
熊本県,530929,540288,6884,4,320699,1279,202067
大分県,300636,1009928,2165,0,172076,752,125643
宮崎県,317872,238860,3779,0,189320,767,124006
鹿児島県,437939,935095,982,0,286186,865,149906
沖縄県,575233,1406557,746,0,494076,917,79494
