"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",782449,17830,717238,2650,0,44731,3236728,"JP-01"
"Aomori","青森県",161523,4268,151129,310,2,5816,415661,"JP-02"
"Iwate","岩手県",112889,3218,103563,198,0,5910,474992,"JP-03"
"Miyagi","宮城県",269920,21383,204624,404,0,43509,935941,"JP-04"
"Akita","秋田県",106442,8527,89825,238,2,7852,75723,"JP-05"
"Yamagata","山形県",113636,6589,90443,198,0,16406,293819,"JP-06"
"Fukushima","福島県",196110,3568,180682,286,0,11574,1156057,"JP-07"
"Ibaraki","茨城県",374827,19842,301424,702,0,52859,1815549,"JP-08"
"Tochigi","栃木県",231399,5319,215803,512,0,9765,976629,"JP-09"
"Gunma","群馬県",245009,7998,225131,487,2,11393,919928,"JP-10"
"Saitama","埼玉県",1214502,17814,1160893,2451,7,33344,4033752,"JP-11"
"Chiba","千葉県",967012,16135,904076,2611,3,44190,2941588,"JP-12"
"Tokyo","東京都",3219285,48321,3093983,5936,9,71045,9566943,"JP-13"
"Kanagawa","神奈川県",1518061,11732,1450734,3025,17,52570,4883248,"JP-14"
"Niigata","新潟県",242812,6418,223993,170,0,12231,980910,"JP-15"
"Toyama","富山県",134622,3204,123822,181,1,7415,373338,"JP-16"
"Ishikawa","石川県",167880,3914,155716,287,1,7963,763788,"JP-17"
"Fukui","福井県",117687,1872,110918,101,1,4796,464610,"JP-18"
"Yamanashi","山梨県",98994,1254,93672,160,1,3908,553533,"JP-19"
"Nagano","長野県",220338,5492,213795,356,0,695,1060195,"JP-20"
"Gifu","岐阜県",302796,4981,284881,603,0,12331,1328308,"JP-21"
"Shizuoka","静岡県",505930,8215,478956,757,7,18002,1871944,"JP-22"
"Aichi","愛知県",1386340,9463,1372553,2910,5,1414,4220847,"JP-23"
"Mie","三重県",261504,10136,226621,544,1,24203,855649,"JP-24"
"Shiga","滋賀県",239831,5283,225722,341,0,8485,985682,"JP-25"
"Kyoto","京都府",484879,12878,459222,1106,14,11673,1228642,"JP-26"
"Osaka","大阪府",2132009,28573,2032077,6538,18,64821,9937200,"JP-27"
"Hyogo","兵庫県",1023084,12957,986750,2899,5,20478,2465506,"JP-28"
"Nara","奈良県",232144,29859,195268,546,0,6471,755445,"JP-29"
"Wakayama","和歌山県",137399,95,129448,254,0,7602,319456,"JP-30"
"Tottori","鳥取県",65716,9198,44778,82,0,11658,740142,"JP-31"
"Shimane","島根県",85882,1436,84146,98,0,202,373118,"JP-32"
"Okayama","岡山県",283976,3440,277139,414,4,2983,879946,"JP-33"
"Hiroshima","広島県",443281,15971,409656,769,0,16885,2780898,"JP-34"
"Yamaguchi","山口県",169117,2960,158495,395,1,7267,850137,"JP-35"
"Tokushima","徳島県",95639,1323,90741,177,0,3398,340267,"JP-36"
"Kagawa","香川県",145723,2590,138120,299,2,4714,414560,"JP-37"
"Ehime","愛媛県",166700,3748,156705,289,2,5958,650337,"JP-38"
"Kochi","高知県",102427,5038,94023,301,2,3065,494109,"JP-39"
"Fukuoka","福岡県",1094529,26741,1029285,1999,3,36504,3918607,"JP-40"
"Saga","佐賀県",160370,12770,125171,229,0,22200,377021,"JP-41"
"Nagasaki","長崎県",216475,21378,177499,332,3,17266,780331,"JP-42"
"Kumamoto","熊本県",337011,6909,320699,653,1,8750,540288,"JP-43"
"Oita","大分県",179860,2157,172076,388,1,5239,922972,"JP-44"
"Miyazaki","宮崎県",199359,3817,189320,377,2,5845,238860,"JP-45"
"Kagoshima","鹿児島県",304491,1371,286186,547,0,16387,752287,"JP-46"
"Okinawa","沖縄県",505577,2934,494076,760,4,7807,1205855,"JP-47"
