"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",259509,21299,236289,1965,6,44,1964534,"JP-01"
"Aomori","青森県",43171,4741,38337,93,0,0,209960,"JP-02"
"Iwate","岩手県",23648,3512,20054,82,1,0,235186,"JP-03"
"Miyagi","宮城県",67629,6128,60906,180,6,415,492050,"JP-04"
"Akita","秋田県",21429,2909,18468,52,3,0,54119,"JP-05"
"Yamagata","山形県",20770,2078,18608,84,1,0,179014,"JP-06"
"Fukushima","福島県",45455,5444,39810,201,0,0,717303,"JP-07"
"Ibaraki","茨城県",134092,7057,126628,407,3,0,44951,"JP-08"
"Tochigi","栃木県",73066,6426,66381,259,1,0,697067,"JP-09"
"Gunma","群馬県",78563,4436,73823,304,1,0,571643,"JP-10"
"Saitama","埼玉県",484206,23384,459402,1420,13,0,2574689,"JP-11"
"Chiba","千葉県",400580,21124,365830,1711,8,11915,1882057,"JP-12"
"Tokyo","東京都",1373986,96162,1273552,4272,17,0,6256562,"JP-13"
"Kanagawa","神奈川県",667231,27487,637639,2105,21,0,2180686,"JP-14"
"Niigata","新潟県",54531,5483,48957,91,0,0,559205,"JP-15"
"Toyama","富山県",30568,2080,28398,90,0,0,220126,"JP-16"
"Ishikawa","石川県",39516,3374,35933,186,5,23,372754,"JP-17"
"Fukui","福井県",24652,1243,23364,45,1,0,279486,"JP-18"
"Yamanashi","山梨県",26520,1763,24705,64,0,12,262958,"JP-19"
"Nagano","長野県",55466,5950,47443,169,0,1904,618110,"JP-20"
"Gifu","岐阜県",78616,5280,72653,320,1,363,771318,"JP-21"
"Shizuoka","静岡県",137278,7771,126870,389,0,2248,1066008,"JP-22"
"Aichi","愛知県",454506,25732,426777,1997,14,0,2417403,"JP-23"
"Mie","三重県",65647,5208,61801,280,1,1642,451498,"JP-24"
"Shiga","滋賀県",76581,4752,71625,204,0,0,549645,"JP-25"
"Kyoto","京都府",170745,8806,160397,688,9,854,752869,"JP-26"
"Osaka","大阪府",858794,41162,812750,4868,38,14,6468202,"JP-27"
"Hyogo","兵庫県",364793,15861,346773,2160,16,1,1419441,"JP-28"
"Nara","奈良県",81429,10181,70891,357,4,0,466067,"JP-29"
"Wakayama","和歌山県",32986,1700,30993,111,2,182,148230,"JP-30"
"Tottori","鳥取県",10770,881,9741,14,0,134,326427,"JP-31"
"Shimane","島根県",11681,1342,10328,11,1,0,156561,"JP-32"
"Okayama","岡山県",72934,4493,64966,230,5,3245,509607,"JP-33"
"Hiroshima","広島県",113890,13385,100048,457,7,0,1618942,"JP-34"
"Yamaguchi","山口県",34057,2376,31511,170,1,0,507518,"JP-35"
"Tokushima","徳島県",17822,880,16871,79,1,8,187933,"JP-36"
"Kagawa","香川県",35216,3057,32043,116,0,0,240751,"JP-37"
"Ehime","愛媛県",29851,2635,27082,134,4,0,312829,"JP-38"
"Kochi","高知県",19517,1476,17939,102,1,0,231379,"JP-39"
"Fukuoka","福岡県",342504,38539,296110,1176,12,6679,2363971,"JP-40"
"Saga","佐賀県",38990,3910,32430,95,0,2555,234626,"JP-41"
"Nagasaki","長崎県",38802,4163,36316,118,0,1795,324814,"JP-42"
"Kumamoto","熊本県",73853,5645,67932,276,4,0,245975,"JP-43"
"Oita","大分県",39092,3150,35795,147,0,0,511673,"JP-44"
"Miyazaki","宮崎県",34689,5179,29464,122,1,76,167534,"JP-45"
"Kagoshima","鹿児島県",55202,5918,48450,172,2,662,336381,"JP-46"
"Okinawa","沖縄県",143645,11353,131853,442,11,3,706596,"JP-47"
