"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",876397,18349,717238,2782,6,138028,3424282,"JP-01"
"Aomori","青森県",172159,4339,151129,335,1,16356,415661,"JP-02"
"Iwate","岩手県",124699,3278,103563,208,1,17650,503700,"JP-03"
"Miyagi","宮城県",293670,21733,204624,430,5,66883,976307,"JP-04"
"Akita","秋田県",118426,8645,89825,265,3,19691,76794,"JP-05"
"Yamagata","山形県",131125,6722,90443,217,0,33743,305862,"JP-06"
"Fukushima","福島県",215453,3568,180682,308,1,30895,1156057,"JP-07"
"Ibaraki","茨城県",392250,20099,301424,728,4,69999,1815549,"JP-08"
"Tochigi","栃木県",245590,5441,215803,528,5,23818,1002846,"JP-09"
"Gunma","群馬県",260736,8200,225131,524,1,26881,956933,"JP-10"
"Saitama","埼玉県",1258009,18238,1160893,2503,12,76375,4150005,"JP-11"
"Chiba","千葉県",1000082,16353,904076,2661,3,76992,3035555,"JP-12"
"Tokyo","東京都",3306624,49535,3093983,6021,18,157085,9829441,"JP-13"
"Kanagawa","神奈川県",1570868,20118,1450734,3076,19,96940,5089975,"JP-14"
"Niigata","新潟県",262183,6512,223993,183,2,31495,1022044,"JP-15"
"Toyama","富山県",144666,3228,123822,185,1,17431,383725,"JP-16"
"Ishikawa","石川県",178165,3953,155716,298,4,18198,763788,"JP-17"
"Fukui","福井県",123516,1952,110918,104,0,10542,476717,"JP-18"
"Yamanashi","山梨県",106007,1381,93672,172,0,10782,585964,"JP-19"
"Nagano","長野県",247960,12042,232917,373,0,2628,1110999,"JP-20"
"Gifu","岐阜県",320041,382,284881,631,0,34147,1375206,"JP-21"
"Shizuoka","静岡県",528388,8351,478956,778,0,40303,1943340,"JP-22"
"Aichi","愛知県",1436004,18702,1405378,2984,7,8940,4338675,"JP-23"
"Mie","三重県",273303,10132,226621,552,0,35998,887867,"JP-24"
"Shiga","滋賀県",250255,5383,225722,368,2,18782,1012014,"JP-25"
"Kyoto","京都府",497380,13037,459222,1126,18,23995,1258656,"JP-26"
"Osaka","大阪府",2187597,35026,2032077,6633,24,113861,10236472,"JP-27"
"Hyogo","兵庫県",1054087,13165,986750,2924,8,51248,2465506,"JP-28"
"Nara","奈良県",240290,29907,195268,561,2,14554,779849,"JP-29"
"Wakayama","和歌山県",145430,209,129448,267,3,15506,319456,"JP-30"
"Tottori","鳥取県",70856,9221,44778,86,0,16771,780506,"JP-31"
"Shimane","島根県",92043,2458,89066,99,0,420,388970,"JP-32"
"Okayama","岡山県",298164,4511,289740,423,4,3490,919348,"JP-33"
"Hiroshima","広島県",470327,16149,409656,788,1,43734,2862669,"JP-34"
"Yamaguchi","山口県",179327,3035,158495,401,1,17396,873058,"JP-35"
"Tokushima","徳島県",99203,1366,90741,189,2,6907,352318,"JP-36"
"Kagawa","香川県",154536,2726,138120,308,1,13382,431819,"JP-37"
"Ehime","愛媛県",175880,3816,156705,290,2,15069,681492,"JP-38"
"Kochi","高知県",105575,5025,94023,310,0,6217,494109,"JP-39"
"Fukuoka","福岡県",1118676,26793,1029285,2034,3,60564,3918607,"JP-40"
"Saga","佐賀県",165189,12795,125171,239,0,26984,377021,"JP-41"
"Nagasaki","長崎県",223513,21475,177499,339,0,24200,819049,"JP-42"
"Kumamoto","熊本県",347704,7009,320699,661,1,19335,540288,"JP-43"
"Oita","大分県",186152,2172,172076,396,1,11508,957797,"JP-44"
"Miyazaki","宮崎県",205065,3833,189320,389,1,11523,238860,"JP-45"
"Kagoshima","鹿児島県",310239,1064,286186,552,0,22437,763357,"JP-46"
"Okinawa","沖縄県",510986,2080,494076,798,3,14032,1235632,"JP-47"
