"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60671,195,59018,1470,1,12,1143808,"JP-01"
"Aomori","青森県",5884,49,5797,38,1,0,92755,"JP-02"
"Iwate","岩手県",3486,0,3433,53,0,0,124658,"JP-03"
"Miyagi","宮城県",16254,9,16126,118,1,1,245661,"JP-04"
"Akita","秋田県",1896,1,1868,27,0,0,26800,"JP-05"
"Yamagata","山形県",3544,22,3466,56,0,0,101343,"JP-06"
"Fukushima","福島県",9482,13,9294,175,2,0,421597,"JP-07"
"Ibaraki","茨城県",24381,53,24110,218,5,0,40462,"JP-08"
"Tochigi","栃木県",15434,38,15280,116,1,0,491519,"JP-09"
"Gunma","群馬県",16729,43,16510,176,2,0,306497,"JP-10"
"Saitama","埼玉県",115510,241,114238,1031,21,0,1493909,"JP-11"
"Chiba","千葉県",100241,158,99057,1022,4,4,1102561,"JP-12"
"Tokyo","東京都",377367,589,373662,3116,21,0,3758283,"JP-13"
"Kanagawa","神奈川県",168803,258,167243,1302,13,0,1646760,"JP-14"
"Niigata","新潟県",7976,14,7899,61,0,2,294760,"JP-15"
"Toyama","富山県",4853,10,4792,51,1,0,118233,"JP-16"
"Ishikawa","石川県",7951,32,7768,129,1,22,198962,"JP-17"
"Fukui","福井県",3102,5,3060,37,0,0,118937,"JP-18"
"Yamanashi","山梨県",5150,6,5115,29,0,0,118971,"JP-19"
"Nagano","長野県",8849,28,8780,96,0,55,327089,"JP-20"
"Gifu","岐阜県",19061,76,18758,217,3,10,421418,"JP-21"
"Shizuoka","静岡県",26734,37,26488,209,0,0,640189,"JP-22"
"Aichi","愛知県",106159,290,104714,1155,5,0,1349159,"JP-23"
"Mie","三重県",14759,45,14874,163,1,323,241279,"JP-24"
"Shiga","滋賀県",12374,43,12228,103,0,0,262864,"JP-25"
"Kyoto","京都府",35822,69,35456,290,2,7,431819,"JP-26"
"Osaka","大阪府",202033,782,196705,3039,90,1507,3622911,"JP-27"
"Hyogo","兵庫県",78247,250,76603,1394,10,0,768709,"JP-28"
"Nara","奈良県",15841,64,15628,149,2,0,256528,"JP-29"
"Wakayama","和歌山県",5288,5,5116,62,1,105,66114,"JP-30"
"Tottori","鳥取県",1662,6,1626,5,0,25,151659,"JP-31"
"Shimane","島根県",1671,35,1631,5,0,0,56768,"JP-32"
"Okayama","岡山県",15248,58,15049,136,2,5,268198,"JP-33"
"Hiroshima","広島県",21984,119,21666,199,1,0,916429,"JP-34"
"Yamaguchi","山口県",5703,39,5571,93,0,0,192183,"JP-35"
"Tokushima","徳島県",3283,5,3213,65,0,0,106534,"JP-36"
"Kagawa","香川県",4699,6,4655,38,0,0,132220,"JP-37"
"Ehime","愛媛県",5332,48,5202,82,1,0,157342,"JP-38"
"Kochi","高知県",4154,28,4094,32,1,0,100617,"JP-39"
"Fukuoka","福岡県",74350,265,73453,621,7,11,1282857,"JP-40"
"Saga","佐賀県",5834,17,5828,30,0,41,106879,"JP-41"
"Nagasaki","長崎県",6095,49,5973,73,0,0,184422,"JP-42"
"Kumamoto","熊本県",14384,40,14208,136,1,0,123881,"JP-43"
"Oita","大分県",8182,9,8089,84,0,0,272786,"JP-44"
"Miyazaki","宮崎県",6151,6,6088,41,0,16,73027,"JP-45"
"Kagoshima","鹿児島県",9097,17,9015,65,0,0,170015,"JP-46"
"Okinawa","沖縄県",50140,217,49528,368,7,27,403974,"JP-47"
