"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",391745,6763,382184,2105,1,693,2433762,"JP-01"
"Aomori","青森県",67626,3735,63774,117,0,0,276750,"JP-02"
"Iwate","岩手県",40783,2389,38297,97,0,0,310178,"JP-03"
"Miyagi","宮城県",99199,3441,94687,202,1,869,647816,"JP-04"
"Akita","秋田県",33479,1294,32113,72,1,0,64549,"JP-05"
"Yamagata","山形県",32255,1504,30653,98,0,0,204671,"JP-06"
"Fukushima","福島県",69462,2463,66772,227,0,0,895403,"JP-07"
"Ibaraki","茨城県",170318,3390,166475,453,1,0,1380150,"JP-08"
"Tochigi","栃木県",97799,3248,94270,281,0,0,788074,"JP-09"
"Gunma","群馬県",103096,4149,98624,323,0,0,699202,"JP-10"
"Saitama","埼玉県",597291,24698,570926,1667,5,0,3047825,"JP-11"
"Chiba","千葉県",488590,16144,466801,1808,3,3837,2277930,"JP-12"
"Tokyo","東京都",1697320,87411,1605319,4590,13,0,7467810,"JP-13"
"Kanagawa","神奈川県",822792,31171,789376,2245,13,0,3152340,"JP-14"
"Niigata","新潟県",79180,2720,76369,91,0,0,708758,"JP-15"
"Toyama","富山県",42760,2421,40243,96,0,0,270542,"JP-16"
"Ishikawa","石川県",63672,2859,60591,199,1,23,525876,"JP-17"
"Fukui","福井県",41898,2019,39833,46,0,0,352294,"JP-18"
"Yamanashi","山梨県",36442,1567,34811,68,0,4,377768,"JP-19"
"Nagano","長野県",81780,2810,78352,206,0,412,793922,"JP-20"
"Gifu","岐阜県",116284,5225,109710,351,1,998,972805,"JP-21"
"Shizuoka","静岡県",189831,9817,178987,424,0,603,1361243,"JP-22"
"Aichi","愛知県",598488,25324,571058,2106,2,0,2988388,"JP-23"
"Mie","三重県",93740,5037,90522,317,1,2136,573678,"JP-24"
"Shiga","滋賀県",100680,4056,96402,222,1,0,698629,"JP-25"
"Kyoto","京都府",224164,10326,211013,757,16,2068,894279,"JP-26"
"Osaka","大阪府",1074139,53795,1015118,5226,7,0,7681713,"JP-27"
"Hyogo","兵庫県",464509,15152,447102,2256,4,1,1699481,"JP-28"
"Nara","奈良県",101389,4886,96109,394,2,0,559333,"JP-29"
"Wakayama","和歌山県",49124,2875,45908,118,0,223,190785,"JP-30"
"Tottori","鳥取県",19132,2397,16499,20,0,216,445206,"JP-31"
"Shimane","島根県",28087,7137,20927,23,1,0,245209,"JP-32"
"Okayama","岡山県",109065,1492,103894,252,0,3427,631386,"JP-33"
"Hiroshima","広島県",175481,5284,169701,496,0,0,2025951,"JP-34"
"Yamaguchi","山口県",52910,3034,49695,181,0,0,629555,"JP-35"
"Tokushima","徳島県",26201,1348,24774,86,0,7,234529,"JP-36"
"Kagawa","香川県",53521,2168,51221,132,0,0,300062,"JP-37"
"Ehime","愛媛県",51302,5314,45845,143,2,0,404522,"JP-38"
"Kochi","高知県",33145,1931,31098,116,0,0,330875,"JP-39"
"Fukuoka","福岡県",481658,21255,448375,1289,0,10739,2932140,"JP-40"
"Saga","佐賀県",65217,4973,55803,112,0,4329,309181,"JP-41"
"Nagasaki","長崎県",72477,4779,67581,129,0,12,463820,"JP-42"
"Kumamoto","熊本県",129547,11505,117727,315,4,0,324528,"JP-43"
"Oita","大分県",65313,5535,59609,169,0,0,649716,"JP-44"
"Miyazaki","宮崎県",65236,5295,59704,150,0,87,197371,"JP-45"
"Kagoshima","鹿児島県",104146,7183,95170,214,1,1579,464669,"JP-46"
"Okinawa","沖縄県",280847,20554,259752,497,19,44,967037,"JP-47"
