"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",341406,25916,314142,2044,6,696,2189284,"JP-01"
"Aomori","青森県",54044,2658,51283,103,0,0,238785,"JP-02"
"Iwate","岩手県",32601,2917,29598,86,0,0,269831,"JP-03"
"Miyagi","宮城県",82835,3749,78322,194,3,570,561375,"JP-04"
"Akita","秋田県",29101,1920,27115,66,0,0,60988,"JP-05"
"Yamagata","山形県",26989,2351,24547,91,1,0,191348,"JP-06"
"Fukushima","福島県",60667,4501,55948,218,0,0,804765,"JP-07"
"Ibaraki","茨城県",154304,3278,150592,434,2,0,1240444,"JP-08"
"Tochigi","栃木県",88381,3539,84571,271,3,0,737008,"JP-09"
"Gunma","群馬県",91535,3205,88016,314,0,0,628236,"JP-10"
"Saitama","埼玉県",539553,11225,526775,1553,0,0,2773862,"JP-11"
"Chiba","千葉県",441189,8387,427808,1769,3,3225,2045327,"JP-12"
"Tokyo","東京都",1509923,44135,1461356,4432,3,0,6723809,"JP-13"
"Kanagawa","神奈川県",737421,14250,720998,2173,9,0,2180686,"JP-14"
"Niigata","新潟県",68411,3779,64541,91,0,0,631235,"JP-15"
"Toyama","富山県",35757,2469,33195,93,1,0,241445,"JP-16"
"Ishikawa","石川県",51882,4248,47417,194,2,23,428728,"JP-17"
"Fukui","福井県",32827,1823,30959,45,0,0,316753,"JP-18"
"Yamanashi","山梨県",31127,933,30132,68,0,6,318457,"JP-19"
"Nagano","長野県",69928,3238,66326,190,0,174,702324,"JP-20"
"Gifu","岐阜県",95898,4823,90110,327,1,638,858615,"JP-21"
"Shizuoka","静岡県",162345,8605,152846,406,0,488,1213859,"JP-22"
"Aichi","愛知県",520079,18599,499437,2043,4,0,2642476,"JP-23"
"Mie","三重県",78772,3523,76841,297,0,1889,507221,"JP-24"
"Shiga","滋賀県",87398,3140,84039,219,0,0,618890,"JP-25"
"Kyoto","京都府",196368,8119,186642,709,6,898,811141,"JP-26"
"Osaka","大阪府",949838,32587,912238,5013,20,0,6925573,"JP-27"
"Hyogo","兵庫県",410906,12464,396220,2222,5,0,1527604,"JP-28"
"Nara","奈良県",90131,3363,86384,384,0,0,503258,"JP-29"
"Wakayama","和歌山県",40411,1590,38496,117,0,208,168682,"JP-30"
"Tottori","鳥取県",14161,1081,12874,18,0,188,381978,"JP-31"
"Shimane","島根県",16116,1157,14944,15,0,0,202807,"JP-32"
"Okayama","岡山県",92790,5287,85600,245,0,1658,568423,"JP-33"
"Hiroshima","広島県",146658,11565,134614,479,1,0,1814903,"JP-34"
"Yamaguchi","山口県",41803,2851,38777,175,2,0,555904,"JP-35"
"Tokushima","徳島県",21035,1165,19796,80,1,6,207251,"JP-36"
"Kagawa","香川県",45639,2866,42650,123,1,0,266744,"JP-37"
"Ehime","愛媛県",37571,1915,35517,139,3,0,351131,"JP-38"
"Kochi","高知県",25895,2292,23493,110,0,0,266875,"JP-39"
"Fukuoka","福岡県",408843,16072,384001,1240,4,7530,2608658,"JP-40"
"Saga","佐賀県",50259,2361,45243,105,0,2550,267291,"JP-41"
"Nagasaki","長崎県",52140,3970,50825,124,0,2779,361179,"JP-42"
"Kumamoto","熊本県",93066,5529,87251,286,4,0,273830,"JP-43"
"Oita","大分県",50881,2847,47875,159,1,0,568659,"JP-44"
"Miyazaki","宮崎県",49031,4332,44634,140,1,75,186663,"JP-45"
"Kagoshima","鹿児島県",77343,5000,71451,188,1,704,397941,"JP-46"
"Okinawa","沖縄県",198865,17979,180427,455,13,4,811093,"JP-47"
