"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",61684,207,59959,1475,0,43,1286980,"JP-01"
"Aomori","青森県",5919,17,5864,38,0,0,106316,"JP-02"
"Iwate","岩手県",3506,19,3434,53,0,0,137541,"JP-03"
"Miyagi","宮城県",16318,23,16171,118,0,6,269254,"JP-04"
"Akita","秋田県",1936,2,1907,27,0,0,27692,"JP-05"
"Yamagata","山形県",3624,18,3550,56,0,0,116645,"JP-06"
"Fukushima","福島県",9553,39,9338,176,0,0,477832,"JP-07"
"Ibaraki","茨城県",24554,69,24265,220,0,0,40625,"JP-08"
"Tochigi","栃木県",15769,198,15454,117,0,0,533160,"JP-09"
"Gunma","群馬県",17512,194,17141,177,1,0,361421,"JP-10"
"Saitama","埼玉県",116407,389,114959,1059,1,0,1671991,"JP-11"
"Chiba","千葉県",100959,203,99617,1028,1,111,1254504,"JP-12"
"Tokyo","東京都",384526,1827,379524,3175,3,0,4238662,"JP-13"
"Kanagawa","神奈川県",170205,450,168436,1319,2,0,1864074,"JP-14"
"Niigata","新潟県",8309,108,8138,63,0,0,334849,"JP-15"
"Toyama","富山県",4872,3,4817,52,0,0,133826,"JP-16"
"Ishikawa","石川県",8072,60,7853,137,0,22,216256,"JP-17"
"Fukui","福井県",3131,14,3079,38,0,0,128078,"JP-18"
"Yamanashi","山梨県",5177,16,5132,29,0,0,135182,"JP-19"
"Nagano","長野県",9081,125,8904,97,0,45,374321,"JP-20"
"Gifu","岐阜県",19370,66,19058,219,0,27,479521,"JP-21"
"Shizuoka","静岡県",26971,99,26644,209,0,19,741868,"JP-22"
"Aichi","愛知県",106945,223,105561,1161,1,0,1536976,"JP-23"
"Mie","三重県",14837,19,14983,163,0,328,273776,"JP-24"
"Shiga","滋賀県",12706,228,12374,104,0,0,299098,"JP-25"
"Kyoto","京都府",36490,282,35795,292,12,121,478914,"JP-26"
"Osaka","大阪府",204869,1233,200572,3064,46,0,4296897,"JP-27"
"Hyogo","兵庫県",79011,187,77426,1398,2,0,876309,"JP-28"
"Nara","奈良県",16118,175,15794,149,0,0,286954,"JP-29"
"Wakayama","和歌山県",5323,19,5136,62,0,106,68784,"JP-30"
"Tottori","鳥取県",1676,7,1639,5,0,25,172972,"JP-31"
"Shimane","島根県",1800,67,1728,5,0,0,64047,"JP-32"
"Okayama","岡山県",15609,2,15417,136,0,54,310392,"JP-33"
"Hiroshima","広島県",22586,402,21982,202,1,0,990011,"JP-34"
"Yamaguchi","山口県",6305,457,5755,93,0,0,222391,"JP-35"
"Tokushima","徳島県",3300,11,3225,66,0,2,118301,"JP-36"
"Kagawa","香川県",4735,30,4666,38,0,1,147062,"JP-37"
"Ehime","愛媛県",5427,15,5330,82,0,0,175138,"JP-38"
"Kochi","高知県",4182,15,4134,33,0,0,112524,"JP-39"
"Fukuoka","福岡県",74968,122,74139,627,3,80,1456388,"JP-40"
"Saga","佐賀県",5914,24,5894,30,0,34,122965,"JP-41"
"Nagasaki","長崎県",6159,37,6050,73,0,1,206513,"JP-42"
"Kumamoto","熊本県",14426,13,14277,136,0,0,125009,"JP-43"
"Oita","大分県",8199,12,8103,84,0,0,311437,"JP-44"
"Miyazaki","宮崎県",6163,10,6096,41,0,16,73177,"JP-45"
"Kagoshima","鹿児島県",9213,32,9054,66,0,61,177955,"JP-46"
"Okinawa","沖縄県",52724,2252,50079,398,18,5,447584,"JP-47"
