"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1349150,17395,717238,4577,3,609940,3964610,"JP-01"
"Aomori","青森県",281275,4162,151129,651,0,125333,415661,"JP-02"
"Iwate","岩手県",236061,3175,103563,618,1,128705,729644,"JP-03"
"Miyagi","宮城県",540301,21138,204624,962,1,313577,1338481,"JP-04"
"Akita","秋田県",201657,8352,89825,602,0,102878,81563,"JP-05"
"Yamagata","山形県",228996,6472,90443,364,0,131717,378449,"JP-06"
"Fukushima","福島県",407430,3568,180682,851,0,222329,1156057,"JP-07"
"Ibaraki","茨城県",639419,19622,301424,1298,1,317075,2491785,"JP-08"
"Tochigi","栃木県",424918,5253,215803,1080,0,202782,1299707,"JP-09"
"Gunma","群馬県",442253,7742,225131,1101,0,208279,1288904,"JP-10"
"Saitama","埼玉県",1804532,17441,1160893,3989,2,622209,5341967,"JP-11"
"Chiba","千葉県",1469297,15797,904076,3930,3,545494,3917683,"JP-12"
"Tokyo","東京都",4358684,47362,3093983,8082,6,1209257,12405445,"JP-13"
"Kanagawa","神奈川県",2225652,3943,1450734,4320,2,766655,7357121,"JP-14"
"Niigata","新潟県",460967,6361,223993,447,1,230166,1362808,"JP-15"
"Toyama","富山県",238033,3087,123822,319,1,110805,513188,"JP-16"
"Ishikawa","石川県",280381,3875,155716,516,0,120274,763788,"JP-17"
"Fukui","福井県",201369,1834,110918,199,0,88418,616392,"JP-18"
"Yamanashi","山梨県",192071,1159,93672,417,1,96823,828906,"JP-19"
"Nagano","長野県",462735,1307,461201,880,0,653,1523559,"JP-20"
"Gifu","岐阜県",544286,64,284881,1119,0,258222,1888951,"JP-21"
"Shizuoka","静岡県",869079,8049,478956,1406,1,380668,2615164,"JP-22"
"Aichi","愛知県",2115546,2766,2107612,4328,3,840,5962502,"JP-23"
"Mie","三重県",461875,10041,226621,1058,0,224155,1201545,"JP-24"
"Shiga","滋賀県",374869,5225,225722,678,0,143244,1402755,"JP-25"
"Kyoto","京都府",680155,12836,459222,1661,10,206436,1605308,"JP-26"
"Osaka","大阪府",2837107,15607,2032077,8527,7,780896,13149165,"JP-27"
"Hyogo","兵庫県",1471537,12827,986750,3900,1,468060,2465506,"JP-28"
"Nara","奈良県",347387,29827,195268,874,0,121418,1043971,"JP-29"
"Wakayama","和歌山県",240308,35,129448,526,3,110299,319456,"JP-30"
"Tottori","鳥取県",143124,9146,44778,267,0,88933,1178623,"JP-31"
"Shimane","島根県",169265,313,168582,301,0,69,551292,"JP-32"
"Okayama","岡山県",492328,525,490459,856,1,488,1266338,"JP-33"
"Hiroshima","広島県",806220,15843,409656,1367,2,379354,3360963,"JP-34"
"Yamaguchi","山口県",315569,2887,158495,754,0,153433,1235584,"JP-35"
"Tokushima","徳島県",167510,1286,90741,421,0,75062,472552,"JP-36"
"Kagawa","香川県",253926,2565,138120,622,1,112619,582338,"JP-37"
"Ehime","愛媛県",317515,3705,156705,696,1,156409,1015953,"JP-38"
"Kochi","高知県",169703,4980,94023,600,0,70100,494109,"JP-39"
"Fukuoka","福岡県",1589921,26404,1029285,3193,1,531039,3918607,"JP-40"
"Saga","佐賀県",261619,12722,125171,494,0,123232,377021,"JP-41"
"Nagasaki","長崎県",337438,21248,177499,646,0,138045,1193942,"JP-42"
"Kumamoto","熊本県",535987,6744,320699,1311,1,207233,540288,"JP-43"
"Oita","大分県",304334,2097,172076,775,0,129386,1009928,"JP-44"
"Miyazaki","宮崎県",320814,3760,189320,777,0,126957,238860,"JP-45"
"Kagoshima","鹿児島県",443461,284,286186,891,1,156100,948553,"JP-46"
"Okinawa","沖縄県",579621,1178,494076,1013,0,83354,1449153,"JP-47"
