"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",973645,18709,717238,2977,10,234721,3566700,"JP-01"
"Aomori","青森県",183575,4400,151129,357,1,27689,415661,"JP-02"
"Iwate","岩手県",138013,3345,103563,230,2,30875,527535,"JP-03"
"Miyagi","宮城県",322863,22153,204624,458,5,95628,1012243,"JP-04"
"Akita","秋田県",129964,8757,89825,295,2,31087,77609,"JP-05"
"Yamagata","山形県",146859,6734,90443,238,0,49444,315550,"JP-06"
"Fukushima","福島県",237687,3568,180682,324,2,53113,1156057,"JP-07"
"Ibaraki","茨城県",412346,20409,301424,744,9,89769,1985898,"JP-08"
"Tochigi","栃木県",261174,5569,215803,558,5,39244,1025719,"JP-09"
"Gunma","群馬県",277051,8274,225131,553,6,43093,986012,"JP-10"
"Saitama","埼玉県",1305428,18627,1160893,2537,16,123371,4240994,"JP-11"
"Chiba","千葉県",1034189,16704,904076,2698,6,110711,3103835,"JP-12"
"Tokyo","東京都",3401968,51131,3093983,6086,22,250768,10017500,"JP-13"
"Kanagawa","神奈川県",1629692,35205,1450734,3109,28,140644,5281678,"JP-14"
"Niigata","新潟県",284397,6653,223993,191,5,53560,1056751,"JP-15"
"Toyama","富山県",153900,3331,123822,191,0,26556,396722,"JP-16"
"Ishikawa","石川県",188144,4019,155716,305,2,28104,763788,"JP-17"
"Fukui","福井県",130314,2004,110918,104,0,17288,486909,"JP-18"
"Yamanashi","山梨県",114920,1560,93672,176,0,19512,599588,"JP-19"
"Nagano","長野県",277547,17864,256880,395,2,2408,1158830,"JP-20"
"Gifu","岐阜県",338456,620,284881,659,1,52296,1410138,"JP-21"
"Shizuoka","静岡県",549479,8379,478956,795,1,61349,1991218,"JP-22"
"Aichi","愛知県",1490814,32390,1444610,3028,19,10786,4431888,"JP-23"
"Mie","三重県",284985,10204,226621,564,1,47596,897859,"JP-24"
"Shiga","滋賀県",259421,5442,225722,373,5,27884,1034405,"JP-25"
"Kyoto","京都府",509480,13213,459222,1141,27,35904,1283303,"JP-26"
"Osaka","大阪府",2231936,41738,2032077,6680,28,151441,10436510,"JP-27"
"Hyogo","兵庫県",1078587,13317,986750,2956,11,75564,2465506,"JP-28"
"Nara","奈良県",247045,29945,195268,569,9,21263,798676,"JP-29"
"Wakayama","和歌山県",151521,228,129448,278,1,21567,319456,"JP-30"
"Tottori","鳥取県",75360,9249,44778,96,0,21237,812495,"JP-31"
"Shimane","島根県",98413,3585,94227,106,1,495,403929,"JP-32"
"Okayama","岡山県",311902,6421,294248,440,2,10793,937285,"JP-33"
"Hiroshima","広島県",498351,16268,409656,818,6,71609,2919519,"JP-34"
"Yamaguchi","山口県",187138,3040,158495,411,0,25192,891635,"JP-35"
"Tokushima","徳島県",103367,1423,90741,192,0,11011,362041,"JP-36"
"Kagawa","香川県",161053,2762,138120,315,1,19856,443796,"JP-37"
"Ehime","愛媛県",184032,3884,156705,309,2,23134,699086,"JP-38"
"Kochi","高知県",108802,5050,94023,312,1,9417,494109,"JP-39"
"Fukuoka","福岡県",1142170,27124,1029285,2064,5,83697,3918607,"JP-40"
"Saga","佐賀県",170293,12851,125171,250,1,32021,377021,"JP-41"
"Nagasaki","長崎県",229665,21595,177499,340,1,30231,845613,"JP-42"
"Kumamoto","熊本県",356943,7155,320699,673,5,28416,540288,"JP-43"
"Oita","大分県",191906,2191,172076,400,0,17239,981600,"JP-44"
"Miyazaki","宮崎県",209668,3830,189320,396,2,16122,238860,"JP-45"
"Kagoshima","鹿児島県",314941,1717,286186,555,2,26483,771173,"JP-46"
"Okinawa","沖縄県",514623,2257,494076,812,5,17478,1248672,"JP-47"
