"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",277794,23032,252442,1983,6,337,2015798,"JP-01"
"Aomori","青森県",45638,4863,40681,94,0,0,216703,"JP-02"
"Iwate","岩手県",25930,3447,22400,83,1,0,244352,"JP-03"
"Miyagi","宮城県",71533,5589,65246,183,4,515,508295,"JP-04"
"Akita","秋田県",23342,2496,20794,52,2,0,55809,"JP-05"
"Yamagata","山形県",22223,2159,19979,85,1,0,181903,"JP-06"
"Fukushima","福島県",49394,5406,43782,206,2,0,738084,"JP-07"
"Ibaraki","茨城県",139699,5248,134038,413,2,0,45068,"JP-08"
"Tochigi","栃木県",77700,7314,70122,264,1,0,707508,"JP-09"
"Gunma","群馬県",81824,4171,77347,306,1,0,585385,"JP-10"
"Saitama","埼玉県",500400,18720,480251,1429,8,0,2620508,"JP-11"
"Chiba","千葉県",412854,17842,383771,1735,8,9506,1921694,"JP-12"
"Tokyo","東京都",1412256,81376,1326575,4305,14,0,6367384,"JP-13"
"Kanagawa","神奈川県",686847,21262,663464,2121,26,0,2180686,"JP-14"
"Niigata","新潟県",58164,4269,53804,91,1,0,576428,"JP-15"
"Toyama","富山県",31412,1734,29588,90,0,0,224591,"JP-16"
"Ishikawa","石川県",41561,3948,37401,189,5,23,390203,"JP-17"
"Fukui","福井県",26031,1168,24818,45,1,0,287162,"JP-18"
"Yamanashi","山梨県",27523,1309,26152,66,0,4,274619,"JP-19"
"Nagano","長野県",59614,5418,53464,169,0,563,640632,"JP-20"
"Gifu","岐阜県",82542,4784,77063,323,0,372,791531,"JP-21"
"Shizuoka","静岡県",142915,7261,133514,397,2,1743,1133276,"JP-22"
"Aichi","愛知県",469553,24558,442984,2011,14,0,2463255,"JP-23"
"Mie","三重県",68979,4480,65917,284,0,1702,464184,"JP-24"
"Shiga","滋賀県",79019,4052,74757,210,0,0,573864,"JP-25"
"Kyoto","京都府",176401,8093,166769,699,9,840,767086,"JP-26"
"Osaka","大阪府",879751,33989,840846,4906,30,10,6577960,"JP-27"
"Hyogo","兵庫県",375574,13148,360249,2177,11,0,1443108,"JP-28"
"Nara","奈良県",83402,7322,75715,365,3,0,474306,"JP-29"
"Wakayama","和歌山県",34686,1572,32810,112,1,192,152806,"JP-30"
"Tottori","鳥取県",11564,1101,10305,14,0,144,338932,"JP-31"
"Shimane","島根県",12918,1581,11323,14,1,0,166688,"JP-32"
"Okayama","岡山県",77040,4573,69371,234,3,2862,520624,"JP-33"
"Hiroshima","広島県",120528,12117,107951,460,6,0,1662088,"JP-34"
"Yamaguchi","山口県",35541,2005,33363,173,1,0,517521,"JP-35"
"Tokushima","徳島県",18386,648,17662,79,0,3,191640,"JP-36"
"Kagawa","香川県",37558,2909,34532,117,0,0,246750,"JP-37"
"Ehime","愛媛県",31738,2299,29305,134,3,0,321649,"JP-38"
"Kochi","高知県",20531,1360,19067,104,2,0,238728,"JP-39"
"Fukuoka","福岡県",358033,29862,320035,1190,9,6946,2418384,"JP-40"
"Saga","佐賀県",42320,4167,35386,96,0,2671,243445,"JP-41"
"Nagasaki","長崎県",41864,4535,39240,120,3,2031,333142,"JP-42"
"Kumamoto","熊本県",78057,6198,71582,277,2,0,253501,"JP-43"
"Oita","大分県",41558,2706,38703,149,0,0,523423,"JP-44"
"Miyazaki","宮崎県",37855,4088,33719,126,0,78,174119,"JP-45"
"Kagoshima","鹿児島県",60408,5543,53807,175,2,883,353169,"JP-46"
"Okinawa","沖縄県",153315,11722,141136,445,6,12,730677,"JP-47"
