都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1209679,3964610,18593,7,717238,3932,469916
青森県,244940,415661,4818,1,151129,510,88483
岩手県,194851,605288,3415,1,103563,383,87490
宮城県,449379,1131281,22256,16,204624,683,221816
秋田県,173936,80766,8880,1,89825,445,74786
山形県,195498,341323,6894,0,90443,295,97866
福島県,331217,1156057,3568,5,180682,423,146544
茨城県,522396,1985898,20983,20,301424,939,199050
栃木県,343629,1117758,5832,8,215803,713,121281
群馬県,362319,1091557,8424,10,225131,756,128008
埼玉県,1564310,4633681,19562,23,1160893,2869,380986
千葉県,1248680,3334035,18262,21,904076,2917,323425
東京都,3902976,10767222,54001,44,3093983,6642,748350
神奈川県,1934038,5881266,70480,48,1450734,3464,409360
新潟県,384781,1163463,6791,5,223993,269,153728
富山県,198399,431255,3502,6,123822,238,70837
石川県,232971,763788,4129,5,155716,366,72760
福井県,165260,524388,2131,2,110918,138,52073
山梨県,150122,689858,1520,0,93672,246,54684
長野県,372910,1282308,17091,4,354626,622,571
岐阜県,433052,1567556,871,5,284881,822,146478
静岡県,669592,2164327,9021,7,478956,896,180719
愛知県,1787352,4867533,72544,35,1699928,3413,11467
三重県,356383,974646,10374,4,226621,665,118723
滋賀県,312408,1150041,5695,8,225722,466,80525
京都府,585584,1389652,13491,79,459222,1264,111607
大阪府,2489801,11205814,88695,60,2032077,7051,361978
兵庫県,1240424,2465506,14113,20,986750,3151,236410
奈良県,292334,866158,30124,17,195268,662,66280
和歌山県,186034,319456,253,8,129448,353,55980
鳥取県,105650,953199,9326,0,44778,150,51396
島根県,130819,454164,7674,3,122560,171,414
岡山県,390474,1045577,18510,11,356939,548,14477
広島県,635162,3144451,16585,7,409656,988,207933
山口県,232562,1003938,3271,4,158495,498,70298
徳島県,126947,390722,1553,3,90741,269,34384
香川県,197366,484244,2989,9,138120,396,55861
愛媛県,239099,805613,4041,7,156705,405,77948
高知県,132482,494109,5169,4,94023,380,32910
福岡県,1326659,3918607,30143,13,1029285,2258,264973
佐賀県,210196,377021,13055,0,125171,313,71657
長崎県,270017,942922,22750,3,177499,401,69367
熊本県,434155,540288,7900,12,320699,814,104742
大分県,237256,1009928,2383,5,172076,467,62330
宮崎県,248806,238860,4055,4,189320,467,54964
鹿児島県,353457,823527,7576,3,286186,587,59108
沖縄県,537150,1304409,6055,5,494076,837,36182
