"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60982,127,59356,1472,2,27,1192885,"JP-01"
"Aomori","青森県",5897,1,5858,38,0,0,98040,"JP-02"
"Iwate","岩手県",3487,1,3433,53,0,0,129194,"JP-03"
"Miyagi","宮城県",16275,2,16155,118,0,0,253780,"JP-04"
"Akita","秋田県",1925,10,1888,27,0,0,27346,"JP-05"
"Yamagata","山形県",3551,0,3495,56,0,0,107099,"JP-06"
"Fukushima","福島県",9486,3,9308,175,1,0,441229,"JP-07"
"Ibaraki","茨城県",24437,21,24196,220,0,0,40548,"JP-08"
"Tochigi","栃木県",15474,16,15341,117,1,0,505736,"JP-09"
"Gunma","群馬県",16830,22,16632,176,0,0,324161,"JP-10"
"Saitama","埼玉県",115759,115,114589,1055,9,0,1557358,"JP-11"
"Chiba","千葉県",100433,55,99346,1026,1,6,1157005,"JP-12"
"Tokyo","東京都",382017,221,378636,3160,10,0,3924644,"JP-13"
"Kanagawa","神奈川県",169115,142,167661,1312,7,0,1721623,"JP-14"
"Niigata","新潟県",8008,7,7940,61,0,0,302777,"JP-15"
"Toyama","富山県",4867,0,4815,52,0,0,123925,"JP-16"
"Ishikawa","石川県",7967,4,7812,129,0,22,204708,"JP-17"
"Fukui","福井県",3115,1,3076,38,0,0,122869,"JP-18"
"Yamanashi","山梨県",5155,0,5126,29,0,0,124304,"JP-19"
"Nagano","長野県",8883,1,8841,97,0,56,344734,"JP-20"
"Gifu","岐阜県",19238,23,18994,218,0,3,443230,"JP-21"
"Shizuoka","静岡県",26780,10,26559,209,0,2,675378,"JP-22"
"Aichi","愛知県",106503,75,105270,1158,2,0,1417791,"JP-23"
"Mie","三重県",14810,3,14969,163,0,325,251936,"JP-24"
"Shiga","滋賀県",12428,15,12309,104,0,0,278483,"JP-25"
"Kyoto","京都府",35957,36,35626,291,0,4,448084,"JP-26"
"Osaka","大阪府",202938,270,199610,3058,33,0,3880015,"JP-27"
"Hyogo","兵庫県",78631,87,77148,1396,4,0,806189,"JP-28"
"Nara","奈良県",15923,16,15758,149,0,0,267819,"JP-29"
"Wakayama","和歌山県",5299,3,5129,62,0,105,67117,"JP-30"
"Tottori","鳥取県",1669,1,1638,5,0,25,158976,"JP-31"
"Shimane","島根県",1731,2,1724,5,0,0,60030,"JP-32"
"Okayama","岡山県",15482,87,15194,136,1,65,289814,"JP-33"
"Hiroshima","広島県",22143,34,21907,202,0,0,947336,"JP-34"
"Yamaguchi","山口県",5787,28,5666,93,0,0,202677,"JP-35"
"Tokushima","徳島県",3291,4,3222,65,0,0,110857,"JP-36"
"Kagawa","香川県",4705,1,4665,38,0,1,137741,"JP-37"
"Ehime","愛媛県",5409,6,5321,82,0,0,163715,"JP-38"
"Kochi","高知県",4167,2,4132,33,0,0,105446,"JP-39"
"Fukuoka","福岡県",74526,52,73842,622,4,10,1344553,"JP-40"
"Saga","佐賀県",5866,2,5888,30,0,54,113016,"JP-41"
"Nagasaki","長崎県",6118,0,6045,73,0,0,192613,"JP-42"
"Kumamoto","熊本県",14395,2,14257,136,1,0,124519,"JP-43"
"Oita","大分県",8186,0,8102,84,0,0,286309,"JP-44"
"Miyazaki","宮崎県",6151,0,6094,41,0,16,73041,"JP-45"
"Kagoshima","鹿児島県",9102,0,9036,66,0,0,173035,"JP-46"
"Okinawa","沖縄県",50295,25,49867,398,0,5,417336,"JP-47"
