"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1019396,18776,717238,3105,14,280277,3640422,"JP-01"
"Aomori","青森県",190468,4515,151129,375,2,34449,415661,"JP-02"
"Iwate","岩手県",145259,3378,103563,249,1,38069,539409,"JP-03"
"Miyagi","宮城県",341087,22238,204624,489,15,113736,1028424,"JP-04"
"Akita","秋田県",135942,8781,89825,309,3,37027,78366,"JP-05"
"Yamagata","山形県",154924,6897,90443,242,1,57342,318920,"JP-06"
"Fukushima","福島県",250713,3568,180682,335,1,66128,1156057,"JP-07"
"Ibaraki","茨城県",422782,20466,301424,755,10,100137,1985898,"JP-08"
"Tochigi","栃木県",271136,5644,215803,572,4,49117,1035826,"JP-09"
"Gunma","群馬県",287210,8281,225131,575,3,53223,1002206,"JP-10"
"Saitama","埼玉県",1332531,18878,1160893,2577,19,150183,4286059,"JP-11"
"Chiba","千葉県",1054652,16843,904076,2718,12,131015,3146212,"JP-12"
"Tokyo","東京都",3455067,51203,3093983,6130,15,303751,10082839,"JP-13"
"Kanagawa","神奈川県",1663889,39673,1450734,3142,26,170340,5344759,"JP-14"
"Niigata","新潟県",297244,6647,223993,198,6,66406,1068709,"JP-15"
"Toyama","富山県",159597,3385,123822,197,2,32193,402208,"JP-16"
"Ishikawa","石川県",193941,4053,155716,310,0,33862,763788,"JP-17"
"Fukui","福井県",134436,2042,110918,112,0,21364,493162,"JP-18"
"Yamanashi","山梨県",119957,1551,93672,180,0,24554,614030,"JP-19"
"Nagano","長野県",293493,19170,271636,432,2,2255,1179615,"JP-20"
"Gifu","岐阜県",348835,628,284881,672,0,62654,1434186,"JP-21"
"Shizuoka","静岡県",561403,8386,478956,798,1,73263,2010960,"JP-22"
"Aichi","愛知県",1523574,38846,1470143,3044,25,11541,4485533,"JP-23"
"Mie","三重県",292491,10276,226621,569,2,55025,911828,"JP-24"
"Shiga","滋賀県",265035,5485,225722,377,2,33451,1054639,"JP-25"
"Kyoto","京都府",516611,13270,459222,1148,35,42971,1297271,"JP-26"
"Osaka","大阪府",2257184,46804,2032077,6712,21,171591,10538845,"JP-27"
"Hyogo","兵庫県",1092637,13370,986750,2973,9,89544,2465506,"JP-28"
"Nara","奈良県",251288,29955,195268,576,7,25489,805243,"JP-29"
"Wakayama","和歌山県",154790,213,129448,285,3,24844,319456,"JP-30"
"Tottori","鳥取県",78115,9267,44778,101,0,23969,825250,"JP-31"
"Shimane","島根県",101691,3704,97567,112,2,308,403929,"JP-32"
"Okayama","岡山県",320461,8253,300660,450,5,11098,951038,"JP-33"
"Hiroshima","広島県",514969,16328,409656,845,5,88140,2951776,"JP-34"
"Yamaguchi","山口県",190964,3028,158495,415,0,29026,901613,"JP-35"
"Tokushima","徳島県",105248,1420,90741,198,0,12889,366100,"JP-36"
"Kagawa","香川県",164497,2822,138120,319,1,23236,447690,"JP-37"
"Ehime","愛媛県",188267,3897,156705,317,1,27348,711026,"JP-38"
"Kochi","高知県",110739,5042,94023,321,1,11353,494109,"JP-39"
"Fukuoka","福岡県",1155229,27307,1029285,2077,5,96560,3918607,"JP-40"
"Saga","佐賀県",173476,12899,125171,257,1,35149,377021,"JP-41"
"Nagasaki","長崎県",232824,21686,177499,348,1,33291,856092,"JP-42"
"Kumamoto","熊本県",362203,7145,320699,682,5,33677,540288,"JP-43"
"Oita","大分県",195729,2214,172076,403,1,21036,993560,"JP-44"
"Miyazaki","宮崎県",212448,3853,189320,400,2,18875,238860,"JP-45"
"Kagoshima","鹿児島県",317656,1898,286186,558,3,29014,775494,"JP-46"
"Okinawa","沖縄県",516677,2706,494076,813,7,19082,1256267,"JP-47"
