"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",309756,19814,286984,2003,3,955,2098219,"JP-01"
"Aomori","青森県",49789,1962,47727,100,0,0,228311,"JP-02"
"Iwate","岩手県",29394,2836,26472,86,2,0,255693,"JP-03"
"Miyagi","宮城県",76980,2930,73292,191,1,567,532940,"JP-04"
"Akita","秋田県",26652,2553,24035,64,1,0,58804,"JP-05"
"Yamagata","山形県",24423,1772,22564,87,2,0,185757,"JP-06"
"Fukushima","福島県",54848,4325,50307,216,2,0,766902,"JP-07"
"Ibaraki","茨城県",147412,2481,144507,424,1,0,1240444,"JP-08"
"Tochigi","栃木県",83718,3777,79675,266,2,0,722030,"JP-09"
"Gunma","群馬県",86216,3104,83737,309,0,934,604612,"JP-10"
"Saitama","埼玉県",521648,11155,509010,1483,3,0,2695870,"JP-11"
"Chiba","千葉県",428477,11569,410652,1753,4,4503,1985733,"JP-12"
"Tokyo","東京都",1464085,60448,1399269,4368,8,0,6543848,"JP-13"
"Kanagawa","神奈川県",714398,12521,699730,2147,15,0,2180686,"JP-14"
"Niigata","新潟県",63425,2920,60414,91,0,0,601486,"JP-15"
"Toyama","富山県",33016,1542,31382,92,1,0,230693,"JP-16"
"Ishikawa","石川県",45933,3156,42562,192,7,23,401197,"JP-17"
"Fukui","福井県",28750,1231,27474,45,0,0,300391,"JP-18"
"Yamanashi","山梨県",29297,845,28389,67,0,4,297841,"JP-19"
"Nagano","長野県",64894,2694,61844,181,0,175,671246,"JP-20"
"Gifu","岐阜県",88708,3127,84835,324,2,422,821063,"JP-21"
"Shizuoka","静岡県",150748,4791,143682,404,0,1871,1164154,"JP-22"
"Aichi","愛知県",492905,17379,473500,2026,10,0,2555881,"JP-23"
"Mie","三重県",73731,2548,72672,285,3,1774,487499,"JP-24"
"Shiga","滋賀県",82937,2227,80497,213,1,0,591294,"JP-25"
"Kyoto","京都府",186104,6545,177686,706,13,1167,787035,"JP-26"
"Osaka","大阪府",913407,24879,883559,4967,23,2,6740043,"JP-27"
"Hyogo","兵庫県",392221,9856,380161,2205,9,1,1484101,"JP-28"
"Nara","奈良県",86541,6140,80029,372,2,0,486463,"JP-29"
"Wakayama","和歌山県",37404,1186,35900,117,0,201,160222,"JP-30"
"Tottori","鳥取県",12775,676,11921,14,0,164,358765,"JP-31"
"Shimane","島根県",14593,1000,13578,15,1,0,187665,"JP-32"
"Okayama","岡山県",84375,3546,77977,241,1,2611,534328,"JP-33"
"Hiroshima","広島県",131810,10943,120398,469,4,0,1740436,"JP-34"
"Yamaguchi","山口県",38067,1663,36230,174,1,0,535464,"JP-35"
"Tokushima","徳島県",19346,564,18707,80,0,5,197434,"JP-36"
"Kagawa","香川県",41332,2162,39048,122,0,0,254675,"JP-37"
"Ehime","愛媛県",34880,1673,33070,137,3,0,335396,"JP-38"
"Kochi","高知県",22802,1444,21251,107,2,0,250894,"JP-39"
"Fukuoka","福岡県",383912,13327,361933,1224,6,7428,2511625,"JP-40"
"Saga","佐賀県",46834,2377,41579,105,0,2773,254986,"JP-41"
"Nagasaki","長崎県",47325,3949,45781,123,2,2528,346269,"JP-42"
"Kumamoto","熊本県",84333,4512,79537,284,5,0,261889,"JP-43"
"Oita","大分県",46380,2423,43800,157,2,0,543506,"JP-44"
"Miyazaki","宮崎県",43088,3126,39899,135,3,72,181302,"JP-45"
"Kagoshima","鹿児島県",69229,4380,63930,186,2,733,375977,"JP-46"
"Okinawa","沖縄県",173422,12990,159989,448,16,5,766145,"JP-47"
