"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",241254,19965,219724,1947,6,382,1915186,"JP-01"
"Aomori","青森県",39994,4797,35109,88,0,0,204207,"JP-02"
"Iwate","岩手県",20882,3249,17553,80,1,0,224976,"JP-03"
"Miyagi","宮城県",63288,5732,56816,176,3,564,476313,"JP-04"
"Akita","秋田県",18966,3023,15894,49,2,0,52544,"JP-05"
"Yamagata","山形県",19151,2320,16751,80,2,0,174545,"JP-06"
"Fukushima","福島県",40971,5438,35333,200,2,0,699604,"JP-07"
"Ibaraki","茨城県",124921,7740,116791,390,3,0,44830,"JP-08"
"Tochigi","栃木県",68411,6403,61755,253,3,0,683960,"JP-09"
"Gunma","群馬県",74773,4700,69778,295,1,0,557906,"JP-10"
"Saitama","埼玉県",459214,26678,431127,1409,20,0,2517290,"JP-11"
"Chiba","千葉県",381772,20735,356425,1680,14,2932,1857082,"JP-12"
"Tokyo","東京都",1318898,104781,1209883,4234,29,0,6141221,"JP-13"
"Kanagawa","神奈川県",635767,29641,604059,2067,24,0,2180686,"JP-14"
"Niigata","新潟県",48821,5346,43384,91,0,0,541007,"JP-15"
"Toyama","富山県",29561,2416,27060,85,4,0,216636,"JP-16"
"Ishikawa","石川県",37094,2786,34099,186,1,23,360721,"JP-17"
"Fukui","福井県",22963,1209,21709,45,1,0,270807,"JP-18"
"Yamanashi","山梨県",24979,1851,23074,64,1,10,253702,"JP-19"
"Nagano","長野県",49434,4609,43619,168,0,1038,599475,"JP-20"
"Gifu","岐阜県",73843,4718,68224,317,1,584,751565,"JP-21"
"Shizuoka","静岡県",130247,8576,119951,386,1,1334,1066008,"JP-22"
"Aichi","愛知県",433560,22491,409083,1986,20,0,2370814,"JP-23"
"Mie","三重県",60978,5303,56951,274,1,1550,439857,"JP-24"
"Shiga","滋賀県",73118,4471,68448,199,0,0,535583,"JP-25"
"Kyoto","京都府",163594,9900,152026,679,8,989,737501,"JP-26"
"Osaka","大阪府",829168,40166,784164,4806,275,32,6328178,"JP-27"
"Hyogo","兵庫県",348976,15548,331292,2136,10,0,1388472,"JP-28"
"Nara","奈良県",77890,8230,69307,353,8,0,457115,"JP-29"
"Wakayama","和歌山県",30595,1467,28842,110,0,176,141686,"JP-30"
"Tottori","鳥取県",9970,698,9161,14,0,97,314925,"JP-31"
"Shimane","島根県",10591,1289,9291,11,0,0,148690,"JP-32"
"Okayama","岡山県",67607,3679,61607,224,2,2097,493254,"JP-33"
"Hiroshima","広島県",105068,10495,94122,451,4,0,1571842,"JP-34"
"Yamaguchi","山口県",32083,2771,29145,167,1,0,495987,"JP-35"
"Tokushima","徳島県",16976,756,16145,79,2,4,183640,"JP-36"
"Kagawa","香川県",32347,2521,29712,114,2,0,233420,"JP-37"
"Ehime","愛媛県",27424,2506,24787,131,4,0,304842,"JP-38"
"Kochi","高知県",18337,1374,16862,101,2,0,224027,"JP-39"
"Fukuoka","福岡県",323552,30944,284220,1152,9,7236,2304134,"JP-40"
"Saga","佐賀県",35431,3048,29668,92,0,2623,225892,"JP-41"
"Nagasaki","長崎県",35729,3546,33684,117,0,1618,315741,"JP-42"
"Kumamoto","熊本県",69261,5346,63639,276,6,0,237793,"JP-43"
"Oita","大分県",35935,3246,32544,145,2,0,497163,"JP-44"
"Miyazaki","宮崎県",30018,4825,25148,119,2,74,159750,"JP-45"
"Kagoshima","鹿児島県",50104,5772,43426,171,0,735,322902,"JP-46"
"Okinawa","沖縄県",133040,9950,122655,441,7,6,683069,"JP-47"
