都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,759803,3153795,17793,3,717238,2603,22169
青森県,158563,415661,4278,0,151129,304,2852
岩手県,110245,463854,3232,1,103563,195,3255
宮城県,263599,919456,21383,4,204624,399,37193
秋田県,102708,75365,8453,1,89825,230,4200
山形県,108677,290121,6532,0,90443,195,11507
福島県,190246,1156057,3568,0,180682,260,5736
茨城県,368312,1815549,19980,2,301424,690,46218
栃木県,227051,963808,5397,2,215803,501,5350
群馬県,239836,903434,8042,1,225131,472,6191
埼玉県,1200565,3983306,17950,5,1160893,2419,19303
千葉県,955436,2912854,16303,2,904076,2587,32470
東京都,3189440,9452922,48779,10,3093983,5882,40796
神奈川県,1500536,4793869,16989,18,1450734,2988,29825
新潟県,237136,966032,6468,1,223993,163,6512
富山県,131250,369009,3212,0,123822,178,4038
石川県,163990,763788,3942,1,155716,284,4048
福井県,115591,460154,1905,0,110918,98,2670
山梨県,96951,532573,1215,0,93672,156,1908
長野県,212479,1042640,5200,2,206398,351,530
岐阜県,297090,1309887,4981,1,284881,593,6635
静岡県,497914,1842580,8243,3,478956,753,9962
愛知県,1372592,4156105,13993,7,1353290,2880,2429
三重県,256921,834194,10154,2,226621,536,19610
滋賀県,236177,974533,5314,0,225722,328,4813
京都府,480411,1215244,12901,16,459222,1075,7213
大阪府,2110506,9797751,32759,25,2032077,6479,39191
兵庫県,1013273,2465506,13035,3,986750,2870,10618
奈良県,229126,745943,29881,1,195268,534,3443
和歌山県,134703,319456,76,0,129448,252,4927
鳥取県,64039,724902,9203,0,44778,78,9980
島根県,83779,363782,1383,1,82098,94,204
岡山県,278185,861681,6642,5,266592,410,4541
広島県,434421,2749321,16016,5,409656,761,7988
山口県,166167,842776,2970,1,158495,389,4313
徳島県,94088,333582,1357,0,90741,175,1815
香川県,143832,409117,2650,4,138120,295,2767
愛媛県,163965,634550,3754,0,156705,289,3217
高知県,101122,494109,5056,1,94023,297,1746
福岡県,1085239,3918607,26973,2,1029285,1973,27008
佐賀県,158624,377021,12809,0,125171,226,20418
長崎県,214052,765937,21484,3,177499,330,14739
熊本県,333047,540288,6989,2,320699,645,4714
大分県,177445,906956,2177,1,172076,379,2813
宮崎県,197126,238860,3827,4,189320,367,3612
鹿児島県,301388,747425,1765,0,286186,547,12890
沖縄県,502500,1194528,2983,9,494076,738,4703
