都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1338252,3964610,17365,3,717238,4551,599098
青森県,279126,415661,4156,0,151129,642,123199
岩手県,234387,713839,3158,0,103563,616,127050
宮城県,536681,1307349,21177,2,204624,953,309927
秋田県,199971,81563,8368,1,89825,595,101183
山形県,226553,373477,6531,0,90443,359,129220
福島県,403777,1156057,3568,2,180682,844,218683
茨城県,636152,1985898,19585,1,301424,1290,313853
栃木県,421831,1274000,5277,0,215803,1067,199684
群馬県,439613,1265426,7757,1,225131,1092,205633
埼玉県,1795739,5252376,17445,5,1160893,3950,613451
千葉県,1460701,3849699,15914,3,904076,3906,536805
東京都,4333822,12157475,47151,3,3093983,8042,1184646
神奈川県,2213103,7149887,2340,3,1450734,4285,755744
新潟県,456007,1328632,6354,0,223993,439,225221
富山県,236435,503588,3083,0,123822,313,109217
石川県,278109,763788,3850,1,155716,507,118036
福井県,199592,609074,1800,0,110918,196,86678
山梨県,190151,820966,1146,0,93672,411,94922
長野県,457964,1492715,1354,0,456322,865,577
岐阜県,540749,1848060,98,1,284881,1111,254659
静岡県,865296,2554863,8082,0,478956,1392,376866
愛知県,2106156,5829213,2338,1,2098362,4303,1153
三重県,459556,1177987,10037,1,226621,1041,221857
滋賀県,373123,1379682,5230,0,225722,673,141498
京都府,676201,1579821,12799,9,459222,1653,202527
大阪府,2825020,12867020,14374,11,2032077,8462,770107
兵庫県,1465222,2465506,12813,4,986750,3853,461806
奈良県,345554,1023950,29813,0,195268,864,119609
和歌山県,238583,319456,34,0,129448,520,108581
鳥取県,141779,1156561,9170,0,44778,262,87569
島根県,168144,544639,502,1,167208,297,137
岡山県,490295,1239668,826,2,487816,847,806
広島県,799839,3349825,15808,1,409656,1356,373019
山口県,313718,1217831,2903,0,158495,746,151574
徳島県,166462,462681,1306,0,90741,419,73996
香川県,252208,571139,2564,2,138120,617,110907
愛媛県,316028,990209,3712,2,156705,693,154918
高知県,169124,494109,4986,1,94023,594,69521
福岡県,1583802,3918607,26454,3,1029285,3179,524884
佐賀県,260726,377021,12716,0,125171,492,122347
長崎県,336273,1167416,21290,2,177499,644,136840
熊本県,533784,540288,6775,2,320699,1302,205008
大分県,302950,1009928,2099,0,172076,771,128004
宮崎県,319813,238860,3761,0,189320,776,125956
鹿児島県,441381,943039,484,0,286186,884,153827
沖縄県,577274,1431770,687,0,494076,1007,81504
