"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",640791,57006,583857,2395,7,2467,2845065,"JP-01"
"Aomori","青森県",133045,17074,115763,208,0,0,359574,"JP-02"
"Iwate","岩手県",89107,10207,78741,159,0,0,407132,"JP-03"
"Miyagi","宮城県",220262,27821,191009,297,10,1135,816496,"JP-04"
"Akita","秋田県",78718,19978,58654,86,2,0,72420,"JP-05"
"Yamagata","山形県",79291,14893,64259,149,0,10,232598,"JP-06"
"Fukushima","福島県",148977,25284,123451,242,3,0,1070202,"JP-07"
"Ibaraki","茨城県",312349,24011,287765,573,5,0,1477266,"JP-08"
"Tochigi","栃木県",191221,22621,168178,422,12,0,902295,"JP-09"
"Gunma","群馬県",199652,22905,176328,419,10,0,830670,"JP-10"
"Saitama","埼玉県",1051536,68765,980710,2061,31,0,3692879,"JP-11"
"Chiba","千葉県",835642,52955,739804,2224,17,40659,2656636,"JP-12"
"Tokyo","東京都",2896204,172885,2718052,5267,41,0,8839149,"JP-13"
"Kanagawa","神奈川県",1343378,21226,1319422,2730,55,0,4303224,"JP-14"
"Niigata","新潟県",191480,22263,169098,119,6,0,877043,"JP-15"
"Toyama","富山県",104532,21276,83120,136,6,0,330718,"JP-16"
"Ishikawa","石川県",134844,19358,115237,226,5,23,695308,"JP-17"
"Fukui","福井県",94556,11425,83053,78,3,0,426614,"JP-18"
"Yamanashi","山梨県",83014,8491,74431,119,1,27,471939,"JP-19"
"Nagano","長野県",169157,20293,147557,278,4,1029,946333,"JP-20"
"Gifu","岐阜県",246171,27078,217236,474,8,1383,1184513,"JP-21"
"Shizuoka","静岡県",414218,45824,366881,639,8,874,1672993,"JP-22"
"Aichi","愛知県",1177968,133957,1041438,2573,28,0,3728366,"JP-23"
"Mie","三重県",210000,36400,177114,449,4,3963,727705,"JP-24"
"Shiga","滋賀県",198162,20510,177367,285,3,0,869034,"JP-25"
"Kyoto","京都府",419904,56804,359730,890,66,2480,1129114,"JP-26"
"Osaka","大阪府",1887681,191039,1690683,5959,81,0,9112687,"JP-27"
"Hyogo","兵庫県",885179,79783,802791,2612,46,7,2276939,"JP-28"
"Nara","奈良県",197384,53359,143557,468,11,0,688683,"JP-29"
"Wakayama","和歌山県",113635,10905,102220,201,7,309,286620,"JP-30"
"Tottori","鳥取県",52363,8637,43248,53,1,425,632313,"JP-31"
"Shimane","島根県",68187,8237,59872,78,2,0,330237,"JP-32"
"Okayama","岡山県",226825,28317,180667,351,16,17490,766523,"JP-33"
"Hiroshima","広島県",353284,81161,271488,635,10,0,2441917,"JP-34"
"Yamaguchi","山口県",135864,19085,116458,321,5,0,754926,"JP-35"
"Tokushima","徳島県",75945,15478,60444,122,4,99,274626,"JP-36"
"Kagawa","香川県",118882,16157,102484,241,0,0,372187,"JP-37"
"Ehime","愛媛県",134754,23232,111270,252,3,0,563771,"JP-38"
"Kochi","高知県",82103,16228,65649,226,12,0,445490,"JP-39"
"Fukuoka","福岡県",970501,106147,844018,1701,11,18635,3696606,"JP-40"
"Saga","佐賀県",137587,15816,117316,193,3,4262,377021,"JP-41"
"Nagasaki","長崎県",180806,40447,140285,246,2,172,664085,"JP-42"
"Kumamoto","熊本県",288319,34853,252933,533,18,0,487444,"JP-43"
"Oita","大分県",150767,14640,135858,269,8,0,818615,"JP-44"
"Miyazaki","宮崎県",165097,21079,143136,273,7,609,230758,"JP-45"
"Kagoshima","鹿児島県",252045,34437,215448,413,13,1747,679332,"JP-46"
"Okinawa","沖縄県",469370,29609,438701,600,23,460,1129927,"JP-47"
