都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1319120,3964610,17702,5,717238,4451,579729
青森県,275485,415661,4235,0,151129,635,119486
岩手県,229058,669704,3186,0,103563,592,121717
宮城県,524776,1242698,21397,7,204624,909,297846
秋田県,196184,81563,8470,2,89825,577,97312
山形県,220937,362565,6498,0,90443,351,123645
福島県,393683,1156057,3568,0,180682,739,208694
茨城県,626500,1985898,20048,14,301424,1248,303780
栃木県,412640,1217272,5517,8,215803,1003,190317
群馬県,431783,1207480,7971,4,225131,1031,197650
埼玉県,1774903,5053995,18239,17,1160893,3711,592060
千葉県,1443186,3668968,17041,14,904076,3681,518388
東京都,4295935,11667048,48785,30,3093983,7783,1145384
神奈川県,2188274,6694408,14384,32,1450734,4099,719057
新潟県,444455,1262245,6416,1,223993,402,213644
富山県,231182,478767,3201,2,123822,304,103855
石川県,272857,763788,3931,1,155716,485,112725
福井県,195869,577665,1941,1,110918,192,82818
山梨県,185739,766831,1241,0,93672,375,90451
長野県,444614,1419751,4812,0,439851,830,879
岐阜県,528940,1759182,326,5,284881,1056,242677
静岡県,847701,2426928,8701,2,478956,1297,358747
愛知県,2077592,5464160,16419,23,2052979,4137,4057
三重県,449293,1114856,10176,5,226621,999,211497
滋賀県,366909,1274479,5387,1,225722,634,135166
京都府,667609,1521003,13107,26,459222,1582,193698
大阪府,2794162,12247923,31103,54,2032077,8211,722771
兵庫県,1444228,2465506,13250,10,986750,3697,440531
奈良県,340239,972015,29937,0,195268,803,114231
和歌山県,233235,319456,137,5,129448,501,103149
鳥取県,137279,1100989,9219,0,44778,249,83033
島根県,162712,516504,1393,1,160754,280,285
岡山県,481718,1160228,6738,6,467704,804,6472
広島県,784051,3311282,16063,4,409656,1285,357047
山口県,305209,1161330,3107,0,158495,711,142896
徳島県,161365,434573,1398,2,90741,391,68835
香川県,247141,542418,2800,4,138120,584,105637
愛媛県,307823,936495,3831,5,156705,652,146635
高知県,165323,494109,5085,2,94023,560,65655
福岡県,1563129,3918607,27722,9,1029285,3048,503074
佐賀県,257251,377021,12836,1,125171,462,118782
長崎県,330791,1092118,22238,4,177499,606,130448
熊本県,527075,540288,7105,9,320699,1237,198034
大分県,297254,1009928,2227,1,172076,728,122223
宮崎県,315741,238860,3872,2,189320,746,121803
鹿児島県,433497,926675,2419,3,286186,833,144059
沖縄県,573644,1387842,2060,4,494076,886,76622
