都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,1279919,3964610,18326,9,717238,4224,540131
青森県,265803,415661,4506,3,151129,568,109600
岩手県,217192,636338,3367,1,103563,495,109767
宮城県,499160,1184558,22093,14,204624,813,271630
秋田県,187997,81563,8756,4,89825,516,88900
山形県,211670,351058,6894,0,90443,331,114002
福島県,370887,1156057,3568,5,180682,519,186118
茨城県,584133,1985898,20984,19,301424,1086,260639
栃木県,385690,1160436,5872,12,215803,885,163130
群馬県,407040,1146764,8383,12,225131,906,172620
埼玉県,1703004,4842293,19487,44,1160893,3198,519426
千葉県,1372653,3484227,18922,37,904076,3213,446442
東京都,4170336,11176359,53101,46,3093983,7150,1016102
神奈川県,2098108,6268869,65157,44,1450734,3743,578474
新潟県,423322,1211854,6647,6,223993,321,192361
富山県,218070,455950,3375,7,123822,274,90599
石川県,258551,763788,4183,2,155716,431,98221
福井県,184615,549642,2171,0,110918,163,71363
山梨県,172747,728368,1555,1,93672,293,77227
長野県,415196,1346846,16548,3,397368,751,529
岐阜県,495107,1652898,893,4,284881,934,208399
静岡県,778100,2286523,9303,14,478956,1051,288790
愛知県,1972756,5123874,78694,35,1871794,3724,18544
三重県,412705,1035452,10490,8,226621,800,174794
滋賀県,344920,1205068,5676,8,225722,535,112987
京都府,638099,1454175,13537,66,459222,1391,163949
大阪府,2686535,11636597,102753,87,2032077,7512,544193
兵庫県,1368869,2465506,14156,33,986750,3385,364578
奈良県,322007,911881,30167,16,195268,698,95874
和歌山県,216761,319456,274,12,129448,425,86614
鳥取県,126444,1027562,9331,0,44778,202,72133
島根県,151684,485658,5257,1,145224,232,971
岡山県,449279,1113228,26705,14,412307,686,9581
広島県,732553,3307341,16758,18,409656,1097,305042
山口県,281496,1086364,3209,3,158495,620,119172
徳島県,148285,407132,1571,3,90741,323,55650
香川県,229276,512044,3196,8,138120,500,87460
愛媛県,285596,881813,4073,5,156705,525,124293
高知県,152017,494109,5153,9,94023,490,52351
福岡県,1488229,3918607,31368,19,1029285,2633,424943
佐賀県,244038,377021,13121,3,125171,400,105346
長崎県,311761,1006381,23923,2,177499,482,109857
熊本県,499444,540288,8007,31,320699,1035,169703
大分県,278751,1009928,2456,2,172076,547,103672
宮崎県,297549,238860,4118,3,189320,620,103491
鹿児島県,407511,887017,11899,11,286186,690,108736
沖縄県,562338,1339027,10273,9,494076,847,57142
