"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",211032,14879,193940,1911,4,302,1807406,"JP-01"
"Aomori","青森県",32454,3790,28582,82,0,0,188849,"JP-02"
"Iwate","岩手県",16658,2400,14182,76,0,0,210700,"JP-03"
"Miyagi","宮城県",54276,5071,48346,170,3,689,442595,"JP-04"
"Akita","秋田県",14494,1797,12652,45,2,0,49473,"JP-05"
"Yamagata","山形県",16245,1843,14324,78,1,0,167462,"JP-06"
"Fukushima","福島県",32956,3215,29551,190,1,0,663429,"JP-07"
"Ibaraki","茨城県",105114,7682,97065,367,4,0,44674,"JP-08"
"Tochigi","栃木県",58387,5032,53120,235,1,0,654053,"JP-09"
"Gunma","群馬県",65891,4544,61070,277,4,0,533633,"JP-10"
"Saitama","埼玉県",401994,24512,376154,1328,22,0,2391470,"JP-11"
"Chiba","千葉県",339275,21079,314246,1622,17,2328,1769318,"JP-12"
"Tokyo","東京都",1198176,98246,1095827,4103,41,0,5868037,"JP-13"
"Kanagawa","神奈川県",574721,29172,543579,1970,50,0,2180686,"JP-14"
"Niigata","新潟県",38835,3301,35447,87,1,0,507056,"JP-15"
"Toyama","富山県",26262,4109,22081,72,2,0,207285,"JP-16"
"Ishikawa","石川県",32679,2219,30254,183,4,23,331862,"JP-17"
"Fukui","福井県",20064,1588,18435,41,1,0,256143,"JP-18"
"Yamanashi","山梨県",21541,1389,20097,61,2,6,229365,"JP-19"
"Nagano","長野県",40591,4254,35737,160,2,440,556653,"JP-20"
"Gifu","岐阜県",65268,3391,61047,308,3,522,713875,"JP-21"
"Shizuoka","静岡県",115013,8177,105835,373,1,628,1038520,"JP-22"
"Aichi","愛知県",392359,19360,371075,1924,37,0,2275201,"JP-23"
"Mie","三重県",52148,3167,50145,262,7,1426,408628,"JP-24"
"Shiga","滋賀県",65478,5677,59613,188,3,0,505221,"JP-25"
"Kyoto","京都府",149045,7434,140030,624,26,957,706991,"JP-26"
"Osaka","大阪府",770175,42784,722812,4553,409,26,6065785,"JP-27"
"Hyogo","兵庫県",318922,17084,299782,2066,16,10,1328234,"JP-28"
"Nara","奈良県",71684,8412,62936,336,10,0,437521,"JP-29"
"Wakayama","和歌山県",27136,832,26033,108,2,163,132575,"JP-30"
"Tottori","鳥取県",8668,712,7844,11,0,101,293224,"JP-31"
"Shimane","島根県",8575,766,7800,9,0,0,135610,"JP-32"
"Okayama","岡山県",59825,3674,52944,221,5,2986,467245,"JP-33"
"Hiroshima","広島県",89834,7605,81785,444,6,0,1488326,"JP-34"
"Yamaguchi","山口県",27487,2026,25299,162,1,0,473883,"JP-35"
"Tokushima","徳島県",15426,1076,14279,78,0,7,174970,"JP-36"
"Kagawa","香川県",27518,2810,24603,105,2,0,219670,"JP-37"
"Ehime","愛媛県",23040,1959,20955,126,4,0,283858,"JP-38"
"Kochi","高知県",16087,1418,14572,97,3,0,209210,"JP-39"
"Fukuoka","福岡県",287356,26027,253891,1109,11,6329,2186990,"JP-40"
"Saga","佐賀県",29940,1911,25603,78,1,2348,210659,"JP-41"
"Nagasaki","長崎県",31336,2587,30054,116,3,1421,300052,"JP-42"
"Kumamoto","熊本県",61612,4220,57125,267,8,0,223467,"JP-43"
"Oita","大分県",30013,1725,28154,134,2,0,467223,"JP-44"
"Miyazaki","宮崎県",23715,1709,21964,117,0,75,147091,"JP-45"
"Kagoshima","鹿児島県",39841,2793,36344,165,3,539,295144,"JP-46"
"Okinawa","沖縄県",116301,5530,110331,438,8,2,643580,"JP-47"
