"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",61225,49,59701,1474,0,1,1250817,"JP-01"
"Aomori","青森県",5901,4,5859,38,0,0,103128,"JP-02"
"Iwate","岩手県",3487,0,3434,53,0,0,134457,"JP-03"
"Miyagi","宮城県",16286,2,16166,118,0,0,262414,"JP-04"
"Akita","秋田県",1934,0,1907,27,0,0,27574,"JP-05"
"Yamagata","山形県",3605,1,3548,56,0,0,113329,"JP-06"
"Fukushima","福島県",9495,4,9315,176,0,0,464064,"JP-07"
"Ibaraki","茨城県",24468,13,24235,220,1,0,40567,"JP-08"
"Tochigi","栃木県",15510,13,15380,117,0,0,521852,"JP-09"
"Gunma","群馬県",17147,169,16802,176,2,0,346840,"JP-10"
"Saitama","埼玉県",115965,76,114830,1059,3,0,1625158,"JP-11"
"Chiba","千葉県",100577,55,99486,1028,0,8,1217022,"JP-12"
"Tokyo","東京都",382492,199,379121,3172,3,0,4108121,"JP-13"
"Kanagawa","神奈川県",169504,141,168047,1316,1,0,1804632,"JP-14"
"Niigata","新潟県",8147,94,7991,62,0,0,321709,"JP-15"
"Toyama","富山県",4868,0,4816,52,0,0,130312,"JP-16"
"Ishikawa","石川県",7970,1,7818,129,0,22,211702,"JP-17"
"Fukui","福井県",3115,0,3077,38,0,0,125873,"JP-18"
"Yamanashi","山梨県",5159,2,5128,29,0,0,133350,"JP-19"
"Nagano","長野県",8897,4,8852,97,1,56,361658,"JP-20"
"Gifu","岐阜県",19273,6,19048,219,0,0,466099,"JP-21"
"Shizuoka","静岡県",26869,45,26611,209,0,4,715709,"JP-22"
"Aichi","愛知県",106684,49,105474,1161,0,0,1490629,"JP-23"
"Mie","三重県",14818,1,14981,163,0,327,268101,"JP-24"
"Shiga","滋賀県",12446,12,12330,104,0,0,292344,"JP-25"
"Kyoto","京都府",36021,20,35705,292,0,4,465063,"JP-26"
"Osaka","大阪府",203345,112,200169,3064,9,0,4167709,"JP-27"
"Hyogo","兵庫県",78760,61,77301,1398,2,0,849249,"JP-28"
"Nara","奈良県",15937,1,15787,149,0,0,278957,"JP-29"
"Wakayama","和歌山県",5303,0,5136,62,0,105,68102,"JP-30"
"Tottori","鳥取県",1669,0,1639,5,0,25,166700,"JP-31"
"Shimane","島根県",1733,0,1728,5,0,0,63489,"JP-32"
"Okayama","岡山県",15551,9,15406,136,1,0,310392,"JP-33"
"Hiroshima","広島県",22175,0,21973,202,0,0,975800,"JP-34"
"Yamaguchi","山口県",5795,3,5699,93,0,0,211176,"JP-35"
"Tokushima","徳島県",3291,0,3225,66,0,0,115389,"JP-36"
"Kagawa","香川県",4705,0,4666,38,0,1,143623,"JP-37"
"Ehime","愛媛県",5412,0,5330,82,0,0,172213,"JP-38"
"Kochi","高知県",4167,0,4134,33,0,0,105447,"JP-39"
"Fukuoka","福岡県",74684,38,74021,625,3,0,1412247,"JP-40"
"Saga","佐賀県",5866,0,5891,30,0,55,118914,"JP-41"
"Nagasaki","長崎県",6119,0,6046,73,0,0,201294,"JP-42"
"Kumamoto","熊本県",14395,0,14259,136,0,0,124805,"JP-43"
"Oita","大分県",8187,0,8103,84,0,0,301965,"JP-44"
"Miyazaki","宮崎県",6153,0,6096,41,0,16,73134,"JP-45"
"Kagoshima","鹿児島県",9106,2,9037,66,0,1,175837,"JP-46"
"Okinawa","沖縄県",50371,28,49946,398,0,1,431315,"JP-47"
