都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,811113,3302015,17945,2,717238,2692,73238
青森県,164796,415661,4323,0,151129,317,9027
岩手県,116625,486724,3247,0,103563,201,9614
宮城県,276439,950920,21470,0,204624,406,49939
秋田県,110545,76389,8627,2,89825,249,11844
山形県,119729,298885,6546,0,90443,205,22535
福島県,202083,1156057,3568,0,180682,295,17538
茨城県,380222,1815549,19949,1,301424,713,58136
栃木県,235731,986956,5375,3,215803,515,14038
群馬県,250088,932112,8010,1,225131,504,16443
埼玉県,1228108,4078739,17840,9,1160893,2470,46905
千葉県,978175,2972674,16140,1,904076,2633,55326
東京都,3248100,9666829,48645,14,3093983,5980,99492
神奈川県,1534353,4962958,12772,15,1450734,3047,67800
新潟県,248481,998643,6388,1,223993,174,17926
富山県,138102,380183,3232,0,123822,181,10867
石川県,171301,763788,3916,0,155716,294,11375
福井県,119618,468725,1895,0,110918,104,6701
山梨県,101086,565403,1258,0,93672,168,5988
長野県,227799,1080085,6165,0,220633,365,636
岐阜県,308636,1343697,258,0,284881,611,22886
静岡県,513461,1906878,8217,3,478956,762,25526
愛知県,1400513,4270765,10871,10,1384940,2953,1749
三重県,265302,864875,10122,1,226621,547,28012
滋賀県,243322,997008,5312,0,225722,357,11931
京都府,488724,1240632,12847,7,459222,1119,15536
大阪府,2152767,10063796,28909,19,2032077,6581,85200
兵庫県,1033828,2465506,13013,3,986750,2907,31158
奈良県,234865,765787,29885,3,195268,552,9160
和歌山県,140306,319456,158,0,129448,260,10440
鳥取県,67403,753992,9197,0,44778,85,13343
島根県,87988,377993,1338,0,86186,98,366
岡山県,289318,899165,4904,3,280578,416,3420
広島県,451884,2788928,15981,0,409656,779,25468
山口県,172816,857064,2972,3,158495,395,10954
徳島県,96728,344718,1318,0,90741,179,4490
香川県,148697,421475,2623,1,138120,302,7652
愛媛県,169947,659927,3735,2,156705,289,9218
高知県,103680,494109,5012,0,94023,307,4338
福岡県,1102960,3918607,26693,5,1029285,2011,44971
佐賀県,162117,377021,12799,0,125171,236,23911
長崎県,218643,798021,21321,0,177499,335,19488
熊本県,340934,540288,6974,1,320699,656,12605
大分県,182321,935526,2161,2,172076,390,7694
宮崎県,201591,238860,3805,1,189320,383,8083
鹿児島県,306695,757195,1048,0,286186,549,18912
沖縄県,507743,1222183,2030,5,494076,775,10862
