"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",358769,18231,340232,2064,5,1758,2249447,"JP-01"
"Aomori","青森県",56520,1887,54529,104,0,0,246653,"JP-02"
"Iwate","岩手県",34711,2242,32378,91,0,0,279132,"JP-03"
"Miyagi","宮城県",86873,3000,83370,197,0,306,582211,"JP-04"
"Akita","秋田県",30438,1336,29035,67,0,0,62262,"JP-05"
"Yamagata","山形県",28492,1447,26951,94,0,0,194405,"JP-06"
"Fukushima","福島県",63456,2208,61026,222,0,0,826727,"JP-07"
"Ibaraki","茨城県",158770,2081,156250,439,0,0,1240444,"JP-08"
"Tochigi","栃木県",90917,1931,88713,273,1,0,748614,"JP-09"
"Gunma","群馬県",94334,2275,91740,319,0,0,644022,"JP-10"
"Saitama","埼玉県",550542,7548,541392,1602,0,0,2833370,"JP-11"
"Chiba","千葉県",449600,6831,435965,1777,4,5027,2076474,"JP-12"
"Tokyo","東京都",1540308,30047,1505759,4502,3,0,6864315,"JP-13"
"Kanagawa","神奈川県",753915,10235,741482,2198,14,0,2180686,"JP-14"
"Niigata","新潟県",71836,2434,69311,91,1,0,650702,"JP-15"
"Toyama","富山県",37295,2077,35125,93,1,0,245042,"JP-16"
"Ishikawa","石川県",55704,2768,52717,196,1,23,456230,"JP-17"
"Fukui","福井県",35244,1365,33834,45,0,0,326202,"JP-18"
"Yamanashi","山梨県",32480,967,31449,68,0,4,327859,"JP-19"
"Nagano","長野県",73430,2219,70936,199,1,76,726978,"JP-20"
"Gifu","岐阜県",101205,3841,96399,338,0,627,887364,"JP-21"
"Shizuoka","静岡県",169931,5569,163647,409,1,306,1247508,"JP-22"
"Aichi","愛知県",539166,15224,521879,2063,5,0,2717921,"JP-23"
"Mie","三重県",82129,2408,81380,301,0,1960,518286,"JP-24"
"Shiga","滋賀県",90742,2414,88109,219,0,0,643688,"JP-25"
"Kyoto","京都府",203495,5785,196531,717,11,462,831703,"JP-26"
"Osaka","大阪府",973820,23350,945424,5046,20,0,7080181,"JP-27"
"Hyogo","兵庫県",423719,9728,410647,2233,3,1111,1560437,"JP-28"
"Nara","奈良県",92513,2837,89290,386,0,0,516456,"JP-29"
"Wakayama","和歌山県",42117,885,40906,117,0,209,172968,"JP-30"
"Tottori","鳥取県",15056,772,14067,20,0,197,396450,"JP-31"
"Shimane","島根県",16918,647,16256,15,0,0,210439,"JP-32"
"Okayama","岡山県",98053,4564,90421,247,1,2821,579695,"JP-33"
"Hiroshima","広島県",156665,8940,147239,486,0,0,1881526,"JP-34"
"Yamaguchi","山口県",44689,2254,42259,176,1,0,567065,"JP-35"
"Tokushima","徳島県",22149,718,21351,83,0,3,213801,"JP-36"
"Kagawa","香川県",48134,1746,46262,126,0,0,275096,"JP-37"
"Ehime","愛媛県",39594,1569,37886,139,2,0,359249,"JP-38"
"Kochi","高知県",27607,1470,26024,113,0,0,290944,"JP-39"
"Fukuoka","福岡県",425173,12359,405125,1253,5,6436,2680553,"JP-40"
"Saga","佐賀県",52378,1641,48100,105,0,2532,277035,"JP-41"
"Nagasaki","長崎県",58611,3024,55484,124,1,21,383090,"JP-42"
"Kumamoto","熊本県",98276,4119,93865,292,3,0,281732,"JP-43"
"Oita","大分県",54103,2183,51760,160,0,0,585188,"JP-44"
"Miyazaki","宮崎県",52898,2817,50016,142,0,77,190829,"JP-45"
"Kagoshima","鹿児島県",82804,3578,78525,199,0,502,413824,"JP-46"
"Okinawa","沖縄県",215249,12259,202450,460,11,80,849218,"JP-47"
