"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",445271,35546,403358,2134,3,4233,2547975,"JP-01"
"Aomori","青森県",86379,12597,73644,138,0,0,300185,"JP-02"
"Iwate","岩手県",52639,7786,44748,105,0,0,343116,"JP-03"
"Miyagi","宮城県",128441,19486,105033,211,12,3711,698731,"JP-04"
"Akita","秋田県",43693,8457,35159,77,1,0,67328,"JP-05"
"Yamagata","山形県",40536,6742,33701,103,0,10,212478,"JP-06"
"Fukushima","福島県",80110,9215,70666,229,1,0,928607,"JP-07"
"Ibaraki","茨城県",201253,16907,183871,475,2,0,1477266,"JP-08"
"Tochigi","栃木県",122522,19469,102759,294,5,0,822468,"JP-09"
"Gunma","群馬県",129034,20481,108215,340,2,2,741384,"JP-10"
"Saitama","埼玉県",737679,103212,632789,1678,26,0,3266674,"JP-11"
"Chiba","千葉県",601619,56538,512696,1857,9,30528,2398585,"JP-12"
"Tokyo","東京都",2101784,280882,1816253,4649,26,0,7991721,"JP-13"
"Kanagawa","神奈川県",996220,99066,894853,2301,42,0,3683405,"JP-14"
"Niigata","新潟県",102985,16155,86737,93,7,0,761063,"JP-15"
"Toyama","富山県",56909,12327,44481,101,2,0,287785,"JP-16"
"Ishikawa","石川県",80022,11396,68402,201,0,23,576284,"JP-17"
"Fukui","福井県",54164,8190,45921,53,0,0,375461,"JP-18"
"Yamanashi","山梨県",47437,7175,40237,75,0,50,415382,"JP-19"
"Nagano","長野県",102217,10794,87160,209,0,4054,840180,"JP-20"
"Gifu","岐阜県",145350,20022,122311,363,3,2654,1037601,"JP-21"
"Shizuoka","静岡県",249233,36248,209398,447,3,3140,1468792,"JP-22"
"Aichi","愛知県",753441,109877,641417,2147,16,0,3170868,"JP-23"
"Mie","三重県",121066,17940,105241,334,0,2449,617937,"JP-24"
"Shiga","滋賀県",123228,16314,106683,231,0,0,740868,"JP-25"
"Kyoto","京都府",278417,41569,231013,768,87,5067,957397,"JP-26"
"Osaka","大阪府",1331835,201442,1125063,5330,49,0,8182798,"JP-27"
"Hyogo","兵庫県",573930,71091,500536,2307,21,4,1860467,"JP-28"
"Nara","奈良県",125060,20094,104560,406,8,0,603356,"JP-29"
"Wakayama","和歌山県",63690,6749,56541,131,2,269,217297,"JP-30"
"Tottori","鳥取県",26709,5010,21422,23,0,254,502953,"JP-31"
"Shimane","島根県",41307,7902,33365,40,5,0,286178,"JP-32"
"Okayama","岡山県",132202,10686,113178,258,2,8080,677834,"JP-33"
"Hiroshima","広島県",204716,19524,184676,516,9,0,2098726,"JP-34"
"Yamaguchi","山口県",70065,11872,57996,197,0,0,661736,"JP-35"
"Tokushima","徳島県",34208,5201,28949,90,3,32,253259,"JP-36"
"Kagawa","香川県",67802,9464,58194,144,1,0,320635,"JP-37"
"Ehime","愛媛県",68789,13257,55382,150,1,0,450822,"JP-38"
"Kochi","高知県",42058,6285,35654,119,6,0,352706,"JP-39"
"Fukuoka","福岡県",628294,87895,518206,1350,11,20843,3186595,"JP-40"
"Saga","佐賀県",85099,11714,68238,132,0,5015,335980,"JP-41"
"Nagasaki","長崎県",94642,15303,79280,143,1,84,520537,"JP-42"
"Kumamoto","熊本県",179876,28056,151451,369,10,0,381803,"JP-43"
"Oita","大分県",88425,13303,74936,186,0,0,706362,"JP-44"
"Miyazaki","宮崎県",89309,16424,72545,165,1,175,207364,"JP-45"
"Kagoshima","鹿児島県",140981,23620,113799,232,1,3330,524279,"JP-46"
"Okinawa","沖縄県",348639,40119,307971,507,25,42,1028950,"JP-47"
