"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",126672,32371,93444,1569,7,712,1520870,"JP-01"
"Aomori","青森県",14110,3931,10133,46,0,0,140684,"JP-02"
"Iwate","岩手県",6240,1488,4698,54,0,0,159198,"JP-03"
"Miyagi","宮城県",28307,5919,21556,124,4,708,346130,"JP-04"
"Akita","秋田県",6155,2065,4061,29,0,0,37600,"JP-05"
"Yamagata","山形県",8248,2611,5579,58,0,0,138776,"JP-06"
"Fukushima","福島県",18694,4791,13723,180,3,0,560303,"JP-07"
"Ibaraki","茨城県",49863,8954,40672,237,8,0,43398,"JP-08"
"Tochigi","栃木県",32465,7799,24530,136,5,0,594579,"JP-09"
"Gunma","群馬県",39470,7381,31880,209,8,0,447533,"JP-10"
"Saitama","埼玉県",224771,38095,185579,1097,59,0,2018412,"JP-11"
"Chiba","千葉県",194495,34674,152127,1097,19,6597,1484513,"JP-12"
"Tokyo","東京都",759431,179649,576500,3282,64,0,5055946,"JP-13"
"Kanagawa","神奈川県",326466,60930,264134,1402,92,0,2180686,"JP-14"
"Niigata","新潟県",21316,3964,17287,65,4,0,424077,"JP-15"
"Toyama","富山県",10196,3236,6908,52,2,0,165082,"JP-16"
"Ishikawa","石川県",17520,4998,12352,147,7,23,254485,"JP-17"
"Fukui","福井県",7748,1447,6263,38,0,0,177358,"JP-18"
"Yamanashi","山梨県",11863,2245,9586,38,1,6,173670,"JP-19"
"Nagano","長野県",23455,4975,16325,113,2,2042,469096,"JP-20"
"Gifu","岐阜県",38471,7195,30104,235,7,937,588044,"JP-21"
"Shizuoka","静岡県",62420,14005,47537,246,6,632,889613,"JP-22"
"Aichi","愛知県",219037,48347,169409,1281,36,0,1837739,"JP-23"
"Mie","三重県",29738,6155,24103,195,4,715,322008,"JP-24"
"Shiga","滋賀県",32629,9098,23416,115,2,0,375262,"JP-25"
"Kyoto","京都府",90946,24213,63434,320,107,2979,599076,"JP-26"
"Osaka","大阪府",470212,141710,325199,3302,720,1,5163890,"JP-27"
"Hyogo","兵庫県",181104,57622,121982,1519,52,19,1109720,"JP-28"
"Nara","奈良県",37016,11990,24854,172,22,0,362932,"JP-29"
"Wakayama","和歌山県",16156,4375,11584,73,7,124,101234,"JP-30"
"Tottori","鳥取県",4491,837,3588,5,1,61,225638,"JP-31"
"Shimane","島根県",4986,721,4258,7,0,0,97893,"JP-32"
"Okayama","岡山県",36733,5153,21302,154,6,10124,383374,"JP-33"
"Hiroshima","広島県",59571,20220,39069,282,16,0,1310389,"JP-34"
"Yamaguchi","山口県",16321,2669,13545,107,2,0,318320,"JP-35"
"Tokushima","徳島県",6714,1582,5068,71,1,7,141459,"JP-36"
"Kagawa","香川県",11927,2795,9071,50,3,11,179317,"JP-37"
"Ehime","愛媛県",12939,2380,10461,98,3,0,227855,"JP-38"
"Kochi","高知県",8351,1965,6344,42,5,0,150227,"JP-39"
"Fukuoka","福岡県",171200,52827,112236,718,14,5419,1826042,"JP-40"
"Saga","佐賀県",16467,4060,11331,38,1,1038,167245,"JP-41"
"Nagasaki","長崎県",19157,5681,13768,83,1,375,255689,"JP-42"
"Kumamoto","熊本県",37181,7782,29229,170,10,0,172654,"JP-43"
"Oita","大分県",17889,3367,14432,90,0,0,384873,"JP-44"
"Miyazaki","宮崎県",14628,2890,11711,58,0,31,111098,"JP-45"
"Kagoshima","鹿児島県",22683,4806,17197,90,2,590,233010,"JP-46"
"Okinawa","沖縄県",89181,5662,83080,415,27,24,556763,"JP-47"
