都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,825782,3337293,18023,3,717238,2709,87812
青森県,166418,415661,4313,0,151129,325,10651
岩手県,118236,492482,3251,0,103563,203,11219
宮城県,279520,958319,21473,0,204624,408,53015
秋田県,112220,76389,8633,2,89825,255,13507
山形県,122200,300069,6566,0,90443,207,24984
福島県,204645,1156057,3568,0,180682,299,20096
茨城県,382898,1815549,19961,1,301424,718,60795
栃木県,237553,991274,5381,2,215803,517,15852
群馬県,252126,941341,8015,1,225131,506,18474
埼玉県,1234301,4098931,17888,12,1160893,2483,53037
千葉県,982927,3002063,16194,2,904076,2642,60015
東京都,3259908,9709265,48791,14,3093983,5991,111143
神奈川県,1541804,5011763,13896,18,1450734,3059,74115
新潟県,251136,1005941,6412,0,223993,179,20552
富山県,139569,382428,3239,0,123822,181,12327
石川県,172934,763788,3913,1,155716,294,13011
福井県,120378,473082,1897,0,110918,104,7459
山梨県,102188,565403,1260,0,93672,169,7087
長野県,231843,1091407,6770,0,223798,365,910
岐阜県,310937,1355856,295,0,284881,617,25144
静岡県,516757,1918715,8205,1,478956,763,28833
愛知県,1407008,4291414,11816,9,1389818,2959,2415
三重県,267307,864875,10113,1,226621,549,30024
滋賀県,244909,1002594,5304,3,225722,364,13519
京都府,490644,1245980,12871,10,459222,1119,17432
大阪府,2160595,10106259,30596,12,2032077,6601,91321
兵庫県,1038813,2465506,13082,6,986750,2911,36070
奈良県,236259,770993,29888,3,195268,553,10550
和歌山県,141448,319456,160,0,129448,261,11579
鳥取県,68144,762392,9193,0,44778,85,14088
島根県,88801,382811,1571,0,86864,99,267
岡山県,291455,899165,4904,3,280578,420,5553
広島県,456065,2828092,15982,0,409656,782,29645
山口県,174185,865151,2952,2,158495,396,12342
徳島県,97191,347058,1333,0,90741,182,4935
香川県,150038,424544,2656,1,138120,304,8958
愛媛県,171216,661585,3740,2,156705,289,10482
高知県,104125,494109,5013,0,94023,308,4781
福岡県,1106775,3918607,26653,3,1029285,2020,48817
佐賀県,162737,377021,12789,0,125171,237,24540
長崎県,219691,805107,21331,0,177499,336,20525
熊本県,342572,540288,6972,1,320699,656,14245
大分県,183170,942888,2160,1,172076,394,8540
宮崎県,202393,238860,3808,1,189320,384,8881
鹿児島県,307546,758839,992,0,286186,549,19819
沖縄県,508601,1226533,1892,6,494076,784,11849
