"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",1311087,17821,717238,4412,5,571616,3964610,"JP-01"
"Aomori","青森県",274020,4336,151129,621,1,117934,415661,"JP-02"
"Iwate","岩手県",226733,3222,103563,577,0,119371,661406,"JP-03"
"Miyagi","宮城県",520181,21483,204624,893,10,293181,1227531,"JP-04"
"Akita","秋田県",194613,8611,89825,564,2,95613,81563,"JP-05"
"Yamagata","山形県",219009,6529,90443,345,0,121692,358650,"JP-06"
"Fukushima","福島県",389512,3568,180682,718,0,204544,1156057,"JP-07"
"Ibaraki","茨城県",619736,20299,301424,1206,19,296807,1985898,"JP-08"
"Tochigi","栃木県",407603,5573,215803,982,7,185245,1200325,"JP-09"
"Gunma","群馬県",427542,8045,225131,1003,10,193363,1191389,"JP-10"
"Saitama","埼玉県",1763116,18505,1160893,3609,27,580109,5000963,"JP-11"
"Chiba","千葉県",1432046,17428,904076,3579,20,506963,3630110,"JP-12"
"Tokyo","東京都",4276772,49687,3093983,7665,35,1125437,11528713,"JP-13"
"Kanagawa","神奈川県",2172506,21409,1450734,4007,33,696356,6567859,"JP-14"
"Niigata","新潟県",440191,6458,223993,375,3,209365,1249349,"JP-15"
"Toyama","富山県",228431,3259,123822,301,4,101049,472418,"JP-16"
"Ishikawa","石川県",270345,3968,155716,475,3,110186,763788,"JP-17"
"Fukui","福井県",194089,1989,110918,187,1,80995,570926,"JP-18"
"Yamanashi","山梨県",183728,1327,93672,360,2,88369,756196,"JP-19"
"Nagano","長野県",439175,6647,432216,821,3,509,1401828,"JP-20"
"Gifu","岐阜県",522782,454,284881,1033,3,236414,1727717,"JP-21"
"Shizuoka","静岡県",836067,8823,478956,1258,7,347030,2391176,"JP-22"
"Aichi","愛知県",2060146,24155,2025355,4020,32,6616,5383769,"JP-23"
"Mie","三重県",443263,10238,226621,972,6,205432,1100973,"JP-24"
"Shiga","滋賀県",363150,5516,225722,622,1,131290,1252153,"JP-25"
"Kyoto","京都府",662429,13190,459222,1543,41,188474,1502899,"JP-26"
"Osaka","大阪府",2775709,40198,2032077,8057,78,695377,12077324,"JP-27"
"Hyogo","兵庫県",1431205,13396,986750,3632,19,427427,2465506,"JP-28"
"Nara","奈良県",337199,30006,195268,782,10,111143,956882,"JP-29"
"Wakayama","和歌山県",230379,156,129448,488,5,100287,319456,"JP-30"
"Tottori","鳥取県",135465,9238,44778,240,0,81209,1087302,"JP-31"
"Shimane","島根県",160568,1798,158144,270,1,356,503752,"JP-32"
"Okayama","岡山県",476214,10641,457083,783,13,7707,1147065,"JP-33"
"Hiroshima","広島県",776209,16194,409656,1253,5,349106,3300134,"JP-34"
"Yamaguchi","山口県",300609,3120,158495,690,1,138304,1147876,"JP-35"
"Tokushima","徳島県",158799,1413,90741,384,4,66261,428198,"JP-36"
"Kagawa","香川県",244041,2852,138120,564,4,102505,534238,"JP-37"
"Ehime","愛媛県",303779,3888,156705,633,4,142553,924146,"JP-38"
"Kochi","高知県",160729,5100,94023,545,4,61061,494109,"JP-39"
"Fukuoka","福岡県",1550807,28285,1029285,2982,12,490255,3918607,"JP-40"
"Saga","佐賀県",255188,12900,125171,453,3,116664,377021,"JP-41"
"Nagasaki","長崎県",327705,22355,177499,577,2,127274,1073359,"JP-42"
"Kumamoto","熊本県",522774,7292,320699,1207,19,193576,540288,"JP-43"
"Oita","大分県",294079,2285,172076,681,1,119037,1009928,"JP-44"
"Miyazaki","宮崎県",313120,3885,189320,728,5,119187,238860,"JP-45"
"Kagoshima","鹿児島県",429137,3122,286186,818,8,139011,919684,"JP-46"
"Okinawa","沖縄県",571605,2684,494076,881,2,73964,1374661,"JP-47"
